tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-02-17,AUS,Oceania,Australia,2990045,22729,19785.143,4833,36,50.571,114222.339,868.268,755.81,184.625,1.375,1.932,0.92,208,7.946,2528,96.572,,,,,62656365,105258,2417.196,4.061,84743,3.269,0.2335,4.3,tests performed,52941505,21954313,20403693,10583499,150249,141889,202.24,83.87,77.94,40.43,5420,10503,0.04,39.12,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-02-17,AUT,Europe,Austria,2375594,38841,30443.857,17601,31,28.714,265737.783,4344.817,3405.499,1968.876,3.468,3.212,0.96,199,22.26,2256,252.36,,,,,153570024,746865,17212.353,83.71,590107,66.14,0.0516,19.4,tests performed,18097578,6849403,,4710205,9442,10633,202.44,76.62,,52.69,1189,994,0.011,48.22,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-02-17,BEL,Europe,Belgium,3484518,11503,11239.857,29886,54,46.143,298948.269,986.88,964.304,2564.018,4.633,3.959,0.69,350,30.028,3253,279.086,,,1723,147.822,31339185,44575,2698.997,3.839,46461,4.001,0.257,3.9,tests performed,24795061,9216726,9036757,6971392,27239,34376,212.72,79.07,77.53,59.81,2949,2204,0.019,33.58,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-02-17,CAN,North America,Canada,3240493,7195,7779.714,35918,89,98.143,84268.616,187.105,202.31,934.043,2.314,2.552,0.73,760,19.764,6561,170.618,,,,,57686902,59712,1511.909,1.565,59537,1.56,0.1307,7.7,tests performed,80255393,32475426,30722889,17057078,93796,96989,208.7,84.45,79.89,44.36,2522,6321,0.016,66.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-02-17,CHL,South America,Chile,2747552,37698,34769.143,40936,201,94.714,140154.509,1923.001,1773.598,2088.173,10.253,4.831,0.99,958,48.868,,,499,25.454,3404,173.64,31693388,122384,1625.87,6.278,111839,5.737,0.3109,3.2,tests performed,47909557,17731539,17142063,13610239,104975,81771,244.39,90.45,87.44,69.43,4171,5036,0.026,29.41,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-02-17,CHN,Asia,China,121933,111,119.714,4636,0,0,85.514,0.078,0.084,3.251,0,0,2.51,,,,,,,,,,,,,14769984,10.358,0,123377.2,tests performed,3069619000,,,,6228000,5718714,215.28,,,,4011,159455,0.011,64.35,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-02-17,COL,South America,Colombia,6035143,4013,4653.286,137733,147,164.286,116342.286,77.36,89.704,2655.144,2.834,3.167,0.51,,,,,,,,,32807426,38982,636.833,0.757,31481,0.611,0.169,5.9,tests performed,75732846,41079423,33056351,7656978,198916,205990,145.99,79.19,63.72,14.76,3971,35526,0.068,47.29,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-02-17,CRI,North America,Costa Rica,779323,4005,3959.714,7874,27,17.429,150424.179,773.041,764.3,1519.832,5.212,3.364,0.87,,,,,,,,,2807976,10546,544.819,2.046,10336,2.005,0.342,2.9,people tested,,,,,,36825,,,,,7108,4482,0.087,40.43,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-02-17,CZE,Europe,Czechia,3468364,17046,18292.286,38050,59,55.714,330509.558,1624.358,1743.12,3625.885,5.622,5.309,0.75,380,36.211,4024,383.458,235,22.394,3784,360.587,52334224,87575,4979.114,8.332,82315,7.832,0.209,4.8,tests performed,17322087,6941970,6833947,3955295,11292,10180,165.07,66.15,65.12,37.69,970,474,0.005,36.16,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-02-17,DNK,Europe,Denmark,2483399,40600,40977.571,4207,44,32.857,422184.572,6902.11,6966.298,715.201,7.48,5.586,0.87,31,5.27,1604,272.684,,,2912,495.048,61879558,123154,10570.041,21.037,121410,20.739,0.3375,3,tests performed,13037787,4796153,4750517,3538167,2588,2785,221.65,81.54,80.76,60.15,473,115,0.002,14.42,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
