tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-05-10,AUS,Oceania,Australia,29938,7,12.571,910,0,0,1143.658,0.267,0.48,34.763,0,0,0.64,2,0.076,29,1.108,,,,,17259848,36799,665.861,1.42,44805,1.729,0.0003,3564.2,tests performed,2736107,2436106,300001,,72886,59877,10.45,9.31,1.15,,2287,54933,0.21,44.91,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-05-10,AUT,Europe,Austria,626174,1060,1325.571,12656,16,23.429,70044.835,118.573,148.281,1415.721,1.79,2.621,0.71,385,43.067,1248,139.603,,,,,34639633,135456,3882.461,15.182,306251,34.325,0.0043,231,tests performed,3809077,2789443,1027221,284,44391,67127,42.61,31.2,11.49,0,7509,50319,0.563,75,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-05-10,BEL,Europe,Belgium,1017876,1267,2997.143,24583,32,37.286,87326.932,108.7,257.135,2109.056,2.745,3.199,0.89,710,60.913,2253,193.292,,,1120,96.088,13091642,45963,1127.48,3.958,52376,4.511,0.064,15.6,tests performed,4861700,3736479,1153834,,84391,106107,41.71,32.06,9.9,,9103,73134,0.627,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-05-10,CAN,North America,Canada,1302154,6941,7057.714,24683,56,48.714,33862.352,180.5,183.535,641.878,1.456,1.267,0.87,1281,33.312,3875,100.769,,,,,32746783,90029,858.256,2.36,121271,3.178,0.0582,17.2,tests performed,16407106,15098218,1308745,143,336893,317617,42.67,39.26,3.4,0,8260,298327,0.776,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-05-10,CHL,South America,Chile,1252808,5339,5284.714,27318,100,94.143,63906.594,272.346,269.577,1393.51,5.101,4.802,0.97,3137,160.021,,,1186,60.499,3293,167.978,13615534,66350,698.477,3.404,54294,2.785,0.0973,10.3,tests performed,15948928,8699770,7249158,,173957,121828,81.36,44.38,36.98,,6215,64322,0.328,78.24,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-05-10,CHN,Asia,China,99698,32,21.143,4636,0,0,69.92,0.022,0.015,3.251,0,0,1,,,,,,,,,,,,,14769984,10.358,0,698575.6,tests performed,332964000,,,,8657000,7579857,23.35,,,,5316,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-05-10,COL,South America,Colombia,3015301,12543,15721,78342,488,454,58127.373,241.797,303.061,1510.236,9.407,8.752,1.01,,,,,,,,,15436288,41635,299.637,0.808,68177,1.323,0.254,3.9,tests performed,6478808,4037833,2440975,,,154745,12.49,7.78,4.71,,2983,71736,0.138,69.44,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-05-10,CRI,North America,Costa Rica,271478,5992,2114.571,3430,65,20,52400.423,1156.57,408.153,662.055,12.546,3.86,1.22,,,,,,,,,887153,6187,172.13,1.2,6698,1.3,0.263,3.8,people tested,1093931,657301,436630,,,20526,21.11,12.69,8.43,,3962,7457,0.144,59.26,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-05-10,CZE,Europe,Czechia,1645448,387,1547,29711,44,49.429,156799.082,36.878,147.418,2831.24,4.193,4.71,0.72,424,40.404,2006,191.157,134,12.769,1175,111.969,21018515,377091,1999.716,35.877,217592,20.702,0.007,142.9,tests performed,3787226,2725029,1079279,,78347,66245,36.09,25.97,10.28,,6313,60574,0.577,62.04,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-05-10,DNK,Europe,Denmark,259988,932,902.143,2497,0,1,44198.666,158.443,153.367,424.497,0,0.17,1.13,27,4.59,153,26.01,,,225,38.251,28992057,209849,4952.318,35.846,189460,32.363,0.0048,210,tests performed,2312168,1467087,844946,135,61977,46906,39.31,24.94,14.36,0,7974,20479,0.348,61.63,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
