tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-10-29,AUS,Oceania,Australia,169379,1589,1858.143,1722,14,14.286,6470.426,60.701,70.983,65.782,0.535,0.546,0.82,221,8.442,1113,42.518,,,,,43078812,173166,1661.921,6.681,164877,6.361,0.0113,88.7,tests performed,35373820,18996212,16363567,14041,206993,203182,135.13,72.57,62.51,0.05,7762,56131,0.214,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-10-29,AUT,Europe,Austria,810342,4310,3681.143,13915,29,20,90646.165,482.124,411.779,1556.554,3.244,2.237,1.38,279,31.209,1380,154.369,,,,,96575321,312927,10824.303,35.073,323368,36.244,0.0114,87.8,tests performed,11695200,5991380,5710513,331965,36853,20517,130.82,67.02,63.88,3.71,2295,7252,0.081,54.5,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-10-29,BEL,Europe,Belgium,1360650,8737,6898.571,25994,18,21.143,116734.642,749.576,591.851,2230.111,1.544,1.814,1.46,277,23.765,1544,132.465,,,981,84.163,21806451,108370,1878.018,9.333,81287,7.001,0.096,10.4,tests performed,17629110,8763709,8621236,655565,30921,24568,151.25,75.19,73.96,5.62,2108,4119,0.035,32,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-10-29,CAN,North America,Canada,1716815,2534,2324.286,28953,24,31.857,44645.56,65.896,60.443,752.919,0.624,0.828,0.91,604,15.707,2052,53.362,,,,,46092312,96988,1208.028,2.542,85147,2.232,0.0273,36.6,tests performed,58673608,29829246,28266198,578164,76704,72418,152.58,77.57,73.51,1.5,1883,18984,0.049,61.01,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-10-29,CHL,South America,Chile,1690735,2281,1816,37729,10,11.143,86245.55,116.355,92.635,1924.582,0.51,0.568,1.18,450,22.955,,,193,9.845,672,34.279,23194182,70963,1189.861,3.64,61025,3.131,0.0298,33.6,tests performed,36917187,16498970,15136287,5853676,294438,221102,188.32,84.16,77.21,29.86,11279,22242,0.113,41.67,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-10-29,CHN,Asia,China,108781,93,67.143,4636,0,0,76.29,0.065,0.047,3.251,0,0,1.37,,,,,,,,,,,,,14769984,10.358,0,219978,tests performed,2262226000,,1070386000,,4642000,2744000,158.65,,75.07,,1924,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-10-29,COL,South America,Colombia,4999048,1604,1575.286,127225,30,33,96368.996,30.921,30.368,2452.576,0.578,0.636,1.08,,,,,,,,,26685087,47510,517.99,0.922,41496,0.805,0.046,21.7,tests performed,,,,,,202840,,,,,3910,108862,0.21,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-10-29,CRI,North America,Costa Rica,559698,448,532.571,7029,8,11.857,108032.372,86.473,102.796,1356.731,1.544,2.289,0.73,,,,,,,,,2022326,2017,392.383,0.391,1881,0.365,0.234,4.3,people tested,,,,,,31633,,,,,6106,10996,0.212,51.92,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-10-29,CZE,Europe,Czechia,1752086,4385,4234.286,30705,16,16,166960.899,417.858,403.496,2925.96,1.525,1.525,1.56,234,22.298,1581,150.658,140,13.341,1421,135.411,41150450,132432,3915.082,12.6,97553,9.281,0.046,21.7,tests performed,12280632,6240774,6106655,211468,37391,24832,117.03,59.47,58.19,2.02,2366,8778,0.084,42.54,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-10-29,DNK,Europe,Denmark,384580,1784,1539.571,2709,0,1.857,65379.644,303.285,261.731,460.537,0,0.316,1.36,28,4.76,221,37.571,,,293,49.811,42822495,98640,7314.783,16.849,85766,14.65,0.018,55.7,tests performed,9008870,4420603,4369934,264636,15457,14059,153.15,75.15,74.29,4.5,2390,1262,0.021,20.37,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
