tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-04-13,AUS,Oceania,Australia,29450,21,10.143,910,0,0.143,1125.016,0.802,0.387,34.763,0,0.005,1.32,2,0.076,59,2.254,,,,,16174398,28512,623.986,1.1,36192,1.396,0.0003,3568.2,tests performed,1295672,1131621,164051,,60991,53620,4.95,4.32,0.63,,2048,43094,0.165,46.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-04-13,AUT,Europe,Austria,573108,2057,2531.714,11890,39,36,64108.787,230.099,283.202,1330.035,4.363,4.027,0.93,596,66.67,2348,262.651,,,,,27197861,349278,3048.376,39.148,314073,35.202,0.0081,124.1,tests performed,2298408,1617657,680829,156,46078,55169,25.71,18.1,7.62,0,6171,35038,0.392,78.7,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-04-13,BEL,Europe,Belgium,930603,3374,3704.286,23566,63,45.571,79839.494,289.467,317.803,2021.805,5.405,3.91,0.96,947,81.246,3130,268.533,,,1807,155.028,11843866,53664,1020.019,4.622,44374,3.822,0.099,10.1,tests performed,2783399,2091929,694156,,73049,72585,23.88,17.95,5.96,,6227,63244,0.543,75.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-04-13,CAN,North America,Canada,1090614,8196,8563,23393,36,35.857,28361.281,213.136,222.68,608.332,0.936,0.932,1.15,1045,27.175,3883,100.977,,,,,29257856,110265,766.816,2.89,127665,3.346,0.0671,14.9,tests performed,8701144,7829880,871220,44,273157,262659,22.63,20.36,2.27,0,6830,246716,0.642,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-04-13,CHL,South America,Chile,1088710,5790,7275.714,24518,35,112,55535.843,295.352,371.139,1250.68,1.785,5.713,1.02,3213,163.897,,,1701,86.769,4315,220.111,12013159,49904,616.275,2.56,64014,3.284,0.1137,8.8,tests performed,12535979,7537874,4998105,,235488,170504,63.95,38.45,25.5,,8698,58323,0.298,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-04-13,CHN,Asia,China,99002,26,25.143,4636,0,0,69.432,0.018,0.018,3.251,0,0,1.01,,,,,,,,,,,,,14769984,10.358,0,587439.2,tests performed,175623000,,,,3695000,4318714,12.32,,,,3029,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-04-13,COL,South America,Colombia,2569314,16377,14439.714,66482,326,279.714,49529.873,315.707,278.361,1281.605,6.284,5.392,1.3,,,,,,,,,13400801,71880,260.126,1.395,64220,1.247,0.25,4,tests performed,3350226,2340554,1009672,,176643,109233,6.46,4.51,1.95,,2106,34000,0.066,79.63,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-04-13,CRI,North America,Costa Rica,225343,2799,785.286,3044,26,6.286,43495.49,540.26,151.575,587.55,5.018,1.213,1.39,,,,,,,,,732282,3440,142.082,0.667,4272,0.829,0.148,6.8,people tested,,,,,,13972,,,,,2697,10954,0.211,59.26,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-04-13,CZE,Europe,Czechia,1585037,3853,4256,28038,120,124.143,151042.359,367.163,405.565,2671.815,11.435,11.83,0.77,1153,109.872,5249,500.191,307,29.255,3056,291.214,15515679,285497,1476.172,27.162,207417,19.734,0.02,50,tests performed,2260177,1477885,782563,,62317,51663,21.54,14.08,7.46,,4923,28827,0.275,59.26,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-04-13,DNK,Europe,Denmark,238869,563,650.286,2446,3,2,40608.379,95.712,110.55,415.827,0.51,0.34,1.02,39,6.63,197,33.491,,,215,36.551,24151397,190850,4125.454,32.6,177597,30.336,0.0037,273.1,tests performed,1355786,935245,420485,56,24132,33871,23.05,15.9,7.15,0,5758,26784,0.455,64.81,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
