tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-04-11,AUS,Oceania,Australia,5154633,46267,54602.714,6609,40,26.286,196911.497,1767.44,2085.872,252.47,1.528,1.004,0.92,130,4.966,3145,120.142,,,,,67762200,81557,2614.173,3.146,111048,4.284,0.4917,2,tests performed,56805008,22241967,21396664,13166377,53455,38931,217,84.97,81.74,50.3,1487,2825,0.011,42.55,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-04-11,AUT,Europe,Austria,4025499,10670,14566.571,19352,30,32.571,450298.822,1193.563,1629.44,2164.746,3.356,3.643,0.62,196,21.925,2484,277.864,,,,,179465832,100077,20114.793,11.217,347737,38.975,0.0419,23.9,tests performed,18321609,6870006,,4862106,2432,3166,204.95,76.85,,54.39,354,205,0.002,40.74,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-04-11,BEL,Europe,Belgium,3943831,28099,8901.143,31079,82,24.429,338354.243,2410.706,763.658,2666.37,7.035,2.096,1.09,194,16.644,3197,274.281,,,1555,133.409,33229829,31035,2861.823,2.673,30371,2.616,0.312,3.2,tests performed,25308322,9243106,9143706,7351651,886,1748,217.13,79.3,78.45,63.07,150,124,0.001,17.59,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-04-11,CAN,North America,Canada,3552709,132,5739.143,38015,3,40.857,92387.754,3.433,149.246,988.575,0.078,1.062,0.84,401,10.428,6020,156.549,,,,,60047384,109283,1573.774,2.864,57891,1.517,0.0991,10.1,tests performed,82636549,32595239,31230167,18811143,26242,46870,214.9,84.76,81.21,48.92,1219,1524,0.004,21.48,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-04-11,CHL,South America,Chile,3514291,2271,3482.571,57081,40,40.429,179266.391,115.845,177.648,2911.741,2.04,2.062,0.66,416,21.22,,,83,4.234,476,24.281,35918551,43859,1842.621,2.25,57490,2.949,0.0606,16.5,tests performed,51305641,17897130,17426117,16556987,84795,51719,261.71,91.29,88.89,84.46,2638,1485,0.008,28.76,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-04-11,CHN,Asia,China,434413,27584,23157,4638,0,0,304.662,19.345,16.24,3.253,0,0,1.23,,,,,,,,,9214000000,,6461.913,,14769984,10.358,0.0016,637.8,tests performed,3300328000,1280156000,1244923000,719324000,2777000,2674857,231.46,89.78,87.31,50.45,1876,233571,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-04-11,COL,South America,Colombia,6088335,301,300.286,139725,6,7.857,117367.693,5.803,5.789,2693.544,0.116,0.151,0.85,,,,,,,,,34095221,22458,661.83,0.436,23323,0.453,0.02,50,tests performed,81790318,,35129675,10922404,90005,76005,157.67,,67.72,21.06,1465,7722,0.015,41.77,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-04-11,CRI,North America,Costa Rica,841343,0,282.143,8327,0,2.714,162395.22,0,54.459,1607.27,0,0.524,0.38,,,,,,,,,3254493,4273,631.455,0.829,7421,1.44,0.067,14.9,people tested,10440011,4379374,4042081,2018556,,18047,201.51,84.53,78.02,38.96,3483,2953,0.057,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-04-11,CZE,Europe,Czechia,3868477,6155,4229.857,39917,37,23.143,368637.382,586.526,403.074,3803.796,3.526,2.205,0.71,133,12.674,1515,144.368,115,10.959,1359,129.503,54026806,25805,5140.148,2.455,20787,1.978,0.203,4.9,tests performed,17533951,6956139,6864990,4122687,2237,2720,167.09,66.29,65.42,39.29,259,189,0.002,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-04-11,DNK,Europe,Denmark,3086959,1805,2569.714,5921,13,20.571,524791.411,306.855,436.858,1006.586,2.21,3.497,0.68,22,3.74,923,156.913,,,809,137.532,64124641,17531,10953.538,2.995,15840,2.706,0.1622,6.2,tests performed,13102414,4799587,4760989,3588712,1199,767,222.74,81.59,80.94,61.01,130,54,0.001,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
