tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-07-29,AUS,Oceania,Australia,9376483,50042,44458.286,11804,135,95.714,358189.867,1911.648,1698.345,450.923,5.157,3.656,0.94,166,6.341,5032,192.227,,,,,,,,,,,,,,58215870,22394582,21728832,14092456,11361,10046,222.39,85.55,83.01,53.83,384,1442,0.006,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-07-29,AUT,Europe,Austria,4774043,9141,9918.143,20317,7,13,534032.163,1022.527,1109.459,2272.692,0.783,1.454,0.9,91,10.179,1654,185.019,,,,,,,,,,,,,,18879763,6882814,,5379041,10739,7490,211.19,76.99,,60.17,838,95,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-07-29,BEL,Europe,Belgium,4414255,0,4703.429,32228,0,15.714,378713.466,0,403.523,2764.946,0,1.348,1,102,8.751,1901,163.093,,,1009,86.565,,,,,,,,,,25746097,9255552,9158588,7762282,1986,1530,220.88,79.41,78.57,66.6,131,77,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-07-29,CAN,North America,Canada,4090442,5469,4366.571,42937,32,38.429,106371.434,142.221,113.552,1116.571,0.832,0.999,0.99,285,7.411,5313,138.164,,,,,,,,,,,,,,87581174,,31494379,23287211,30665,66655,227.75,,81.9,60.56,1733,2202,0.006,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-07-29,CHL,South America,Chile,4224361,9592,7829.571,59521,44,36.857,215487.548,489.294,399.392,3036.207,2.244,1.88,1.07,174,8.876,,,94,4.795,917,46.777,,,,,,,,,,61056582,18033361,17626246,25971677,52498,40644,311.45,91.99,89.91,132.48,2073,992,0.005,26.93,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-07-29,CHN,Asia,China,905097,523,729.143,5226,0,0,634.761,0.367,0.511,3.665,0,0,1.09,,,,,,,,,,,,,,,,,,3422060000,,,,939000,761857,240,,,,534,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-07-29,COL,South America,Colombia,6265798,0,2594.857,140845,0,34.571,120788.731,0,50.022,2715.135,0,0.666,1.19,,,,,,,,,,,,,,,,,,87079477,42573293,36397439,13470722,,43243,167.87,82.07,70.17,25.97,834,6641,0.013,19.44,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-07-29,CRI,North America,Costa Rica,1028375,0,9719.286,8690,0,23.571,198495.957,0,1876.007,1677.335,0,4.55,0.72,,,,,,,,,,,,,,,,,,11504591,4458619,4183451,2438194,,12416,222.06,86.06,80.75,47.06,2397,297,0.006,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-07-29,CZE,Europe,Czechia,3981287,0,2015.714,40448,0,9.286,379387.345,0,192.083,3854.397,0,0.885,1.18,82,7.814,1302,124.071,86,8.195,1413,134.648,,,,,,,,,,17759955,6968963,6883140,4318589,9457,5432,169.24,66.41,65.59,41.15,518,103,0.001,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-07-29,DNK,Europe,Denmark,3229666,1375,1606.857,6639,11,6.857,549051.988,233.754,273.17,1128.648,1.87,1.166,1.01,17,2.89,472,80.241,,,582,98.942,,,,,,,,,,13162498,4804161,4768788,3636201,127,227,223.77,81.67,81.07,61.82,39,20,0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
2022-07-29,EST,Europe,Estonia,586399,0,289.429,2620,0,1.143,442210.18,0,218.261,1975.772,0,0.862,1.04,,,144,108.592,,,,,,,,,,,,,,2002703,864316,843683,494615,688,515,151.03,65.18,63.62,37.3,388,56,0.004,11.11,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
2022-07-29,FIN,Europe,Finland,1171034,0,0,5012,0,0,211349.557,0,0,904.571,0,0,0.19,13,2.346,723,130.488,,,,,,,,,,,,,,,,,,,5323,,,,,961,68,0.001,26.85,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
2022-07-29,FRA,Europe,France,33848327,45515,53327.714,152052,89,90.429,499142.156,671.184,786.394,2242.225,1.312,1.333,0.74,1195,17.622,20214,298.084,755,11.134,8057,118.812,,,,,,,,,,148586571,54546820,53024748,42096412,80104,61530,219.11,80.44,78.19,62.08,907,968,0.001,18.8,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
2022-07-29,DEU,Europe,Germany,30853312,66003,74597.286,143972,117,113.571,370077.62,791.689,894.775,1726.907,1.403,1.362,0.86,1495,17.932,,,1401,16.805,9922,119.012,,,,,,,,,,183964995,64736984,63404383,58117737,41812,34132,220.66,77.65,76.05,69.71,409,856,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
2022-07-29,GRC,Europe,Greece,4349423,0,19807.429,30999,0,41.714,418818.943,0,1907.317,2984.986,0,4.017,1,,,,,,,,,,,,,,,,,,21246584,7923131,7633009,6267156,4239,4201,204.59,76.29,73.5,60.35,405,125,0.001,14.81,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
2022-07-29,HUN,Europe,Hungary,1965481,0,2057.429,46790,0,7.714,197192.842,0,206.418,4694.349,0,0.774,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.001,0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
2022-07-29,ISL,Europe,Iceland,202157,509,153.571,179,0,0,542116.851,1364.966,411.827,480.018,0,0,0.89,,,42,112.63,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,,,,
2022-07-29,IRL,Europe,Ireland,1644166,0,672.429,7675,0,7.857,327320.456,0,133.867,1527.938,0,1.564,0.84,,,470,93.568,,,,,,,,,,,,,,11018934,4095855,4049784,3114328,675,669,219.36,81.54,80.62,62,133,60,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
2022-07-29,ISR,Asia,Israel,4576191,4274,4615.143,11349,0,20,484304.265,452.323,488.427,1201.079,0,2.117,0.7,99,10.477,1287,136.205,43,4.551,1034,109.43,,,,,,,,,,18214252,6716281,6150936,5347035,92,451,192.76,71.08,65.1,56.59,48,38,0,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
2022-07-29,ITA,Europe,Italy,20952476,54417,59065.714,171882,244,171.429,354901.307,921.737,1000.478,2911.405,4.133,2.904,0.76,400,6.775,11168,189.168,318,5.386,5316,90.045,,,,,,,,,,139596050,50826333,47948726,42329034,69266,59003,236.45,86.09,81.22,71.7,999,446,0.001,19.21,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
2022-07-29,JPN,Asia,Japan,12375380,221298,194903.857,32430,122,89.714,99840.344,1785.357,1572.418,261.634,0.984,0.724,1.29,,,,,,,,,,,,,,,,,,298869961,103933299,102515782,92420880,883890,678921,241.12,83.85,82.71,74.56,5477,7140,0.006,37.52,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
2022-07-29,LVA,Europe,Latvia,861724,1421,1291.571,5892,2,1.857,465632.149,767.837,697.9,3183.739,1.081,1.004,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,,,,
