tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-08-05,AUS,Oceania,Australia,9615463,28479,34140,12289,88,69.286,367319.112,1087.923,1304.178,469.451,3.362,2.647,0.78,151,5.768,4478,171.064,,,,,,,,,,,,,,,,,,,7165,,,,,274,1132,0.004,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-08-05,AUT,Europe,Austria,4821763,6179,6817.143,20411,15,13.429,539370.199,691.193,762.577,2283.207,1.678,1.502,0.89,73,8.166,1461,163.43,,,,,,,,,,,,,,18921212,6883346,,5419130,7303,5921,211.66,77,,60.62,662,76,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-08-05,BEL,Europe,Belgium,4437299,12098,3292,32296,33,9.714,380690.487,1037.927,282.432,2770.78,2.831,0.833,0.98,111,9.523,1684,144.476,,,844,72.41,,,,,,,,,,25756758,9256035,9159152,7771901,2408,1523,220.98,79.41,78.58,66.68,131,69,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-08-05,CAN,North America,Canada,4115965,21344,4776.857,43142,76,29.286,107035.156,555.048,124.222,1121.902,1.976,0.762,0.95,264,6.865,5216,135.641,,,,,,,,,,,,,,87849440,32861835,31503240,23484365,28137,38324,228.45,85.46,81.92,61.07,997,6101,0.016,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-08-05,CHL,South America,Chile,4286216,11603,8836.429,59741,43,31.429,218642.814,591.877,450.752,3047.429,2.193,1.603,1.12,170,8.672,,,85,4.336,931,47.491,,,,,,,,,,61292596,18039305,17634361,26193632,43383,33716,312.66,92.02,89.95,133.62,1720,849,0.004,26.91,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-08-05,CHN,Asia,China,908198,509,443,5226,0,0,636.935,0.357,0.311,3.665,0,0,1.04,,,,,,,,,,,,,,,,,,3425593000,,,,375000,504714,240.24,,,,354,153111,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-08-05,COL,South America,Colombia,6278998,0,1885.714,141075,0,32.857,121043.193,0,36.352,2719.569,0,0.633,1.05,,,,,,,,,,,,,,,,,,,,,,,23194,,,,,447,2884,0.006,19.44,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-08-05,CRI,North America,Costa Rica,1044385,0,2287.143,8754,14,9.143,201586.192,0,441.462,1689.689,2.702,1.765,0.77,,,,,,,,,,,,,,,,,,11585211,4460393,4186342,2456743,,11517,223.62,86.09,80.8,47.42,2223,253,0.005,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-08-05,CZE,Europe,Czechia,3998850,2417,2509,40555,11,15.286,381060.969,230.322,239.089,3864.593,1.048,1.457,1.02,81,7.719,1260,120.069,70,6.67,1305,124.357,,,,,,,,,,17791575,6969723,6883890,4348776,8120,4517,169.54,66.42,65.6,41.44,430,109,0.001,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-08-05,DNK,Europe,Denmark,3240454,1362,1541.143,6701,1,8.857,550885.978,231.544,261.998,1139.188,0.17,1.506,0.99,18,3.06,424,72.081,,,566,96.222,,,,,,,,,,13163861,4804282,4768969,3637215,202,195,223.79,81.67,81.07,61.83,33,17,0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
2022-08-05,EST,Europe,Estonia,591377,0,711.143,2628,0,1.143,445964.147,0,536.281,1981.805,0,0.862,1.02,,,135,101.805,,,,,,,,,,,,,,2007517,864719,844068,499203,887,688,151.39,65.21,63.65,37.65,519,58,0.004,11.11,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
2022-08-05,FIN,Europe,Finland,1218216,0,6740.286,5251,0,34.143,219865.018,0,1216.494,947.706,0,6.162,0.59,14,2.527,706,127.42,,,,,,,,,,,,,,,,,,,7248,,,,,1308,68,0.001,26.85,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
2022-08-05,FRA,Europe,France,34086302,30592,33996.429,152606,80,79.143,502651.439,451.123,501.326,2250.394,1.18,1.167,0.69,1142,16.84,18803,277.277,657,9.688,6145,90.617,,,,,,,,,,148870837,54551728,53032800,42367733,54202,40609,219.53,80.44,78.2,62.48,599,701,0.001,11.11,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
2022-08-05,DEU,Europe,Germany,31228314,49609,53571.714,144858,141,126.571,374575.674,595.047,642.579,1737.535,1.691,1.518,0.8,1377,16.517,,,1106,13.266,7982,95.742,,,,,,,,,,184151907,64741904,63411461,58292651,32547,26702,220.89,77.66,76.06,69.92,320,703,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
2022-08-05,GRC,Europe,Greece,4474616,0,17884.714,31377,0,54,430874.152,0,1722.173,3021.385,0,5.2,1.06,,,,,,,,,,,,,,,,,,21272710,7923911,7633688,6291953,3526,3732,204.84,76.3,73.51,60.59,359,111,0.001,14.81,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
2022-08-05,HUN,Europe,Hungary,1987321,0,3120,46886,0,13.714,199384.006,0,313.023,4703.98,0,1.376,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.001,0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
2022-08-05,ISL,Europe,Iceland,202831,329,96.286,179,0,0,543924.291,882.267,258.206,480.018,0,0,0.87,,,27,72.405,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,,,,
2022-08-05,IRL,Europe,Ireland,1647605,0,491.286,7700,0,3.571,328005.092,0,97.805,1532.915,0,0.711,0.93,,,380,75.65,,,,,,,,,,,,,,11022415,4096241,4050296,3116911,628,497,219.43,81.55,80.63,62.05,99,55,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
2022-08-05,ISR,Asia,Israel,4598467,2819,3182.286,11433,3,12,486661.763,298.338,336.785,1209.969,0.317,1.27,0.65,97,10.266,1082,114.509,45,4.762,857,90.697,,,,,,,,,,18216974,6716741,6151491,5348742,89,389,192.79,71.08,65.1,56.61,41,66,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
