tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-09-18,AUS,Oceania,Australia,10159613,1168,5772.857,14763,4,47.286,388106.119,44.619,220.528,563.96,0.153,1.806,1.09,56,2.139,1947,74.377,,,,,,,,,,,,,,,,,,,2995,,,,,114,594,0.002,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-09-18,AUT,Europe,Austria,5024113,10213,7462.571,20677,7,7.857,562005.397,1142.443,834.775,2312.963,0.783,0.879,1.47,52,5.817,878,98.214,,,,,,,,,,,,,,19229155,6887452,,5717480,1089,8121,215.1,77.04,,63.96,908,92,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,18991,8.43,8.59,2128.539056
2022-09-18,BEL,Europe,Belgium,4511590,0,2055.857,32625,0,7.143,387064.156,0,176.379,2799.006,0,0.613,1.4,48,4.118,663,56.881,,,382,32.773,,,,,,,,,,26405284,9258275,9161391,8415987,4806,81163,226.54,79.43,78.6,72.2,6963,64,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,23936.9,8.03,0.06,2061.496354
2022-09-18,CAN,North America,Canada,4245082,460,2812.286,45011,8,57.714,110392.828,11.962,73.133,1170.505,0.208,1.501,1.08,226,5.877,4541,118.088,,,,,,,,,,,,,,89368494,33204305,31565036,24599153,11732,37975,232.4,86.35,82.08,63.97,988,11936,0.031,19.49,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-09-18,CHL,South America,Chile,4568495,0,669.714,60822,0,6.571,233042.059,0,34.163,3102.572,0,0.335,0.29,131,6.682,,,41,2.091,585,29.841,,,,,,,,,,62255800,18066159,17673379,27090966,92,13251,317.57,92.16,90.15,138.19,676,335,0.002,26.85,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,56143.1,18.21,9.17,2880.140053
2022-09-18,CHN,Asia,China,981003,1153,969.571,5226,0,0,687.995,0.809,0.68,3.665,0,0,0.82,,,,,,,,,,,,,,,,,,3435302000,,,,95000,130286,240.92,,,,91,18259,0.001,69.91,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-09-18,COL,South America,Colombia,6305562,0,177.857,141746,0,5.429,121555.28,0,3.429,2732.504,0,0.105,0.89,,,,,,,,,,,,,,,,,,,,,,,23552,,,,,454,2568,0.005,13.89,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,187727.4,27.35,-0.27,3644.020344
2022-09-18,CRI,North America,Costa Rica,1105792,0,1166.143,8913,0,2.857,213438.912,0,225.088,1720.379,0,0.551,1.08,,,,,,,,,,,,,,,,,,,,,,,6970,,,,,1345,259,0.005,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-09-18,CZE,Europe,Czechia,4074269,302,2156.571,40956,3,7.143,388247.845,28.778,205.505,3902.805,0.286,0.681,1.19,63,6.003,870,82.905,66,6.289,1041,99.2,,,,,,,,,,17993003,6973199,6887912,4542986,322,5492,171.46,66.45,65.64,43.29,523,78,0.001,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-09-18,DNK,Europe,Denmark,3285290,0,748.286,6993,0,3.571,558508.219,0,127.211,1188.829,0,0.607,1.09,8,1.36,275,46.751,,,338,57.461,,,,,,,,,,13170186,4805026,4769790,3641797,88,152,223.9,81.69,81.09,61.91,26,20,0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,2709.3,1.79,0.07,462.7927793
