tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-05-08,AUS,Oceania,Australia,6286931,40457,42081.714,7516,7,38.857,240166.273,1545.493,1607.558,287.118,0.267,1.484,1.08,129,4.928,3139,119.913,,,,,69970822,71113,2699.378,2.743,79179,3.055,0.5315,1.9,tests performed,57343438,22289180,21554537,13499721,3559,15487,219.06,85.15,82.34,51.57,592,1415,0.005,36.96,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,8746.8,2.24,16.71,337.4395266
2022-05-08,AUT,Europe,Austria,4218785,5164,5530,19795,4,8.571,471920.106,577.653,618.595,2214.301,0.447,0.959,0.81,81,9.061,947,105.933,,,,,184147092,77696,20639.475,8.708,151562,16.987,0.0365,27.4,tests performed,18412779,6874141,,4938544,450,3787,205.97,76.9,,55.24,424,139,0.002,37.96,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,16291,8.26,10.25,1825.919107
2022-05-08,BEL,Europe,Belgium,4088336,0,4555.429,31552,0,16.143,350751.802,0,390.825,2706.95,0,1.385,0.97,119,10.209,1859,159.49,,,899,77.128,33780327,7571,2909.233,0.652,19514,1.681,0.244,4.1,tests performed,25347976,9246918,9148855,7382427,16,1089,217.47,79.33,78.49,63.34,93,142,0.001,17.59,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,21733.5,8.31,12.1,1871.734895
2022-05-08,CAN,North America,Canada,3807514,2144,5675.857,39784,12,70.857,99013.926,55.754,147.6,1034.578,0.312,1.843,0.78,367,9.544,6593,171.45,,,,,61226715,3054,1604.683,0.08,40481,1.061,0.1402,7.1,tests performed,84509118,32691759,31334681,20482678,37132,57569,219.76,85.01,81.49,53.26,1497,2201,0.006,21.4,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,23452.5,3.3,-4.49,614.6636777
2022-05-08,CHL,South America,Chile,3576139,0,2160.429,57629,0,12.857,182421.3,0,110.205,2939.695,0,0.656,1.2,176,8.978,,,34,1.734,371,18.925,37122270,50545,1904.372,2.593,44757,2.296,0.0483,20.7,tests performed,53418821,17926871,17478073,18588540,1316,90708,272.49,91.45,89.16,94.82,4627,1222,0.006,27.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,50469,19.25,14.18,2589.058822
2022-05-08,CHN,Asia,China,856001,4407,5187,5185,11,13.286,600.329,3.091,3.638,3.636,0.008,0.009,0.44,,,,,,,,,,,,,,,,,,3353022000,,,,969000,1071143,235.15,,,,751,161102,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-05-08,COL,South America,Colombia,6093645,0,139.714,139809,0,1.714,117470.056,0,2.693,2695.164,0,0.033,0.88,,,,,,,,,,,,,16850,0.327,,,tests performed,,,,,,71266,,,,,1374,6828,0.013,22.07,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,181425.9,30.68,5.75,3521.700458
2022-05-08,CRI,North America,Costa Rica,857290,0,745.143,8421,0,2.286,165473.294,0,143.827,1625.413,0,0.441,0.07,,,,,,,,,3451012,7759,669.585,1.505,8610,1.671,0.119,8.4,people tested,,,,,,11382,,,,,2197,1340,0.026,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-05-08,CZE,Europe,Czechia,3912487,126,912.714,40220,5,8,372831.211,12.007,86.975,3832.67,0.476,0.762,0.59,40,3.812,411,39.165,32,3.049,441,42.024,54364752,3365,5172.3,0.32,9617,0.915,0.094,10.6,tests performed,17592750,6960389,6871336,4171112,55,2102,167.65,66.33,65.48,39.75,200,160,0.002,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,42447.4,15.62,6.92,4038.474895
2022-05-08,DNK,Europe,Denmark,3123314,575,855.429,6238,4,9.714,530971.86,97.752,145.425,1060.477,0.68,1.651,0.78,8,1.36,466,79.221,,,369,62.731,64382620,5401,10997.605,0.923,7834,1.338,0.1092,9.2,tests performed,13119163,4801044,4763140,3601804,622,732,223.03,81.62,80.97,61.23,124,71,0.001,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,1786.6,1.35,0.93,305.1805187
2022-05-08,EST,Europe,Estonia,572434,0,34.429,2548,0,1.286,431679.014,0,25.963,1921.476,0,0.97,0.66,9,6.787,146,110.1,1,0.752,115,86.462,3364315,691,2532.033,0.52,2281,1.717,0.0151,66.3,tests performed,1984847,861031,840231,478741,52,267,149.68,64.93,63.36,36.1,201,55,0.004,22.31,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,3791.9,10.13,2.98,2853.839953
2022-05-08,FIN,Europe,Finland,1052767,0,4250.571,4150,0,30.143,190004.593,0,767.148,748.997,0,5.44,0.89,22,3.971,727,131.21,,,,,10817567,4070,1954.043,0.735,7974,1.44,0.315,3.2,tests performed,,,,,,1728,,,,,312,132,0.002,26.85,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,5363.6,4.09,12.65,968.8597816
2022-05-08,FRA,Europe,France,29011609,29324,39359.429,146793,54,108.857,427817.808,432.424,580.411,2164.673,0.796,1.605,0.75,1403,20.689,20939,308.776,738,10.883,7369,108.666,271222300,55268,4022.757,0.82,202507,3.004,0.192,5.2,people tested,143982875,54449533,52854410,37760119,3384,37480,212.32,80.29,77.94,55.68,553,1596,0.002,18.82,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,90068.4,6.18,6.88,1335.890362
2022-05-08,DEU,Europe,Germany,25299300,3350,69354.714,136538,5,153.857,303458.661,40.182,831.892,1637.739,0.06,1.845,0.84,1096,13.146,,,895,10.735,5439,65.239,128079667,,1535.57,,127990,1.534,0.411,2.4,tests performed,180988469,64649508,63253765,55379305,4348,69240,217.09,77.55,75.87,66.43,831,1855,0.002,21.3,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,94140.3,4.1,8.23,1128.664813
2022-05-08,GRC,Europe,Greece,3361779,3195,4736.571,29392,23,31,323715.75,307.656,456.099,2830.244,2.215,2.985,0.84,,,,,27,2.622,894,86.06,80579733,,7714.401,,95063,9.101,0.0498,20.1,samples tested,20922881,7912051,7619735,5966326,254,7615,201.47,76.19,73.37,57.45,733,164,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,31452.8,10.5,-1.36,3011.172898
2022-05-08,HUN,Europe,Hungary,1903200,0,311.857,46266,0,9.286,190944.312,0,31.288,4641.777,0,0.932,0.56,,,,,,,,,,,,,4486,0.462,0.0695,14.4,tests performed,,,,,,938,,,,,94,97,0.001,11.11,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,37682.7,12.08,2.77,3880.899126
2022-05-08,ISL,Europe,Iceland,185961,0,54.571,119,0,0,498684.645,0,146.342,319.118,0,0,0.97,0,0,3,8.045,,,,,1328117,709,3586.258,1.914,658,1.777,,,tests performed,,,,,,,,,,,,,,11.11,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,256.9,4.72,23.19,693.696248
