tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-06-25,AUS,Oceania,Australia,30457,33,19.286,910,0,0,1163.484,1.261,0.737,34.763,0,0,1.6,1,0.038,50,1.91,,,,,20121167,91915,776.247,3.546,76118,2.937,0.0003,3946.8,tests performed,7257605,5871374,1386231,,119973,109447,27.72,22.43,5.3,,4181,60604,0.232,53.24,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-06-25,AUT,Europe,Austria,645479,99,117.143,13061,6,4.857,72204.324,11.074,13.104,1461.025,0.671,0.543,0.65,68,7.607,195,21.813,,,,,53295938,451660,5973.487,50.623,444620,49.834,0.0003,3795.5,tests performed,7553058,4730558,2928856,1092,124567,86205,84.49,52.92,32.76,0.01,9643,30610,0.342,54.42,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-06-25,BEL,Europe,Belgium,1082476,568,603.571,25160,8,6.143,92869.179,48.731,51.782,2158.559,0.686,0.527,0.97,157,13.47,382,32.773,,,186,15.958,15102006,48741,1300.617,4.198,40591,3.496,0.011,90.9,tests performed,10577055,6954637,3867986,,165746,131628,90.74,59.67,33.18,,11293,91695,0.787,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-06-25,CAN,North America,Canada,1416935,638,679,26198,5,24.857,36847.218,16.591,17.657,681.276,0.13,0.646,0.68,414,10.766,1021,26.551,,,,,36484663,68938,956.222,1.807,61708,1.617,0.011,90.9,tests performed,34949615,25580626,9367939,1050,522411,469415,90.89,66.52,24.36,0,12207,65258,0.17,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-06-25,CHL,South America,Chile,1537471,5599,4638.571,32012,215,107.571,78427.449,285.609,236.617,1632.954,10.967,5.487,0.78,3105,158.388,,,1157,59.019,3171,161.755,16453479,74138,844.063,3.803,58641,3.008,0.0791,12.6,tests performed,22578078,12555070,10372085,,211472,155259,115.17,64.04,52.91,,7920,59732,0.305,84.72,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-06-25,CHN,Asia,China,101432,43,39.286,4636,0,0,71.136,0.03,0.028,3.251,0,0,0.94,,,,,,,,,,,,,14769984,10.358,0,375960.5,tests performed,1143805000,,,,23162000,21935429,80.22,,,,15384,5850649,0.41,74.54,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-06-25,COL,South America,Colombia,4092746,32733,29161.714,103321,685,653.571,78897.787,631.009,562.164,1991.767,13.205,12.599,1.05,,,,,,,,,19360226,121464,375.806,2.358,105238,2.043,0.324,3.1,tests performed,16693732,10936234,5757498,,327875,328402,32.18,21.08,11.1,,6331,147492,0.284,59.26,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-06-25,CRI,North America,Costa Rica,361005,1739,1482.143,4602,21,18.429,69680.839,335.66,286.082,888.274,4.053,3.557,1,,,,,,,,,1205701,10441,233.937,2.026,7569,1.469,0.157,6.4,people tested,,,,,,20705,,,,,3996,15675,0.303,55.56,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-06-25,CZE,Europe,Czechia,1666686,165,124,30292,1,2.429,158822.907,15.723,11.816,2886.605,0.095,0.231,0.84,16,1.525,70,6.67,6,0.572,52,4.955,29908844,150444,2845.548,14.313,141054,13.42,0.001,1000,tests performed,7880007,4985128,2982776,2,115666,94971,75.09,47.5,28.42,0,9050,28213,0.269,41.67,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-06-25,DNK,Europe,Denmark,292574,222,193.429,2531,0,0.429,49738.374,37.741,32.883,430.277,0,0.073,0.84,17,2.89,65,11.05,,,63,10.71,35007818,87014,5979.908,14.863,78981,13.491,0.0024,408.3,tests performed,4844472,3146399,1741214,242,61106,60058,82.36,53.49,29.6,0,10210,34145,0.58,47.26,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
