tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-08-28,AUS,Oceania,Australia,25547,99,135,600,17,16.429,975.918,3.782,5.157,22.921,0.649,0.628,0.6,32,1.222,510,19.482,,,,,6052236,79556,233.487,3.069,67465,2.603,0.002,499.7,tests performed,,,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2020-08-28,AUT,Europe,Austria,26274,319,274,902,0,2,2939.052,35.684,30.65,100.899,0,0.224,1.15,27,3.02,146,16.332,,,,,1147944,14701,128.663,1.648,10362,1.161,,,tests performed,,,,,,,,,,,,,,37.96,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2020-08-28,BEL,Europe,Belgium,83952,452,436.857,9886,2,2.571,7202.518,38.779,37.479,848.152,0.172,0.221,1.03,77,6.606,252,21.62,,,134,11.496,2262225,25114,194.828,2.163,19975,1.72,0.026,38.5,tests performed,,,,,,,,,,,,,,52.78,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2020-08-28,CAN,North America,Canada,127956,562,442.714,9135,12,5.571,3327.48,14.615,11.513,237.555,0.312,0.145,1.16,52,1.352,249,6.475,,,,,5952708,62785,156.014,1.646,54896,1.439,0.0081,124,tests performed,,,,,,,,,,,,,,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2020-08-28,CHL,South America,Chile,405972,1870,1743.286,11132,60,58.429,20708.91,95.39,88.926,567.851,3.061,2.98,1,995,50.756,,,328,16.732,1356,69.17,2325493,30274,119.298,1.553,27316,1.401,0.0638,15.7,tests performed,,,,,,,,,,,,,,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2020-08-28,CHN,Asia,China,89388,23,30.571,4634,0,0,62.689,0.016,0.021,3.25,0,0,0.64,,,,,,,,,,,,,14769984,10.358,0,483137.1,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2020-08-28,COL,South America,Colombia,590492,8497,9764.857,18766,299,314,11383.192,163.801,188.242,361.761,5.764,6.053,0.91,,,,,,,,,2645758,35136,51.357,0.682,34919,0.678,0.297,3.4,tests performed,,,,,,,,,,,,,,87.04,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2020-08-28,CRI,North America,Costa Rica,38485,1193,907.286,407,10,9.571,7428.338,230.272,175.123,78.559,1.93,1.847,1.14,,,,,,,,,125334,2211,24.318,0.429,1883,0.365,0.394,2.5,people tested,,,,,,,,,,,,,,61.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2020-08-28,CZE,Europe,Czechia,23777,608,318,419,1,1.143,2265.773,57.938,30.303,39.928,0.095,0.109,1.3,37,3.526,156,14.866,9,0.858,124,11.816,447312,10828,42.558,1.03,7516,0.715,0.042,23.8,tests performed,,,,,,,,,,,,,,36.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2020-08-28,DNK,Europe,Denmark,16700,73,81.857,624,0,0.429,2839.045,12.41,13.916,106.082,0,0.073,1.07,2,0.34,21,3.57,,,25,4.25,2392480,35429,408.675,6.052,35643,6.088,0.0023,435.4,tests performed,,,,,,,,,,,,,,50.93,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
