tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-01-23,AUS,Oceania,Australia,2229104,32234,63299.571,3148,27,65.143,85153.726,1231.367,2418.099,120.256,1.031,2.489,0.81,394,15.051,5173,197.613,,,,,60052944,161759,2316.76,6.24,181098,6.987,0.3495,2.9,tests performed,48010195,21352957,20110855,6546383,120557,282247,183.4,81.57,76.83,25.01,10782,59214,0.226,66.2,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,2460.2,0.71,29.46,94.91113587
2022-01-23,AUT,Europe,Austria,1586146,26668,22688.571,17089,16,10.143,177428.854,2983.126,2537.98,1911.603,1.79,1.135,1.46,190,21.254,1139,127.41,,,,,136574442,,15307.463,,691039,77.453,0.0328,30.5,tests performed,17547250,6802062,6780387,4317598,9682,35058,196.29,76.09,75.85,48.3,3922,4166,0.047,53.68,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,14299.4,8.33,-0.13,1602.697666
2022-01-23,BEL,Europe,Belgium,2697239,0,40929.714,28780,0,24,231405.012,0,3511.495,2469.131,0,2.059,1.32,361,30.971,3039,260.726,,,2068,177.421,29449415,52889,2536.246,4.555,115803,9.973,0.457,2.2,tests performed,23892196,9116509,8870363,6334669,10241,70750,204.98,78.21,76.1,54.35,6070,11181,0.096,33.83,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,20151.5,8.87,-1.91,1735.489716
2022-01-23,CAN,North America,Canada,2935575,5268,21279,32560,56,147,76339.261,136.994,553.358,846.719,1.456,3.823,0.76,1206,31.362,10836,281.789,,,,,55781376,11010,1461.967,0.289,116488,3.053,0.1827,5.5,tests performed,76005682,32185597,29844662,13975423,177433,295116,197.65,83.7,77.61,36.34,7674,17237,0.045,71.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,23609,3.82,17.62,618.7653669
2022-01-23,CHL,South America,Chile,1965393,15718,12683.286,39512,15,16.857,100256.043,801.786,646.983,2015.534,0.765,0.86,1.69,401,20.455,,,152,7.754,1405,71.67,28809387,91715,1477.921,4.705,86579,4.442,0.1465,6.8,tests performed,46204981,17555191,16868033,12355893,976,71919,235.69,89.55,86.04,63.03,3669,9912,0.051,29.75,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,40273.5,17.39,17.84,2066.029849
2022-01-23,CHN,Asia,China,119232,74,107.286,4636,0,0,83.62,0.052,0.075,3.251,0,0,0.99,,,,,,,,,,,,,14769984,10.358,0,137669.3,tests performed,2968121000,,,,3751000,4355571,208.16,,,,3055,179327,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-01-23,COL,South America,Colombia,5740179,26087,28054.714,132240,217,177.714,110656.126,502.891,540.824,2549.253,4.183,3.426,0.95,,,,,,,,,31588844,68549,613.178,1.331,82487,1.601,0.416,2.4,tests performed,70105545,39774180,30825161,5134877,,247064,135.15,76.67,59.42,9.9,4763,62021,0.12,48.28,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,169988.8,32.78,53.52,3299.692243
2022-01-23,CRI,North America,Costa Rica,643496,0,4802,7451,0,6.429,124206.981,0,926.877,1438.185,0,1.241,1.33,,,,,,,,,2513514,9816,487.686,1.905,12231,2.373,0.392,2.6,people tested,,,,,,12175,,,,,2350,3999,0.077,50.74,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-01-23,CZE,Europe,Czechia,2750865,18412,22060.857,37034,13,25.857,262137.185,1754.528,2102.237,3529.068,1.239,2.464,1.47,270,25.729,1616,153.993,143,13.627,1561,148.752,49219396,60678,4682.767,5.773,125319,11.923,0.182,5.5,tests performed,16804370,6914444,6759014,3538707,6534,42636,160.13,65.89,64.41,33.72,4063,2918,0.028,37.68,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,41732.3,17.66,-4.52,3970.439788
2022-01-23,DNK,Europe,Denmark,1397833,42018,38089.571,3608,12,16.286,237635.405,7143.174,6475.331,613.37,2.04,2.769,1.26,42,7.14,813,138.212,,,1668,283.565,57954498,182868,9899.577,31.237,220120,37.6,0.173,5.8,tests performed,12872703,4790316,4718531,3410848,12707,24848,218.84,81.44,80.22,57.99,4224,899,0.015,33.86,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,1221.9,1.06,2.3,208.7205171
2022-01-23,EST,Europe,Estonia,291426,3669,3475.857,2005,2,3.714,219767.673,2766.835,2621.184,1511.993,1.508,2.801,1.52,17,12.82,325,245.086,22,16.541,272,205.253,2750500,12119,2070.067,9.121,11562,8.702,0.3006,3.3,tests performed,1899033,852211,825746,407295,999,3576,143.21,64.27,62.27,30.71,2697,382,0.029,45.65,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,3291.3,10.1,1.6,2477.080999
2022-01-23,FIN,Europe,Finland,449237,4368,7680.714,1894,0,3.286,81078.808,788.342,1386.224,341.831,0,0.593,0.91,63,11.37,668,120.561,,,,,9352589,14308,1689.415,2.585,25230,4.557,0.319,3.1,tests performed,,,,,,44483,,,,,8028,1328,0.024,30.57,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,3336,2.91,16.16,602.6020269
