tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-04-04,AUS,Oceania,Australia,29357,9,11.571,909,0,0,1121.463,0.344,0.442,34.725,0,0,0.92,3,0.115,84,3.209,,,,,15865399,32355,612.065,1.248,60990,2.353,0.0002,5270.9,tests performed,844309,762679,81630,,1127,43221,3.23,2.91,0.31,,1651,36799,0.141,46.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-2731.7,-1.32,2.84,-105.3852329
2021-04-04,AUT,Europe,Austria,550234,3308,3086.714,11553,42,35.571,61550.064,370.038,345.285,1292.337,4.698,3.979,0.97,562,62.866,2233,249.787,,,,,24647471,244556,2762.525,27.41,313143,35.098,0.0099,101.4,tests performed,1860339,1337671,522683,101,10290,32279,20.81,14.96,5.85,0,3611,20620,0.231,75,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,7333.8,6.85,5.84,821.9830304
2021-04-04,BEL,Europe,Belgium,900996,3522,4319.857,23169,39,38.857,77299.412,302.164,370.615,1987.745,3.346,3.334,0.99,831,71.294,2923,250.774,,,1843,158.117,11463182,23832,987.233,2.052,59314,5.108,0.082,12.2,tests performed,2212853,1598681,616173,,344,49957,18.98,13.72,5.29,,4286,40192,0.345,75.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,15092.8,10.58,-0.13,1299.823794
2021-04-04,CAN,North America,Canada,1011978,4381,5668.143,23075,24,27.714,26316.362,113.927,147.399,600.062,0.624,0.721,1.24,819,21.298,2961,77,,,,,28175556,128624,738.45,3.371,116810,3.061,0.0485,20.6,tests performed,6477214,5742389,734791,34,121547,183914,16.84,14.93,1.91,0,4783,177435,0.461,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,12631.2,3.32,-4.18,331.0495617
2021-04-04,CHL,South America,Chile,1026785,7307,7077.429,23644,120,127.143,52377.006,372.735,361.024,1206.097,6.121,6.486,1.05,2884,147.115,,,1412,72.027,4232,215.877,11483633,69095,589.11,3.545,63770,3.271,0.111,9,tests performed,10817371,6956388,3860983,,1134,163042,55.18,35.49,19.7,,8317,78845,0.402,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,22847.1,16.5,44.18,1172.055832
2021-04-04,CHN,Asia,China,98771,47,33.714,4636,0,0,69.27,0.033,0.024,3.251,0,0,1.14,,,,,,,,,,,,,14769984,10.358,0,438096.5,tests performed,139970000,,,,3293000,4765286,9.82,,,,3342,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-04-04,COL,South America,Colombia,2446219,9022,9069.857,64094,162,162.714,47156.913,173.921,174.844,1235.57,3.123,3.137,1.3,,,,,,,,,12864840,32601,249.722,0.633,45101,0.875,0.222,4.5,tests performed,2408085,2005885,402200,,27036,84175,4.64,3.87,0.78,,1623,54474,0.105,81.02,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,79692.2,25.4,37.94,1546.923881
2021-04-04,CRI,North America,Costa Rica,216764,0,226.571,2957,0,3.714,41839.58,0,43.733,570.757,0,0.717,1.21,,,,,,,,,696774,3623,135.192,0.703,3569,0.692,0.093,10.8,people tested,,,,,,13956,,,,,2694,7514,0.145,59.26,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-04-04,CZE,Europe,Czechia,1551896,2162,5266.714,26945,78,153,147884.265,206.023,501.879,2567.66,7.433,14.58,0.75,1379,131.409,6353,605.394,424,40.404,4406,419.859,13569134,43124,1290.977,4.103,178391,16.972,0.03,33.3,tests performed,1843451,1257450,586127,,11465,34350,17.57,11.98,5.59,,3273,15125,0.144,81.48,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,31532.8,21.44,50.22,3000.052327
2021-04-04,DNK,Europe,Denmark,233318,600,757.857,2429,1,2.143,39664.693,102.002,128.838,412.937,0.17,0.364,1.01,39,6.63,211,35.871,,,263,44.711,22520610,166344,3846.889,28.414,160816,27.47,0.0047,212.2,tests performed,1084077,720074,363961,42,13036,17143,18.43,12.24,6.19,0,2914,11833,0.201,64.81,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,-1580.3,-2.21,-13.53,-269.9411025
