tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-08-22,AUS,Oceania,Australia,44920,894,757.857,984,3,2.571,1715.983,34.152,28.951,37.59,0.115,0.098,1.48,111,4.24,641,24.487,,,,,29463447,274603,1136.659,10.594,214790,8.286,0.0035,283.4,tests performed,17123030,10882390,6240640,,139281,258267,65.41,41.57,23.84,,9866,139560,0.533,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-983.9,-0.36,-3.02,-37.9575102
2021-08-22,AUT,Europe,Austria,671097,1286,1087,13187,2,1.857,75069.995,143.854,121.594,1475.119,0.224,0.208,1.31,73,8.166,351,39.263,,,,,73832634,330086,8275.27,36.997,322169,36.109,0.0034,296.4,tests performed,10516409,5536069,5223232,5630,7926,21855,117.64,61.93,58.43,0.06,2445,6573,0.074,52.72,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,9304.6,6.8,9.07,1042.873177
2021-08-22,BEL,Europe,Belgium,1163726,0,1979.571,25320,0,4.714,99839.884,0,169.834,2172.286,0,0.404,1.11,176,15.1,619,53.106,,,415,35.604,18364748,26455,1581.611,2.278,43795,3.772,0.049,20.4,tests performed,16003387,8418412,7943656,,3171,37041,137.3,72.22,68.15,,3178,8368,0.072,47.22,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,15951.4,8.78,-0.45,1373.768239
2021-08-22,CAN,North America,Canada,1473497,1191,2439.143,26793,2,13.143,38318.106,30.972,63.43,696.749,0.052,0.342,1.31,240,6.241,841,21.87,,,,,39875242,64600,1045.085,1.693,77799,2.039,0.0314,31.9,tests performed,52640976,27714705,24910906,15365,77938,124467,136.89,72.07,64.78,0.04,3237,30016,0.078,60.8,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,15405.2,3.15,6.69,403.7529853
2021-08-22,CHL,South America,Chile,1633816,663,660.571,36650,45,38.571,83342.073,33.82,33.696,1869.542,2.295,1.968,0.82,842,42.951,,,216,11.018,643,32.8,19602606,59480,1005.613,3.051,52940,2.716,0.0125,80.1,tests performed,27991845,14308746,13293299,909989,1317,139511,142.79,72.99,67.81,4.64,7117,12572,0.064,58.41,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,34521.3,18.66,10.33,1770.942089
2021-08-22,CHN,Asia,China,105418,40,50.571,4636,0,0,73.932,0.028,0.035,3.251,0,0,0.67,,,,,,,,,,,,,14769984,10.358,0,292064.3,tests performed,1946954000,,,,11085000,12003714,136.54,,,,8418,5850649,0.41,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-08-22,COL,South America,Colombia,4889537,2640,3110.857,124216,95,108.143,94257.901,50.893,59.969,2394.57,1.831,2.085,0.69,,,,,,,,,23700152,53419,460.049,1.037,47940,0.931,0.079,12.7,tests performed,33405365,21864127,14250028,,149894,219988,64.4,42.15,27.47,,4241,159994,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,155433.8,37.82,17.12,3017.161743
2021-08-22,CRI,North America,Costa Rica,440647,0,1764.571,5312,0,14.429,85053.262,0,340.596,1025.317,0,2.785,1.18,,,,,,,,,1627915,7123,315.857,1.382,7786,1.511,0.19,5.3,people tested,,,,,,26813,,,,,5175,13337,0.257,54.63,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-08-22,CZE,Europe,Czechia,1677512,134,184.286,30385,1,1.714,159854.545,12.769,17.561,2895.467,0.095,0.163,1.05,17,1.62,66,6.289,11,1.048,68,6.48,35868155,64804,3412.521,6.165,97273,9.255,0.002,500,tests performed,11266027,5902257,5551293,15,13557,35132,107.36,56.24,52.9,0,3348,7863,0.075,35.02,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,33011.4,17.5,-6.15,3140.727351
2021-08-22,DNK,Europe,Denmark,337466,720,955.571,2566,2,0.857,57370.136,122.402,162.45,436.227,0.34,0.146,0.98,20,3.4,124,21.08,,,224,38.081,39262078,61585,6706.605,10.52,67544,11.538,0.0141,70.7,tests performed,8222624,4303080,3965530,496,19134,35444,139.79,73.15,67.42,0.01,6026,5521,0.094,38.2,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,-1125.9,-1.23,6.47,-192.322146
2021-08-22,EST,Europe,Estonia,138807,101,259.286,1281,0,0.286,104675.943,76.165,195.53,966.017,0,0.215,1.14,13,9.803,100,75.411,11,8.27,73,54.884,1720833,3674,1295.124,2.765,3925,2.954,0.0661,15.1,tests performed,1235056,706928,617497,22589,1401,3855,93.14,53.31,46.57,1.7,2907,2355,0.178,21.86,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,1757.8,6.76,2.16,1322.946246
2021-08-22,FIN,Europe,Finland,122568,398,626.429,1038,0,1.286,22121.213,71.831,113.059,187.339,0,0.232,0.95,29,5.234,98,17.687,,,,,6429457,17284,1161.392,3.122,23373,4.222,0.027,37,tests performed,6547899,3957036,2590863,,,43306,118.18,71.42,46.76,,7816,13774,0.249,38.43,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,644.5,0.71,10.45,116.4199659
2021-08-22,FRA,Europe,France,6663387,17300,21264.857,113511,115,111.571,98261.204,255.113,313.581,1673.883,1.696,1.645,0.92,2128,31.38,10651,157.064,1390,20.498,6271,92.475,121395939,182269,1800.539,2.703,774623,11.489,0.027,37,people tested,84782417,48012305,37626784,160212,119417,445814,125.02,70.8,55.49,0.24,6574,159454,0.235,45.19,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,64519.6,6.41,7.72,956.9517368
2021-08-22,DEU,Europe,Germany,3868197,7050,6740.571,91976,3,15.571,46398.038,84.563,80.851,1103.229,0.036,0.187,1.41,714,8.564,,,403,4.834,2297,27.552,69645538,,834.993,,99401,1.192,0.078,12.8,tests performed,101613571,54300772,49238955,25571,90683,292744,121.88,65.13,59.06,0.03,3511,104580,0.125,56.48,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,41428.5,2.6,3.07,496.6936605
2021-08-22,GRC,Europe,Greece,559186,1947,3151.571,13384,33,23,53845.692,187.482,303.474,1288.785,3.178,2.215,1.02,,,,,158,15.17,1780,171.37,14730200,62418,1410.214,5.976,88156,8.44,0.0357,28,samples tested,11154395,5904741,5614458,,578,23651,107.41,56.86,54.06,,2277,9436,0.091,72.31,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,14015.5,6.72,14.46,1341.791311
2021-08-22,HUN,Europe,Hungary,810781,0,66.429,30046,0,1.143,81344.063,0,6.665,3014.456,0,0.115,1.53,,,76,7.625,,,,,,,,,6885,0.709,0.0096,103.6,tests performed,,5699251,5502546,,,24880,,57.18,55.21,,2496,3092,0.031,25,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,23871.3,11.04,-4.43,2458.478488
