tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-05-24,AUS,Oceania,Australia,7071714,45792,44565.429,8218,40,41.714,270145.671,1749.295,1702.438,313.935,1.528,1.594,0.87,108,4.126,2889,110.362,,,,,71359956,73842,2752.969,2.849,86332,3.331,0.5162,1.9,tests performed,57560804,22311183,21598349,13651272,14209,12502,219.89,85.23,82.51,52.15,478,1308,0.005,22.22,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-05-24,AUT,Europe,Austria,4274095,207,2599.714,19874,9,6,478107.172,23.155,290.808,2223.138,1.007,0.671,0.75,57,6.376,596,66.67,,,,,186711414,290343,20926.888,32.542,155070,17.38,0.0168,59.6,tests performed,18473290,6876243,,4991619,4043,3673,206.65,76.92,,55.84,411,127,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-05-24,BEL,Europe,Belgium,4143408,0,2326.429,31710,0,7.714,355476.61,0,199.592,2720.505,0,0.662,0.9,90,7.721,1158,99.349,,,531,45.556,34042113,15247,2931.779,1.313,13499,1.163,0.155,6.5,tests performed,25378346,9249337,9151076,7408187,8522,2925,217.73,79.35,78.51,63.56,251,167,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-05-24,CAN,North America,Canada,3865444,2055,3024.714,40702,4,58.714,100520.389,53.44,78.657,1058.45,0.104,1.527,0.78,300,7.801,4999,129.998,,,,,61799873,59801,1619.705,1.567,27327,0.716,0.1107,9,tests performed,85211597,,31372063,20877449,13900,46509,221.59,,81.58,54.29,1209,678,0.002,19.86,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-05-24,CHL,South America,Chile,3651076,3715,5609,57813,3,11.429,186243.887,189.505,286.119,2949.081,0.153,0.583,1.29,137,6.988,,,43,2.193,589,30.045,37912099,29751,1944.89,1.526,55642,2.854,0.1008,9.9,tests performed,55659957,17953131,17512954,20768550,191961,141974,283.93,91.58,89.33,105.94,7242,1779,0.009,27.12,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-05-24,CHN,Asia,China,881573,592,952.143,5224,0,1,618.263,0.415,0.668,3.664,0,0.001,0.41,,,,,,,,,,,,,,,,,,3373460000,,,,1217000,1210429,236.59,,,,849,170643,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-05-24,COL,South America,Colombia,6099111,0,542.143,139833,0,1.714,117575.427,0,10.451,2695.626,0,0.033,0.76,,,,,,,,,,,,,18013,0.35,,,tests performed,,,,,,42893,,,,,827,3712,0.007,17.59,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-05-24,CRI,North America,Costa Rica,891038,13505,3553.429,8495,23,7.286,171987.301,2606.722,685.879,1639.697,4.439,1.406,0.03,,,,,,,,,3614586,12881,701.322,2.499,11587,2.248,0.153,6.5,people tested,,,,,,16258,,,,,3138,875,0.017,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-05-24,CZE,Europe,Czechia,3918737,200,258.143,40277,7,2.714,373426.79,19.059,24.599,3838.102,0.667,0.259,0.66,27,2.573,171,16.295,19,1.811,160,15.247,54465378,6308,5181.874,0.6,5430,0.517,0.047,21.3,tests performed,17624032,6962774,6874546,4196967,1538,1903,167.94,66.35,65.51,39.99,181,148,0.001,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-05-24,DNK,Europe,Denmark,3133507,2555,566.143,6335,23,5.571,532704.697,434.357,96.246,1076.967,3.91,0.947,1.08,10,1.7,319,54.231,,,229,38.931,64486059,6108,11015.274,1.043,5877,1.004,0.0963,10.4,tests performed,13130270,4802027,4764468,3610582,844,694,223.22,81.64,81,61.38,118,62,0.001,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
