tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-05-23,AUS,Oceania,Australia,7114,15,10,102,1,0.571,271.761,0.573,0.382,3.896,0.038,0.022,0.8,5,0.191,33,1.261,,,,,1193394,21679,46.04,0.836,25392,0.98,0.0004,2539.2,tests performed,,,,,,,,,,,,,,67.13,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2020-05-23,AUT,Europe,Austria,16369,31,43.143,724,3,2.143,1831.063,3.468,4.826,80.988,0.336,0.24,0.82,28,3.132,144,16.108,,,,,396363,5875,44.425,0.658,5567,0.624,,,tests performed,,,,,,,,,,,,,,59.26,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2020-05-23,BEL,Europe,Belgium,56810,299,260.143,9237,25,33.143,4873.917,25.652,22.319,792.473,2.145,2.843,0.73,256,21.963,1296,111.188,,,389,33.374,806344,9227,69.444,0.795,12665,1.091,0.025,40,tests performed,,,,,,,,,,,,,,75,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2020-05-23,CAN,North America,Canada,85150,907,1094.857,7129,93,96.714,2214.315,23.586,28.472,185.389,2.418,2.515,0.86,340,8.842,2525,65.662,,,,,1389533,31011,36.418,0.813,28021,0.734,0.0391,25.6,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2020-05-23,CHL,South America,Chile,80287,9842,4324.429,673,43,36,4095.495,502.047,220.592,34.33,2.193,1.836,1.48,1062,54.173,,,661,33.718,3514,179.252,449625,15239,23.066,0.782,15287,0.784,0.2829,3.5,tests performed,,,,,,,,,,,,,,78.24,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2020-05-23,CHN,Asia,China,86156,31,26.143,4634,0,0,60.423,0.022,0.018,3.25,0,0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2020-05-23,COL,South America,Colombia,20177,1046,748.286,705,23,20.429,388.962,20.164,14.425,13.591,0.443,0.394,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2020-05-23,CRI,North America,Costa Rica,918,7,9.286,10,0,0,177.191,1.351,1.792,1.93,0,0,1.29,,,,,,,,,15893,235,3.084,0.046,320,0.062,0.029,34.5,people tested,,,,,,,,,,,,,,72.22,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2020-05-23,CZE,Europe,Czechia,8890,77,62.143,314,2,2.714,847.152,7.338,5.922,29.922,0.191,0.259,0.99,18,1.715,93,8.862,4,0.381,44,4.193,,,,,,,,,,,,,,,,,,,,,,,54.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2020-05-23,DNK,Europe,Denmark,11289,59,61.571,561,0,2.571,1919.161,10.03,10.467,95.372,0,0.437,0.75,19,3.23,102,17.34,,,63,10.71,532267,8804,90.92,1.504,11617,1.984,0.0053,188.7,tests performed,,,,,,,,,,,,,,62.96,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
