tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-03-26,AUS,Oceania,Australia,2810,446,304.143,13,5,1,107.344,17.038,11.619,0.497,0.191,0.038,1.9,,,,,,,,,179939,11503,6.942,0.444,10943,0.422,0.0278,36,tests performed,,,,,,,,,,,,,,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2020-03-26,AUT,Europe,Austria,5483,723,558.857,56,10,7,613.337,80.876,62.515,6.264,1.119,0.783,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2020-03-26,BEL,Europe,Belgium,6235,1298,634.286,220,42,28.429,534.921,111.36,54.417,18.875,3.603,2.439,2.02,699,59.97,3111,266.903,,,2619,224.693,47420,4363,4.084,0.376,3250,0.28,0.312,3.2,tests performed,,,,,,,,,,,,,,81.48,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2020-03-26,CAN,North America,Canada,5511,941,594.571,59,12,6.714,143.313,24.471,15.462,1.534,0.312,0.175,2.05,,,,,,,,,112449,10911,2.947,0.286,9950,0.261,0.0598,16.7,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2020-03-26,CHL,South America,Chile,1361,164,156.571,4,1,,69.426,8.366,7.987,0.204,0.051,,2.17,,,,,,,,,8176,4886,0.419,0.251,,,,,tests performed,,,,,,,,,,,,,,73.15,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2020-03-26,CHN,Asia,China,81298,77,52.429,3287,6,6,57.016,0.054,0.037,2.305,0.004,0.004,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2020-03-26,COL,South America,Colombia,491,21,54.714,6,2,,9.465,0.405,1.055,0.116,0.039,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2020-03-26,CRI,North America,Costa Rica,231,30,23.143,2,0,0.143,44.587,5.791,4.467,0.386,0,0.028,1.12,,,,,,,,,2444,677,0.474,0.131,218,0.042,0.094,10.6,people tested,,,,,,,,,,,,,,71.3,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2020-03-26,CZE,Europe,Czechia,1925,271,175.857,9,3,,183.438,25.824,16.758,0.858,0.286,,1.74,51,4.86,205,19.535,45,4.288,204,19.44,,,,,,,,,,,,,,,,,,,,,,,82.41,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2020-03-26,DNK,Europe,Denmark,1877,153,103.714,41,7,5,319.095,26.01,17.632,6.97,1.19,0.85,1.42,94,15.98,,,,,474,80.581,18683,1608,3.191,0.275,1077,0.184,0.0963,10.4,tests performed,,,,,,,,,,,,,,72.22,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
