tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-03-03,AUS,Oceania,Australia,29007,11,8.571,909,0,0,1108.093,0.42,0.327,34.725,0,0,1.33,1,0.038,27,1.031,,,,,14466586,52921,558.101,2.042,39426,1.521,0.0002,4599.9,tests performed,61009,60994,15,,9939,6340,0.23,0.23,0,,242,6338,0.024,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-03-03,AUT,Europe,Austria,458463,2192,2087.714,10519,23,30.286,51284.412,245.201,233.535,1176.672,2.573,3.388,1.16,313,35.013,1410,157.725,,,,,15602870,244731,1748.792,27.43,237456,26.614,0.0088,113.7,tests performed,777790,519136,258593,61,28598,21403,8.7,5.81,2.89,0,2394,18934,0.212,75.93,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-03-03,BEL,Europe,Belgium,777608,3264,2399.857,22169,28,25.857,66713.55,280.029,205.892,1901.951,2.402,2.218,1.08,434,37.234,1900,163.007,,,1064,91.284,9653551,51475,831.384,4.433,42361,3.648,0.064,15.6,tests performed,946647,588041,359729,,30651,19846,8.12,5.04,3.09,,1703,15034,0.129,62.96,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-03-03,CAN,North America,Canada,879540,2952,2917.857,22106,60,42.571,22872.328,76.766,75.879,574.864,1.56,1.107,1,558,14.511,2151,55.936,,,,,24698266,77132,647.314,2.022,105201,2.757,0.0277,36.1,tests performed,2130551,1563164,567371,16,75319,63801,5.54,4.06,1.48,0,1659,53066,0.138,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-03-03,CHL,South America,Chile,835552,3040,3954.286,20704,20,75.857,42622.08,155.072,201.711,1056.125,1.02,3.87,1.12,1711,87.279,,,774,39.482,2439,124.415,9474397,27151,486.036,1.393,47153,2.419,0.0839,11.9,tests performed,3994206,3770848,223358,,312033,113713,20.37,19.24,1.14,,5801,89821,0.458,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-03-03,CHN,Asia,China,98007,26,18.429,4636,0,0,68.734,0.018,0.013,3.251,0,0,0.98,,,,,,,,,,,,,14769984,10.358,0,801453.4,tests performed,,,,,,742331,,,,,521,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-03-03,COL,South America,Colombia,2262646,3047,3586.286,60082,110,117.429,43618.09,58.738,69.135,1158.229,2.121,2.264,0.87,,,,,,,,,11532349,39977,223.857,0.776,38048,0.739,0.098,10.2,tests performed,191480,,,,21861,20137,0.37,,,,388,,,81.02,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-03-03,CRI,North America,Costa Rica,205890,376,342,2824,4,4.429,39740.69,72.575,66.013,545.086,0.772,0.855,1.06,,,,,,,,,587550,2656,114,0.515,3262,0.633,0.079,12.7,people tested,,,,,,8066,,,,,1557,7488,0.145,59.26,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-03-03,CZE,Europe,Czechia,1269058,16816,12100.857,20941,240,179.857,120931.886,1602.441,1153.123,1995.523,22.87,17.139,1.09,1628,155.136,8477,807.796,708,67.467,6618,630.647,8086344,118619,769.34,11.285,94414,8.983,0.131,7.6,tests performed,759383,502607,256776,,35448,20110,7.24,4.79,2.45,,1916,16751,0.16,75,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-03-03,DNK,Europe,Denmark,212798,574,531.286,2370,3,3.571,36176.238,97.582,90.32,402.906,0.51,0.607,1.1,34,5.78,225,38.251,,,203,34.511,17407996,156540,2973.571,26.74,149577,25.55,0.0036,281.5,tests performed,598359,434506,163842,11,13561,17057,10.17,7.39,2.79,0,2900,16062,0.273,62.96,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
