tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-06-22,AUS,Oceania,Australia,7919844,32034,27972.714,9559,52,48.714,302544.981,1223.727,1068.582,365.162,1.986,1.861,1.01,108,4.126,3043,116.245,,,,,73370295,82399,2830.525,3.179,67114,2.589,0.4168,2.4,tests performed,57844431,22343597,21655459,13845375,9781,8490,220.97,85.35,82.73,52.89,324,1151,0.004,13.89,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-06-22,AUT,Europe,Austria,4379778,7355,6395.857,20010,12,5,489929.043,822.742,715.451,2238.351,1.342,0.559,1.55,50,5.593,653,73.046,,,,,189694060,105991,21261.188,11.88,84999,9.527,0.0752,13.3,tests performed,18563675,6879015,,5073410,6749,3442,207.66,76.95,,56.75,385,86,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-06-22,BEL,Europe,Belgium,4197345,0,2843.571,31868,0,4.714,360104.043,0,243.959,2734.061,0,0.404,1.61,56,4.804,1091,93.6,,,603,51.733,,,,,,,,,,25656425,9252624,9155310,7678771,14177,8062,220.11,79.38,78.55,65.88,692,91,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-06-22,CAN,North America,Canada,3938040,2973,2098.143,41744,26,23.429,102408.239,77.312,54.562,1085.548,0.676,0.609,1.05,166,4.317,3282,85.348,,,,,,,,,,,,,,86092018,32768241,31437197,21886580,28949,25413,223.88,85.21,81.75,56.92,661,1206,0.003,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-06-22,CHL,South America,Chile,3915653,9546,10140.714,58296,10,23,199740.141,486.948,517.285,2973.719,0.51,1.173,0.98,192,9.794,,,87,4.438,1034,52.745,39773213,58711,2040.365,3.012,67521,3.464,0.1502,6.7,tests performed,58968068,17996053,17569554,23977163,94273,65998,300.8,91.8,89.62,122.31,3367,995,0.005,27.02,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-06-22,CHN,Asia,China,887728,138,145.857,5226,0,0,622.579,0.097,0.102,3.665,0,0,1.32,,,,,,,,,,,,,,,,,,3397224000,,,,778000,752714,238.25,,,,528,154119,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-06-22,COL,South America,Colombia,6131657,0,1972.857,139918,0,3.429,118202.832,0,38.032,2697.265,0,0.066,0.91,,,,,,,,,,,,,,,,,,,,,,,43920,,,,,847,3796,0.007,19.44,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-06-22,CRI,North America,Costa Rica,904934,0,0,8525,0,0,174669.493,0,0,1645.487,0,0,0.04,,,,,,,,,,,,,,,,,,,,,,,5777,,,,,1115,0,0,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-06-22,CZE,Europe,Czechia,3927267,687,415.857,40310,1,1,374239.636,65.466,39.628,3841.246,0.095,0.095,1.38,7,0.667,126,12.007,2,0.191,140,13.341,54587458,4000,5193.488,0.381,3708,0.353,0.111,9,tests performed,17664340,6965556,6879456,4229773,1408,1042,168.33,66.38,65.56,40.31,99,66,0.001,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-06-22,DNK,Europe,Denmark,3157930,1958,1392.429,6434,2,2.143,536856.674,332.865,236.717,1093.797,0.34,0.364,1.39,6,1.02,249,42.331,,,379,64.431,64649913,7934,11043.263,1.355,7179,1.226,0.194,5.2,tests performed,13147588,4803223,4767151,3624015,1154,665,223.51,81.66,81.04,61.61,113,33,0.001,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
2022-06-22,EST,Europe,Estonia,579316,0,117.429,2588,0,0.286,436868.809,0,88.554,1951.64,0,0.215,1.1,,,65,49.017,,,,,,,,,,,,,,1993537,862973,842350,486275,157,147,150.33,65.08,63.52,36.67,111,36,0.003,11.11,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
2022-06-22,FIN,Europe,Finland,1125342,0,1538.429,4771,0,8.143,203103.012,0,277.657,861.076,0,1.47,1.18,11,1.985,396,71.471,,,,,,,,,,,,,,,,,,,5374,,,,,970,121,0.002,26.85,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
2022-06-22,FRA,Europe,France,30415116,77967,54132.429,149297,66,40.143,448514.533,1149.735,798.26,2201.599,0.973,0.592,1.34,845,12.461,14412,212.526,442,6.518,4442,65.504,,,,,,,,,,145595407,54503156,52947858,39225700,51819,41610,214.7,80.37,78.08,57.84,614,1058,0.002,18.81,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
2022-06-22,DEU,Europe,Germany,27573585,119360,68144.857,140560,98,65.857,330738.13,1431.693,817.38,1685.981,1.175,0.79,1.33,782,9.38,,,800,9.596,5795,69.51,,,,,,,,,,182588756,64698906,63347612,56836347,54874,29351,219.01,77.6,75.98,68.17,352,943,0.001,14.81,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
2022-06-22,GRC,Europe,Greece,3573052,10528,7879.143,30124,9,10.714,344059.859,1013.773,758.706,2900.73,0.867,1.032,1.35,,,,,,,,,84483362,,8088.12,,95227,9.117,0.0827,12.1,samples tested,21066742,7918276,7628037,6096583,3341,2441,202.86,76.25,73.45,58.71,235,133,0.001,24.07,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
2022-06-22,HUN,Europe,Hungary,1925083,1961,280.143,46626,32,4.571,193139.79,196.743,28.106,4677.895,3.21,0.459,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0.001,11.11,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
2022-06-22,ISL,Europe,Iceland,192031,0,198.286,153,0,0,514962.336,0,531.735,410.294,0,0,1.65,,,48,128.72,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,,,,
2022-06-22,IRL,Europe,Ireland,1587385,9101,1300.143,7469,27,3.857,316016.498,1811.826,258.832,1486.928,5.375,0.768,0.96,,,629,125.221,,,,,12341760,6341,2475.022,1.272,5165,1.036,0.31,3.2,tests performed,10979815,4093046,4045736,3082060,1366,1386,218.59,81.48,80.54,61.36,276,81,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
2022-06-22,ISR,Asia,Israel,4265869,10747,8636.143,10911,0,4.143,451462.483,1137.369,913.974,1154.725,0,0.438,1.36,45,4.762,1240,131.231,28,2.963,1064,112.605,51780014,30887,5573.137,3.324,26227,2.823,0.333,3,people tested,18185149,6714268,6146907,5323974,1477,1114,192.46,71.06,65.05,56.34,118,76,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
2022-06-22,ITA,Europe,Italy,18014202,54873,39643.714,167892,50,48.429,305131.663,929.461,671.501,2843.821,0.847,0.82,1.46,216,3.659,5163,87.453,164,2.778,3543,60.013,224876148,246512,3795.998,4.161,193140,3.26,0.2053,4.9,tests performed,138185945,50808956,47933671,40951352,20461,15565,234.06,86.06,81.19,69.37,264,427,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
2022-06-22,JPN,Asia,Japan,9193205,17278,14098,31078,15,16.143,74167.642,139.393,113.738,250.727,0.121,0.13,0.97,282,2.275,4862,39.225,,,,,53504941,138240,429.37,1.109,94925,0.762,0.1483,6.7,people tested,284035237,103747656,102307038,77980543,94017,122582,229.15,83.7,82.54,62.91,989,5288,0.004,37.52,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
2022-06-22,LVA,Europe,Latvia,832884,399,233.714,5855,4,2,450048.469,215.599,126.287,3163.746,2.161,1.081,1.28,,,,,,,,,7263566,2035,3876.137,1.086,1888,1.008,0.1238,8.1,tests performed,2893905,1345940,1305645,528281,92,113,156.37,72.73,70.55,28.55,61,14,0.001,11.11,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,,,,
2022-06-22,LTU,Europe,Lithuania,1158727,333,211.286,9162,0,0.857,421346.386,121.088,76.83,3331.566,0,0.312,1.28,,,,,,,,,,,,,,,,,,4488406,1952301,1876563,934057,127,110,163.21,70.99,68.24,33.96,40,23,0.001,11.11,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,,,,
2022-06-22,LUX,Europe,Luxembourg,257503,825,597.857,1087,1,0.429,397626.007,1273.933,923.187,1678.503,1.544,0.662,1.38,1,1.544,14,21.618,,,,,,,,,,,,,,1302622,481236,,389045,234,204,201.15,74.31,,60.07,315,10,0.002,19.12,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,,,,
2022-06-22,MEX,North America,Mexico,5891589,0,6914.143,325458,0,26.714,46207.048,0,54.227,2552.529,0,0.21,1.38,,,,,,,,,,,,,,,,,,,,,,,26025,,,,,204,7416,0.006,17.59,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,,,,
2022-06-22,NLD,Europe,Netherlands,8152549,4826,3985,22434,1,1.571,464161.906,274.766,226.884,1277.27,0.057,0.089,1.5,24,1.366,580,33.022,26,1.48,451,25.677,,,,,,,,,,,,,,,13683,,,,,779,273,0.002,15.67,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,
