tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-07-27,AUS,Oceania,Australia,33473,207,172.429,921,,,1278.698,7.908,6.587,35.183,,,1.38,59,2.254,221,8.442,,,,,24324400,146735,938.402,5.661,170612,6.582,0.001,989.5,tests performed,11570868,8025806,3545062,,191392,161013,44.2,30.66,13.54,,6151,82389,0.315,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-07-27,AUT,Europe,Austria,652294,316,360.286,13130,3,2.143,72966.661,35.348,40.302,1468.743,0.336,0.24,1.27,41,4.586,121,13.535,,,,,64955816,353876,7280.343,39.663,335559,37.61,0.0011,931.4,tests performed,9687593,5354414,4528963,3021,55022,54178,108.37,59.9,50.66,0.03,6060,12079,0.135,48.03,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-07-27,BEL,Europe,Belgium,1119030,1333,1479.286,25230,2,2.429,96005.267,114.362,126.913,2164.565,0.172,0.208,1.22,94,8.065,308,26.424,,,208,17.845,17077441,55998,1470.745,4.823,55338,4.766,0.03,33.3,tests performed,14182755,8019744,6492149,,111544,113419,121.68,68.8,55.7,,9731,18570,0.159,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-07-27,CAN,North America,Canada,1431816,594,533.286,26561,8,7.429,37234.196,15.447,13.868,690.715,0.208,0.193,1.29,185,4.811,494,12.846,,,,,38306209,38863,1003.963,1.019,51215,1.342,0.0104,96,tests performed,48529333,26957277,21567210,4846,279497,320122,126.2,70.1,56.09,0.01,8325,36553,0.095,64.72,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-07-27,CHL,South America,Chile,1611090,745,1318.857,35151,32,83.143,82182.804,38.003,67.276,1793.077,1.632,4.241,0.76,1648,84.066,,,398,20.302,1151,58.713,18195337,31848,933.42,1.634,53056,2.722,0.0249,40.2,tests performed,25687539,13813895,12379294,,51161,63619,131.03,70.47,63.15,,3245,26406,0.135,58.75,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-07-27,CHN,Asia,China,102994,96,75,4636,0,0.429,72.232,0.067,0.053,3.251,0,0,1.3,,,,,,,,,,,,,14769984,10.358,0,196933.1,tests performed,1583361000,,,,17489000,14982429,111.04,,,,10507,5850649,0.41,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-07-27,COL,South America,Colombia,4747775,11426,11289.286,119482,300,335.857,91525.088,220.264,217.629,2303.311,5.783,6.474,0.71,,,,,,,,,22164433,80150,430.239,1.556,67558,1.311,0.186,5.4,tests performed,,,,,,273342,,,,,5269,182721,0.352,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-07-27,CRI,North America,Costa Rica,402044,3436,1129.857,4987,46,10.286,77602.148,663.213,218.084,962.586,8.879,1.985,1.1,,,,,,,,,1432739,3342,277.988,0.648,5892,1.143,0.158,6.3,people tested,,,,,,77113,,,,,14884,74452,1.437,54.63,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-07-27,CZE,Europe,Czechia,1672764,217,198.857,30362,5,3,159402.096,20.679,18.95,2893.275,0.476,0.286,0.96,10,0.953,55,5.241,7,0.667,53,5.051,33146737,94130,3153.603,8.956,106762,10.157,0.002,500,tests performed,10198653,5605838,4723974,8,66192,62075,97.19,53.42,45.02,0,5915,18515,0.176,42.59,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-07-27,DNK,Europe,Denmark,312851,559,726.714,2546,3,0.571,53185.519,95.032,123.543,432.827,0.51,0.097,1.08,10,1.7,61,10.37,,,108,18.36,37646769,58079,6430.684,9.921,67094,11.461,0.0108,92.3,tests performed,7024157,4075231,2995071,341,67745,64220,119.41,69.28,50.92,0.01,10918,22546,0.383,42.5,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
2021-07-27,EST,Europe,Estonia,132717,193,107.714,1271,0,0,100083.405,145.544,81.229,958.476,0,0,1.57,,,40,30.164,,,,,1610138,3172,1211.814,2.387,2719,2.046,0.0396,25.2,tests performed,1114365,626516,555466,18597,6135,5765,84.04,47.25,41.89,1.4,4347,3070,0.232,21.99,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
2021-07-27,FIN,Europe,Finland,104455,770,468.429,999,2,1.143,18852.158,138.97,84.543,180.301,0.361,0.206,1.36,8,1.444,52,9.385,,,,,5886997,19894,1063.404,3.594,17597,3.179,0.029,34.5,tests performed,,,,,,39016,,,,,7042,9450,0.171,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
2021-07-27,FRA,Europe,France,6068988,27024,19467.143,111727,28,24.429,89495.937,398.508,287.071,1647.575,0.413,0.36,1.46,978,14.422,7137,105.245,499,7.358,2341,34.521,103772517,531490,1539.149,7.883,515666,7.648,0.04,25,people tested,72003430,41395424,31322468,125370,785331,673293,106.18,61.04,46.19,0.18,9929,356440,0.526,36.92,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
2021-07-27,DEU,Europe,Germany,3758401,1545,1713,91565,38,24,45081.063,18.532,20.547,1098.299,0.456,0.288,1.32,370,4.438,,,,,576,6.909,,,,,85110,1.02,,,tests performed,92264953,51903749,42212648,12532,599785,466028,110.67,62.26,50.63,0.02,5590,106761,0.128,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
2021-07-27,GRC,Europe,Greece,482145,4170,2667.429,12911,8,6.286,46427.183,401.542,256.855,1243.239,0.77,0.605,1.12,,,,,,,,,12385126,97664,1185.705,9.35,78347,7.501,0.034,29.4,samples tested,10304614,5635856,4993770,,66923,60586,99.23,54.27,48.09,,5834,19797,0.191,67.31,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
2021-07-27,HUN,Europe,Hungary,809288,26,57,30021,1,0.286,81194.273,2.609,5.719,3011.948,0.1,0.029,1.18,,,73,7.324,,,,,5857455,4351,603.253,0.448,6667,0.687,0.0085,117,tests performed,,5605713,5405781,,,24880,,56.24,54.24,,2496,3933,0.039,27.78,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
2021-07-27,ISL,Europe,Iceland,7428,124,85.143,30,0,0,19919.389,332.526,228.324,80.45,0,0,1.43,,,8,21.453,,,,,475654,5935,1284.388,16.026,3725,10.058,,,tests performed,,,,,,266,,,,,713,139,0.037,32.41,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,,,,
2021-07-27,IRL,Europe,Ireland,295386,1114,1242.143,5026,0,1.143,58805.425,221.775,247.286,1000.576,0,0.228,1.2,,,142,28.269,,,,,6058303,17496,1214.935,3.509,20340,4.079,0.06,16.7,tests performed,5874787,3323191,2767114,,52008,46092,116.96,66.16,55.09,,9176,27123,0.54,40.14,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
2021-07-27,ISR,Asia,Israel,864912,2195,1496.857,6461,0,1.286,91534.766,232.3,158.414,683.776,0,0.136,1.54,32,3.387,393,41.592,24,2.54,352,37.253,18219953,100109,1961.033,10.775,80944,8.712,0.019,52.6,people tested,11182563,5809835,5368607,4121,19473,14608,118.35,61.49,56.82,0.04,1546,3288,0.035,37.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
2021-07-27,ITA,Europe,Italy,4325046,4516,4566.143,127995,24,15.857,73259.336,76.494,77.343,2168.03,0.407,0.269,1.38,189,3.201,1800,30.489,95,1.609,1368,23.172,76558586,241890,1292.339,4.083,208318,3.516,0.0219,45.6,tests performed,66858625,37888372,30312053,,574017,540048,113.25,64.18,51.34,,9148,134948,0.229,74.04,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
