tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-01-23,AUS,Oceania,Australia,28766,6,8.286,909,0,0,1098.886,0.229,0.317,34.725,0,0,0.64,0,0,26,0.993,,,,,12681350,37069,489.229,1.43,44134,1.703,0.0002,5326.3,tests performed,,,,,,,,,,,,,,55.09,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-01-23,AUT,Europe,Austria,398234,1788,1529.286,8951,64,59.429,44547.099,200.009,171.068,1001.273,7.159,6.648,0.9,323,36.131,1848,206.72,,,,,8683128,89237,973.218,10.002,163485,18.324,,,tests performed,214746,209605,5141,,3218,14703,2.4,2.34,0.06,,1645,13972,0.156,82.41,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-01-23,BEL,Europe,Belgium,691854,2583,2092.143,20726,51,47.143,59356.432,221.604,179.492,1778.152,4.375,4.045,1.05,327,28.054,1888,161.978,,,964,82.705,7922129,38565,682.27,3.321,43870,3.778,0.056,17.9,tests performed,250241,249074,1583,,8543,17877,2.15,2.14,0.01,,1534,17739,0.152,60.19,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-01-23,CAN,North America,Canada,748567,4302,5413.143,18981,117,146.286,19466.391,111.873,140.768,493.599,3.043,3.804,0.84,873,22.702,4272,111.093,,,,,20688427,142228,542.22,3.728,118339,3.102,0.0457,21.9,tests performed,815195,760602,54593,,27500,37339,2.12,1.98,0.14,,971,32486,0.084,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-01-23,CHL,South America,Chile,694647,4581,4164.857,17854,68,59.857,35434.419,233.68,212.452,910.745,3.469,3.053,1.06,1266,64.58,,,691,35.248,2433,124.109,7578387,58428,388.771,2.997,55074,2.825,0.0756,13.2,tests performed,,,,,,6239,,,,,318,6171,0.031,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-01-23,CHN,Asia,China,96627,149,168.571,4635,0,0,67.766,0.104,0.118,3.251,0,0,1.03,,,,,,,,,,,,,14769984,10.358,0,87618.8,tests performed,,,,,,962949,,,,,675,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-01-23,COL,South America,Colombia,2002969,15551,15990.714,50982,396,389.429,38612.174,299.784,308.261,982.804,7.634,7.507,0.91,,,,,,,,,9540474,70017,185.192,1.359,70789,1.374,0.239,4.2,tests performed,,,,,,,,,,,,,,81.02,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-01-23,CRI,North America,Costa Rica,189308,0,731.571,2518,0,14.571,36540.049,0,141.207,486.022,0,2.813,0.9,,,,,,,,,483770,1628,93.864,0.316,1899,0.368,0.271,3.7,people tested,,,,,,2344,,,,,452,2103,0.041,66.67,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-01-23,CZE,Europe,Czechia,933361,8514,7065,15270,140,150.714,88942.433,811.322,673.242,1455.119,13.341,14.362,0.91,1094,104.25,5876,559.94,418,39.832,4532,431.866,5422572,26750,515.907,2.545,47426,4.512,0.146,6.8,tests performed,206438,194894,11544,,4196,12391,1.97,1.86,0.11,,1181,10745,0.102,78.7,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-01-23,DNK,Europe,Denmark,193917,879,816.857,1969,28,31.714,32966.416,149.432,138.868,334.735,4.76,5.392,0.71,125,21.25,703,119.512,,,610,103.702,12569508,81783,2147.078,13.97,107171,18.307,0.0076,131.2,tests performed,173383,155293,18090,,6293,4214,2.95,2.64,0.31,,716,1633,0.028,70.37,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
2021-01-23,EST,Europe,Estonia,40184,483,499,368,10,6.857,30303.213,364.236,376.302,277.513,7.541,5.171,0.98,,,432,325.776,,,,,748243,4646,563.139,3.497,4850,3.65,0.1029,9.7,tests performed,25735,23321,3377,68,258,1102,1.94,1.76,0.25,0.01,831,757,0.057,41.66,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
2021-01-23,FIN,Europe,Finland,42699,361,328.857,686,2,3.429,7706.364,65.154,59.353,123.81,0.361,0.619,1.15,,,,,,,,,2762078,11627,498.931,2.1,13061,2.359,0.025,40,tests performed,,,,,,7760,,,,,1401,7153,0.129,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
2021-01-23,FRA,Europe,France,3075824,24093,20161.571,72889,230,390.714,45357.439,355.286,297.311,1074.853,3.392,5.762,1.08,2886,42.558,25864,381.402,1692,24.951,11064,163.155,42123946,201312,624.78,2.986,288877,4.285,0.066,15.2,people tested,1134939,1133305,1634,,38558,97734,1.67,1.67,0,,1441,97576,0.144,63.89,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
2021-01-23,DEU,Europe,Germany,2122679,16417,14720.429,51521,879,792.429,25460.994,196.918,176.568,617.981,10.543,9.505,0.85,4657,55.86,,,,,9126,109.464,,,,,161093,1.931,,,tests performed,1852404,1606268,246136,,87092,97016,2.22,1.93,0.3,,1164,62172,0.075,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
2021-01-23,GRC,Europe,Greece,151646,605,468,5622,24,25.857,14602.447,58.257,45.065,541.359,2.311,2.49,1.05,,,,,,,,,3961627,30996,379.271,2.967,24841,2.378,0.0188,53.1,samples tested,160101,156966,3135,,16224,11387,1.54,1.51,0.03,,1096,10940,0.105,80.56,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
2021-01-23,HUN,Europe,Hungary,358317,1344,1104.286,11904,93,91.429,35949.24,134.841,110.791,1194.305,9.331,9.173,0.86,,,3854,386.664,,,,,2584791,17238,266.205,1.775,14170,1.459,0.0779,12.8,tests performed,153392,145257,8135,,3264,4923,1.54,1.46,0.08,,494,3114,0.031,72.22,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
