tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-05-31,AUS,Oceania,Australia,7312408,35713,34384.857,8558,33,48.571,279340.393,1364.268,1313.532,326.923,1.261,1.855,0.81,87,3.323,2686,102.608,,,,,71919290,65952,2774.547,2.544,79905,3.083,0.4303,2.3,tests performed,57642872,22320100,21614599,13708173,13486,11724,220.2,85.26,82.57,52.37,448,1274,0.005,22.22,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-05-31,AUT,Europe,Austria,4288153,1268,2008.286,19927,6,7.571,479679.722,141.841,224.65,2229.066,0.671,0.847,0.93,43,4.81,475,53.134,,,,,187497861,60579,21015.034,6.79,112350,12.592,0.0179,55.9,tests performed,18490399,6876908,,5006708,3684,2444,206.84,76.93,,56.01,273,95,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-05-31,BEL,Europe,Belgium,4152558,0,1307.143,31754,0,6.286,356261.619,0,112.144,2724.28,0,0.539,1.01,82,7.035,953,81.761,,,394,33.803,34114432,14658,2938.007,1.262,10331,0.89,0.143,7,tests performed,25421642,9250057,9151933,7449912,20178,6185,218.1,79.36,78.52,63.92,531,103,0.001,14.81,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-05-31,CAN,North America,Canada,3884160,2026,2673.714,41019,23,45.286,101007.096,52.686,69.53,1066.694,0.598,1.178,0.85,231,6.007,4165,108.31,,,,,62008453,20033,1625.172,0.525,29797,0.781,0.0897,11.1,tests performed,85472419,,31396929,21021055,20360,37260,222.27,,81.65,54.66,969,678,0.002,19.84,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-05-31,CHL,South America,Chile,3702941,4274,7409.286,57892,5,11.286,188889.557,218.02,377.953,2953.111,0.255,0.576,1.22,140,7.141,,,62,3.163,719,36.677,38328670,30509,1966.26,1.565,59510,3.053,0.1245,8,tests performed,56779231,17965750,17529229,21858940,253377,159896,289.63,91.64,89.42,111.5,8156,1803,0.009,27.09,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-05-31,CHN,Asia,China,883902,155,332.714,5226,0,0.286,619.896,0.109,0.233,3.665,0,0,0.51,,,,,,,,,,,,,,,,,,3381314000,,,,1123000,1122000,237.14,,,,787,161690,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-05-31,COL,South America,Colombia,6103455,0,620.571,139854,0,3,117659.168,0,11.963,2696.031,0,0.058,0.8,,,,,,,,,,,,,17442,0.339,,,tests performed,,,,,,42893,,,,,827,3712,0.007,19.44,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-05-31,CRI,North America,Costa Rica,891038,0,0,8495,0,0,171987.301,0,0,1639.697,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,5777,,,,,1115,0,0,11.11,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-05-31,CZE,Europe,Czechia,3920299,293,223.143,40288,5,1.571,373575.637,27.921,21.264,3839.15,0.476,0.15,0.82,23,2.192,131,12.483,13,1.239,122,11.626,54500957,5624,5185.259,0.535,5083,0.484,0.043,23.3,tests performed,17636855,6963669,6875905,4207598,1583,1832,168.07,66.36,65.52,40.1,175,128,0.001,14.81,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-05-31,DNK,Europe,Denmark,3136896,712,484.143,6363,5,4,533280.836,121.042,82.306,1081.727,0.85,0.68,1.05,13,2.21,259,44.031,,,187,31.791,64519707,6158,11021.022,1.052,4807,0.821,0.1007,9.9,tests performed,13133983,4802370,4765089,3613317,572,530,223.28,81.64,81.01,61.43,90,49,0.001,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
