tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-11-04,AUS,Oceania,Australia,10417273,14560,5971.143,15786,65,18,397948.957,556.205,228.103,603.039,2.483,0.688,,37,1.413,1395,53.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2022-11-04,AUT,Europe,Austria,5458604,5566,4599.429,21029,17,9.429,610608.262,622.622,514.5,2352.338,1.902,1.055,,91,10.179,1328,148.552,,,,,,,,,,,,,,19861741,6892048,,6339738,22233,10138,222.18,77.1,,70.92,1134,70,0.001,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2022-11-04,BEL,Europe,Belgium,4617315,0,725.143,32941,0,5.571,396134.652,0,62.212,2826.117,0,0.478,,57,4.89,834,71.552,,,361,30.971,,,,,,,,,,29358117,9261335,9163660,11363529,11427,10805,251.87,79.46,78.62,97.49,927,25,0,,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2022-11-04,CAN,North America,Canada,4384773,1406,2552,46931,26,39.143,114025.475,36.563,66.364,1220.435,0.676,1.018,,265,6.891,6106,158.786,,,,,,,,,,,,,,93188108,33920291,31647821,27619996,22437,88564,242.33,88.21,82.3,71.83,2303,19982,0.052,5.56,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2022-11-04,CHL,South America,Chile,4777208,7570,4695,61737,12,15,243688.652,386.151,239.495,3149.247,0.612,0.765,,103,5.254,,,51,2.602,,,,,,,,,,,,62511746,18076092,17688050,27322308,4372,1724,318.88,92.21,90.23,139.37,88,83,0,,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2022-11-04,CHN,Asia,China,1046258,3905,2859.857,5226,0,0,733.759,2.739,2.006,3.665,0,0,,,,,,,,,,,,,,,,,,,3440231000,1303832000,1272227000,809299000,112000,100857,241.27,91.44,89.22,56.76,71,18259,0.001,62.5,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2022-11-04,COL,South America,Colombia,6310332,0,88,141850,0,1.857,121647.234,0,1.696,2734.509,0,0.036,,,,,,,,,,,,,,,,,,,89310214,42842898,36784255,14341000,,14359,172.17,82.59,70.91,27.65,277,2029,0.004,,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2022-11-04,CRI,North America,Costa Rica,1138416,2703,760,9009,10,2.714,219735.965,521.73,146.694,1738.909,1.93,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2022-11-04,CZE,Europe,Czechia,4160925,683,607,41635,11,9.286,396505.524,65.085,57.843,3967.509,1.048,0.885,,54,5.146,697,66.419,64,6.099,768,73.185,,,,,,,,,,18420940,6975686,6891038,4965502,16785,8745,175.54,66.47,65.67,47.32,833,43,0,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2022-11-04,DNK,Europe,Denmark,3337464,574,671.429,7387,12,9.429,567377.941,97.582,114.145,1255.81,2.04,1.603,,13,2.21,408,69.361,,,350,59.501,,,,,,,,,,13189771,4806105,4770598,3659344,354,348,224.23,81.71,81.1,62.21,59,19,0,,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
