tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2021-09-03,AUS,Oceania,Australia,59949,1741,1430.571,1036,4,6.143,2290.104,66.508,54.649,39.576,0.153,0.235,1.32,198,7.564,1145,43.74,,,,,32259945,235695,1244.544,9.093,216612,8.357,0.0066,151.4,tests performed,20605153,12811797,7793356,,311513,275835,78.71,48.94,29.77,,10537,155373,0.594,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2021-09-03,AUT,Europe,Austria,687309,1557,1413.857,13238,4,4.571,76883.495,174.169,158.156,1480.824,0.447,0.511,1.2,153,17.115,549,61.412,,,,,77475962,264200,8683.619,29.612,303094,33.971,0.0047,214.4,tests performed,10691541,5624647,5330433,9729,16858,12666,119.6,62.92,59.63,0.11,1417,6853,0.077,52.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2021-09-03,BEL,Europe,Belgium,1192008,2298,2014.143,25397,5,5.286,102266.29,197.153,172.8,2178.892,0.429,0.453,1.08,200,17.159,683,58.597,,,463,39.722,18873435,49115,1625.42,4.23,40891,3.522,0.054,18.5,tests performed,16390270,8510263,8249855,,25152,24680,140.62,73.01,70.78,,2117,6673,0.057,43.06,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2021-09-03,CAN,North America,Canada,1516567,4226,3568.286,27007,15,16.571,39438.136,109.897,92.793,702.314,0.39,0.431,1.19,482,12.534,1488,38.695,,,,,40781599,88400,1068.84,2.317,78009,2.045,0.0457,21.9,tests performed,53878364,28128369,25727006,22989,109438,93737,140.11,73.15,66.9,0.06,2438,33842,0.088,69.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2021-09-03,CHL,South America,Chile,1640192,494,509.286,37041,46,33.429,83667.317,25.199,25.979,1889.487,2.346,1.705,0.81,616,31.423,,,138,7.039,420,21.424,20199113,57318,1036.214,2.94,50345,2.583,0.0101,98.9,tests performed,29462246,14442882,13754790,1814620,101954,114491,150.29,73.67,70.16,9.26,5840,7598,0.039,58.23,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2021-09-03,CHN,Asia,China,105907,46,42.286,4636,0,0,74.274,0.032,0.03,3.251,0,0,0.9,,,,,,,,,,,,,14769984,10.358,0,349287.8,tests performed,2092174000,,,,7524000,10375000,146.73,,,,7276,2045455,0.143,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2021-09-03,COL,South America,Colombia,4914881,1850,1959.714,125158,61,72.857,94746.469,35.663,37.778,2412.73,1.176,1.405,0.77,,,,,,,,,24267470,53823,471.062,1.045,47172,0.916,0.051,19.6,tests performed,36090729,24004709,14873013,,340237,183540,69.57,46.28,28.67,,3538,146576,0.283,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2021-09-03,CRI,North America,Costa Rica,472315,2750,2361.571,5568,28,19.571,91165.789,530.802,455.828,1074.73,5.405,3.778,1.13,,,,,,,,,1727689,10434,335.216,2.024,8122,1.576,0.241,4.1,people tested,,,,,,34211,,,,,6603,2605,0.05,54.63,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2021-09-03,CZE,Europe,Czechia,1680046,308,214.571,30405,1,0.857,160096.017,29.35,20.447,2897.373,0.095,0.082,1.21,14,1.334,64,6.099,11,1.048,69,6.575,36926566,101911,3513.219,9.696,83519,7.946,0.003,333.3,tests performed,11588348,5994206,5802640,24,23384,18833,110.43,57.12,55.29,0,1795,6257,0.06,40.45,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2021-09-03,DNK,Europe,Denmark,347909,697,776.429,2587,3,1.571,59145.475,118.492,131.995,439.797,0.51,0.267,0.82,26,4.42,137,23.29,,,186,31.621,40086002,55040,6847.345,9.402,60705,10.369,0.0128,78.2,tests performed,8478298,4349900,4174193,646,11470,16291,144.13,73.95,70.96,0.01,2770,3050,0.052,28.62,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
