tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-08-24,AUS,Oceania,Australia,25053,138,182.857,525,8,12.429,957.047,5.272,6.985,20.055,0.306,0.475,0.62,42,1.604,644,24.601,,,,,5758034,51447,222.137,1.985,60277,2.325,0.003,329.6,tests performed,,,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
2020-08-24,AUT,Europe,Austria,25218,229,269.857,895,2,1.857,2820.926,25.616,30.187,100.116,0.224,0.208,1.24,23,2.573,135,15.101,,,,,1101206,6219,123.425,0.697,11020,1.235,,,tests performed,,,,,,,,,,,,,,37.96,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,
2020-08-24,BEL,Europe,Belgium,82092,156,508.286,9996,4,7.429,7042.943,13.384,43.608,857.59,0.343,0.637,1.02,89,7.636,320,27.454,,,196,16.815,2164167,17609,186.383,1.517,19519,1.681,0.03,33.3,tests performed,,,,,,,,,,,,,,58.33,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,
2020-08-24,CAN,North America,Canada,126064,741,488,9109,8,6.857,3278.279,19.27,12.69,236.878,0.208,0.178,1.13,42,1.092,238,6.189,,,,,5749324,54979,150.683,1.441,56770,1.488,0.0086,116.3,tests performed,,,,,,,,,,,,,,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
2020-08-24,CHL,South America,Chile,399568,1903,1723.714,10916,64,57.571,20382.237,97.073,87.928,556.833,3.265,2.937,0.99,1014,51.725,,,318,16.221,1360,69.375,2223440,27454,114.062,1.408,26655,1.367,0.0647,15.5,tests performed,,,,,,,,,,,,,,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736,,,,
2020-08-24,CHN,Asia,China,89290,40,36.429,4634,0,0,62.621,0.028,0.026,3.25,0,0,0.64,,,,,,,,,,,,,14769984,10.358,0,405445.8,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
2020-08-24,COL,South America,Colombia,551688,10549,10718.286,17612,296,320,10635.149,203.358,206.621,339.515,5.706,6.169,0.95,,,,,,,,,2500244,34417,48.533,0.668,35489,0.689,0.314,3.2,tests performed,,,,,,,,,,,,,,87.04,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
2020-08-24,CRI,North America,Costa Rica,34463,643,768.429,362,7,8.286,6652.015,124.111,148.321,69.873,1.351,1.599,1.13,,,,,,,,,117912,1533,22.878,0.297,1626,0.315,0.39,2.6,people tested,,,,,,,,,,,,,,72.22,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
2020-08-24,CZE,Europe,Czechia,22181,258,282.714,415,3,2.286,2113.686,24.586,26.941,39.546,0.286,0.218,1.24,33,3.145,129,12.293,10,0.953,109,10.387,409638,7413,38.973,0.705,6890,0.656,0.041,24.4,tests performed,,,,,,,,,,,,,,36.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
2020-08-24,DNK,Europe,Denmark,16397,80,93.857,623,1,0.286,2787.535,13.6,15.956,105.912,0.17,0.049,1.01,3,0.51,20,3.4,,,28,4.76,2238508,39336,382.374,6.719,35171,6.008,0.0027,374.7,tests performed,,,,,,,,,,,,,,50.93,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
