tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-06-20,Australia,,2,1,1,4,1,0,2,4
2021-06-20,Austria,,2,2,2,4,1,0,0,3
2021-06-20,Belgium,,1,2,1,4,0,1,0,3
2021-06-20,Canada,,3,3,2,4,1,1,2,4
2021-06-20,Canada,Alberta,1,2,1,4,0,1,1,4
2021-06-20,Canada,British Columbia,1,1,1,4,0,1,0,4
2021-06-20,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-06-20,Canada,New Brunswick,1,1,1,3,0,1,2,4
2021-06-20,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-06-20,Canada,Northwest Territories,1,1,1,3,1,1,2,4
2021-06-20,Canada,Nova Scotia,2,1,1,3,0,1,2,4
2021-06-20,Canada,Nunavut,2,2,1,4,0,1,2,9
2021-06-20,Canada,Ontario,3,2,1,4,1,1,0,4
2021-06-20,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-06-20,Canada,Quebec,1,2,2,4,0,1,0,4
2021-06-20,Canada,Saskatchewan,2,1,1,3,0,1,1,9
2021-06-20,Canada,Yukon,1,1,1,3,0,1,2,9
2021-06-20,Chile,,3,3,2,4,2,3,2,4
2021-06-20,China,,3,3,2,4,1,2,2,3
2021-06-20,China,Anhui,1,1,1,1,1,0,1,3
2021-06-20,China,Beijing,1,1,1,2,0,1,1,3
2021-06-20,China,Chongqing,1,1,1,1,1,1,1,3
2021-06-20,China,Fujian,1,1,1,0,0,0,1,3
2021-06-20,China,Gansu,1,1,2,0,0,0,1,3
2021-06-20,China,Guangdong,2,2,2,4,1,3,1,3
2021-06-20,China,Guangxi,1,1,1,1,1,0,1,3
2021-06-20,China,Guizhou,1,1,1,1,0,1,1,3
2021-06-20,China,Hainan,1,1,0,0,1,0,1,3
2021-06-20,China,Hebei,1,1,0,0,0,0,1,3
2021-06-20,China,Heilongjiang,1,1,1,1,1,1,1,3
2021-06-20,China,Henan,1,1,0,0,1,0,1,3
2021-06-20,China,Hubei,1,1,1,1,0,0,1,3
2021-06-20,China,Hunan,1,1,1,0,0,0,1,3
2021-06-20,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-06-20,China,Jiangsu,1,1,1,1,1,0,1,3
2021-06-20,China,Jiangxi,1,1,1,1,0,1,2,3
2021-06-20,China,Jilin,1,1,1,2,0,1,1,3
2021-06-20,China,Liaoning,1,1,1,0,0,0,0,3
2021-06-20,China,Ningxia,1,1,1,0,0,0,1,3
2021-06-20,China,Qinghai,1,1,1,1,1,1,1,3
2021-06-20,China,Shaanxi,1,1,1,1,1,1,1,3
2021-06-20,China,Shandong,1,1,1,1,0,0,1,3
2021-06-20,China,Shanghai,1,1,1,1,1,1,1,3
2021-06-20,China,Shanxi,1,1,1,1,1,1,1,3
2021-06-20,China,Sichuan,1,1,1,1,1,0,2,3
2021-06-20,China,Tianjin,1,1,1,1,1,0,1,3
2021-06-20,China,Tibet,1,1,1,2,0,0,1,3
2021-06-20,China,Xinjiang,1,1,1,1,0,0,0,3
2021-06-20,China,Yunnan,1,2,2,4,1,1,1,3
2021-06-20,China,Zhejiang,1,2,2,4,1,2,2,3
2021-06-20,Colombia,,3,2,2,3,2,2,0,1
2021-06-20,Costa Rica,,3,2,2,3,0,1,0,1
2021-06-20,Czechia,,1,2,1,2,0,0,0,3
2021-06-20,Denmark,,1,2,2,3,0,0,0,3
2021-06-20,Estonia,,1,1,1,2,0,0,0,2
2021-06-20,Finland,,2,2,1,4,0,1,0,3
2021-06-20,France,,1,2,1,4,0,0,0,3
2021-06-20,Germany,,1,2,2,4,1,1,1,3
2021-06-20,Greece,,1,1,1,0,1,2,0,3
2021-06-20,Hungary,,2,1,1,3,0,2,0,2
2021-06-20,Iceland,,2,1,1,2,0,0,0,2
2021-06-20,Ireland,,1,2,1,3,1,1,0,3
2021-06-20,Israel,,1,0,0,0,0,0,0,4
2021-06-20,Italy,,1,3,2,4,1,2,2,3
2021-06-20,Japan,,2,2,2,2,0,1,1,4
2021-06-20,Latvia,,2,1,1,3,0,0,0,2
2021-06-20,Lithuania,,2,1,1,4,0,0,0,2
2021-06-20,Luxembourg,,1,1,1,2,0,1,0,3
2021-06-20,Mexico,,3,2,1,0,1,1,2,1
2021-06-20,Netherlands,,1,2,2,4,1,1,1,3
2021-06-20,New Zealand,,0,0,0,0,0,0,0,4
2021-06-20,Norway,,1,2,1,3,1,1,0,3
2021-06-20,Poland,,1,2,1,2,1,1,1,2
2021-06-20,Portugal,,1,2,2,4,1,1,2,3
2021-06-20,Slovakia,,2,1,2,4,0,0,0,2
2021-06-20,Slovenia,,1,1,1,3,0,0,0,1
2021-06-20,South Korea,,1,1,1,4,0,1,1,2
2021-06-20,Spain,,1,2,2,4,0,1,0,3
2021-06-20,Sweden,,0,1,1,4,1,1,1,3
2021-06-20,Switzerland,,1,2,1,3,0,1,0,3
2021-06-20,Taiwan,,3,2,2,4,0,2,2,4
2021-06-20,Turkey,,1,1,1,2,2,1,2,2
2021-06-20,United Kingdom,,1,2,1,4,1,0,0,3
2021-06-20,United Kingdom,England,1,2,1,4,1,0,0,3
2021-06-20,United Kingdom,Northern Ireland,1,2,1,4,1,0,0,3
2021-06-20,United Kingdom,Scotland,1,2,1,4,1,0,0,3
2021-06-20,United Kingdom,Wales,1,2,1,3,1,0,0,3
2021-06-20,United States,,2,2,2,4,1,1,2,2
2021-06-20,United States,Alabama,0,0,1,0,0,0,1,3
2021-06-20,United States,Alaska,1,1,1,3,0,1,1,3
2021-06-20,United States,Arizona,1,1,1,0,0,0,1,3
2021-06-20,United States,Arkansas,1,1,1,0,1,0,1,3
2021-06-20,United States,California,2,0,1,1,0,0,1,3
2021-06-20,United States,Colorado,2,1,1,2,1,0,1,3
2021-06-20,United States,Connecticut,0,0,1,0,0,0,1,3
2021-06-20,United States,Delaware,2,1,1,2,0,0,1,3
2021-06-20,United States,Florida,0,0,1,0,0,0,1,3
2021-06-20,United States,Georgia,1,1,1,0,0,0,1,3
2021-06-20,United States,Hawaii,1,2,2,4,0,1,1,3
2021-06-20,United States,Idaho,1,1,1,0,0,0,1,3
2021-06-20,United States,Illinois,2,0,1,0,0,0,1,3
2021-06-20,United States,Indiana,2,0,1,2,0,0,1,3
2021-06-20,United States,Iowa,1,0,1,0,0,0,1,3
2021-06-20,United States,Kansas,0,1,1,0,0,1,1,3
2021-06-20,United States,Kentucky,0,0,1,0,1,0,1,3
2021-06-20,United States,Louisiana,2,2,1,2,1,1,1,3
2021-06-20,United States,Maine,1,0,1,0,0,0,1,3
2021-06-20,United States,Maryland,2,0,1,0,0,1,1,3
2021-06-20,United States,Massachusetts,1,0,1,0,1,0,1,3
2021-06-20,United States,Michigan,2,0,1,0,0,0,1,3
2021-06-20,United States,Minnesota,2,0,1,0,0,0,1,3
2021-06-20,United States,Mississippi,2,0,1,0,0,0,1,3
2021-06-20,United States,Missouri,1,0,1,0,0,0,1,3
2021-06-20,United States,Montana,1,1,1,2,0,0,1,3
2021-06-20,United States,Nebraska,0,0,1,0,0,1,1,3
2021-06-20,United States,Nevada,1,0,1,0,0,0,1,3
2021-06-20,United States,New Hampshire,1,1,1,0,0,0,1,3
2021-06-20,United States,New Jersey,2,0,1,0,0,0,1,3
2021-06-20,United States,New Mexico,1,1,1,2,1,1,1,3
2021-06-20,United States,New York,2,1,1,1,0,0,1,3
2021-06-20,United States,North Carolina,1,0,1,0,1,1,1,3
2021-06-20,United States,North Dakota,1,0,1,2,0,0,1,3
2021-06-20,United States,Ohio,1,0,1,0,0,0,1,3
2021-06-20,United States,Oklahoma,2,1,1,0,1,1,1,3
2021-06-20,United States,Oregon,1,1,1,4,1,1,1,3
2021-06-20,United States,Pennsylvania,0,0,1,0,0,0,1,3
2021-06-20,United States,Rhode Island,1,1,1,3,0,1,2,3
2021-06-20,United States,South Carolina,1,1,1,0,0,0,1,3
2021-06-20,United States,South Dakota,1,0,1,0,0,0,1,3
2021-06-20,United States,Tennessee,1,0,1,0,0,0,1,3
2021-06-20,United States,Texas,1,1,1,0,0,1,1,3
2021-06-20,United States,Utah,1,1,1,0,0,0,1,3
2021-06-20,United States,Vermont,0,0,1,0,0,0,1,3
2021-06-20,United States,Virginia,2,0,1,0,0,1,1,3
2021-06-20,United States,Washington,1,1,1,3,1,0,1,3
2021-06-20,United States,Washington DC,1,0,1,0,0,0,2,3
2021-06-20,United States,West Virginia,1,0,1,0,0,0,1,3
2021-06-20,United States,Wisconsin,0,0,1,0,0,0,1,3
2021-06-20,United States,Wyoming,1,1,1,0,2,0,1,3
