Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-09-28,Australia,,9,9,9,9,9,9,9,9
2021-09-28,Austria,,9,9,9,9,9,9,2,9
2021-09-28,Belgium,,1,2,1,4,0,0,0,3
2021-09-28,Canada,,9,9,9,9,9,9,9,9
2021-09-28,Canada,Alberta,9,9,9,9,9,9,9,9
2021-09-28,Canada,British Columbia,9,9,9,9,9,9,9,9
2021-09-28,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-09-28,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-09-28,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2021-09-28,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-09-28,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-09-28,Canada,Nunavut,9,9,9,9,9,9,9,9
2021-09-28,Canada,Ontario,9,9,9,9,9,9,9,9
2021-09-28,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-09-28,Canada,Quebec,9,9,9,9,9,9,9,9
2021-09-28,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-09-28,Canada,Yukon,9,9,9,9,9,9,9,9
2021-09-28,Chile,,2,3,2,3,1,2,2,2
2021-09-28,China,,9,9,9,9,9,9,9,9
2021-09-28,China,Anhui,9,9,9,9,9,9,9,9
2021-09-28,China,Beijing,9,9,9,9,9,9,9,9
2021-09-28,China,Chongqing,9,9,9,9,9,9,9,9
2021-09-28,China,Fujian,9,9,9,9,9,9,9,9
2021-09-28,China,Gansu,9,9,9,9,9,9,9,9
2021-09-28,China,Guangdong,9,9,9,9,9,9,9,9
2021-09-28,China,Guangxi,9,9,9,9,9,9,9,9
2021-09-28,China,Guizhou,9,9,9,9,9,9,9,9
2021-09-28,China,Hainan,9,9,9,9,9,9,9,9
2021-09-28,China,Hebei,1,1,1,3,1,0,1,3
2021-09-28,China,Heilongjiang,9,9,9,9,9,9,9,9
2021-09-28,China,Henan,9,9,9,9,9,9,9,9
2021-09-28,China,Hubei,9,9,9,9,9,9,9,9
2021-09-28,China,Hunan,1,1,0,0,0,0,0,3
2021-09-28,China,Inner Mongolia,9,9,9,9,9,9,9,9
2021-09-28,China,Jiangsu,9,9,9,9,9,9,9,9
2021-09-28,China,Jiangxi,9,9,9,9,9,9,9,9
2021-09-28,China,Jilin,1,2,2,2,1,1,1,3
2021-09-28,China,Liaoning,9,9,9,9,9,9,9,9
2021-09-28,China,Ningxia,9,9,9,9,9,9,9,9
2021-09-28,China,Qinghai,1,1,0,0,0,0,1,3
2021-09-28,China,Shaanxi,9,9,9,9,9,9,9,9
2021-09-28,China,Shandong,1,2,2,4,0,0,1,3
2021-09-28,China,Shanghai,9,9,9,9,9,9,9,9
2021-09-28,China,Shanxi,9,9,9,9,9,9,9,9
2021-09-28,China,Sichuan,9,9,9,9,9,9,9,9
2021-09-28,China,Tianjin,9,9,9,9,9,9,9,9
2021-09-28,China,Tibet,9,9,9,9,9,9,9,9
2021-09-28,China,Xinjiang,9,9,9,9,9,9,9,9
2021-09-28,China,Yunnan,9,9,9,9,9,9,9,9
2021-09-28,China,Zhejiang,1,2,2,3,1,1,2,3
2021-09-28,Colombia,,9,9,9,9,9,9,9,9
2021-09-28,Costa Rica,,9,9,9,9,9,9,9,9
2021-09-28,Czechia,,9,9,9,9,9,9,9,9
2021-09-28,Denmark,,9,9,9,9,9,9,9,9
2021-09-28,Estonia,,9,9,9,9,9,9,9,9
2021-09-28,Finland,,1,1,0,0,0,1,0,2
2021-09-28,France,,1,2,2,3,1,0,2,3
2021-09-28,Germany,,9,9,9,9,9,9,9,9
2021-09-28,Greece,,9,9,9,9,9,9,9,9
2021-09-28,Hungary,,9,9,9,9,9,9,9,9
2021-09-28,Iceland,,9,9,9,9,9,9,9,9
2021-09-28,Ireland,,1,1,1,3,0,1,0,2
2021-09-28,Israel,,2,2,2,3,0,0,0,4
2021-09-28,Italy,,2,2,2,2,1,2,2,3
2021-09-28,Japan,,1,2,1,2,0,1,1,4
2021-09-28,Latvia,,1,1,1,3,0,0,0,2
2021-09-28,Lithuania,,0,0,1,1,0,0,0,2
2021-09-28,Luxembourg,,9,9,9,9,9,9,9,9
2021-09-28,Mexico,,0,2,1,9,1,1,2,1
2021-09-28,Netherlands,,1,2,1,0,1,0,0,3
2021-09-28,New Zealand,,3,3,2,4,2,2,2,4
2021-09-28,Norway,,1,0,1,0,0,0,0,2
2021-09-28,Poland,,1,1,1,2,0,1,0,2
2021-09-28,Portugal,,1,2,2,4,0,0,0,3
2021-09-28,Slovakia,,1,1,1,3,0,0,0,2
2021-09-28,Slovenia,,1,1,1,3,0,0,0,1
2021-09-28,South Korea,,9,9,9,9,9,9,9,9
2021-09-28,Spain,,1,1,2,4,0,0,0,2
2021-09-28,Sweden,,0,0,1,3,0,1,0,3
2021-09-28,Switzerland,,1,1,1,3,0,1,0,3
2021-09-28,Taiwan,,9,9,9,9,9,9,9,9
2021-09-28,Turkey,,1,2,1,0,2,0,2,3
2021-09-28,United Kingdom,,1,2,1,3,1,0,0,3
2021-09-28,United Kingdom,England,1,0,0,0,0,0,0,3
2021-09-28,United Kingdom,Northern Ireland,1,2,1,3,1,0,0,3
2021-09-28,United Kingdom,Scotland,1,0,1,0,0,0,0,3
2021-09-28,United Kingdom,Wales,1,0,0,0,0,0,0,3
2021-09-28,United States,,2,2,2,4,1,1,2,3
2021-09-28,United States,Alabama,1,0,0,0,0,0,1,3
2021-09-28,United States,Alaska,1,1,1,3,0,1,1,3
2021-09-28,United States,Arizona,9,9,9,9,9,9,9,9
