Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-02-01,Australia,,9,9,9,9,9,9,9,9
2022-02-01,Austria,,2,3,2,4,1,0,0,2
2022-02-01,Belgium,,9,9,9,9,9,9,9,9
2022-02-01,Canada,,9,9,9,9,9,9,9,9
2022-02-01,Canada,Alberta,9,9,9,9,9,9,9,9
2022-02-01,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-02-01,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-02-01,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-02-01,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-02-01,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-02-01,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-02-01,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-02-01,Canada,Ontario,9,9,9,9,9,9,9,9
2022-02-01,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-02-01,Canada,Quebec,9,9,9,9,9,9,9,9
2022-02-01,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-02-01,Canada,Yukon,9,9,9,9,9,9,9,9
2022-02-01,Chile,,1,1,1,2,0,0,2,2
2022-02-01,China,,9,9,9,9,9,9,9,9
2022-02-01,China,Anhui,9,9,9,9,9,9,9,9
2022-02-01,China,Beijing,9,9,9,9,9,9,9,9
2022-02-01,China,Chongqing,9,9,9,9,9,9,9,9
2022-02-01,China,Fujian,9,9,9,9,9,9,9,9
2022-02-01,China,Gansu,9,9,9,9,9,9,9,9
2022-02-01,China,Guangdong,9,9,9,9,9,9,9,9
2022-02-01,China,Guangxi,9,9,9,9,9,9,9,9
2022-02-01,China,Guizhou,9,9,9,9,9,9,9,9
2022-02-01,China,Hainan,9,9,9,9,9,9,9,9
2022-02-01,China,Hebei,9,9,9,9,9,9,9,9
2022-02-01,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-02-01,China,Henan,9,9,9,9,9,9,9,9
2022-02-01,China,Hubei,9,9,9,9,9,9,9,9
2022-02-01,China,Hunan,9,9,9,9,9,9,9,9
2022-02-01,China,Inner Mongolia,9,9,9,9,9,9,9,9
2022-02-01,China,Jiangsu,9,9,9,9,9,9,9,9
2022-02-01,China,Jiangxi,9,9,9,9,9,9,9,9
2022-02-01,China,Jilin,9,9,9,9,9,9,9,9
2022-02-01,China,Liaoning,9,9,9,9,9,9,9,9
2022-02-01,China,Ningxia,9,9,9,9,9,9,9,9
2022-02-01,China,Qinghai,9,9,9,9,9,9,9,9
2022-02-01,China,Shaanxi,9,9,9,9,9,9,9,9
2022-02-01,China,Shandong,9,9,9,9,9,9,9,9
2022-02-01,China,Shanghai,9,9,9,9,9,9,9,9
2022-02-01,China,Shanxi,9,9,9,9,9,9,9,9
2022-02-01,China,Sichuan,9,9,9,9,9,9,9,9
2022-02-01,China,Tianjin,9,9,9,9,9,9,9,9
2022-02-01,China,Tibet,9,9,9,9,9,9,9,9
2022-02-01,China,Xinjiang,9,9,9,9,9,9,9,9
2022-02-01,China,Yunnan,9,9,9,9,9,9,9,9
2022-02-01,China,Zhejiang,9,9,9,9,9,9,9,9
2022-02-01,Colombia,,9,9,9,9,9,9,9,9
2022-02-01,Costa Rica,,9,9,9,9,9,9,9,9
2022-02-01,Czechia,,9,9,9,9,9,9,9,9
2022-02-01,Denmark,,9,9,9,9,9,9,9,9
2022-02-01,Estonia,,9,9,9,9,9,9,9,9
2022-02-01,Finland,,9,9,9,9,9,9,9,9
2022-02-01,France,,9,9,9,9,9,9,9,9
2022-02-01,Germany,,9,9,9,9,9,9,9,9
2022-02-01,Greece,,9,9,9,9,9,9,9,9
2022-02-01,Hungary,,9,9,9,9,9,9,9,9
2022-02-01,Iceland,,9,9,9,9,9,9,9,9
2022-02-01,Ireland,,9,9,9,9,9,9,9,9
2022-02-01,Israel,,9,9,9,9,9,9,9,9
2022-02-01,Italy,,9,9,9,9,9,9,9,9
2022-02-01,Japan,,9,9,9,9,9,9,9,9
2022-02-01,Latvia,,1,3,2,3,0,0,0,1
2022-02-01,Lithuania,,2,3,2,4,0,0,0,2
2022-02-01,Luxembourg,,9,9,9,9,9,9,9,9
2022-02-01,Mexico,,9,9,9,9,9,9,9,9
2022-02-01,Netherlands,,9,9,9,9,9,9,9,9
2022-02-01,New Zealand,,9,9,9,9,9,9,9,9
2022-02-01,Norway,,9,9,9,9,9,9,9,9
2022-02-01,Poland,,9,9,9,9,9,9,9,9
2022-02-01,Portugal,,9,9,9,9,9,9,9,9
2022-02-01,Slovakia,,9,9,9,9,9,9,9,9
2022-02-01,Slovenia,,9,9,9,9,9,9,9,9
2022-02-01,South Korea,,9,9,9,9,9,9,9,9
2022-02-01,Spain,,9,9,9,9,9,9,9,9
2022-02-01,Sweden,,9,9,9,9,9,9,9,9
2022-02-01,Switzerland,,9,9,9,9,9,9,9,9
2022-02-01,Taiwan,,9,9,9,9,9,9,9,9
2022-02-01,Turkey,,9,9,9,9,9,9,9,9
2022-02-01,United Kingdom,,9,9,9,9,9,9,9,9
2022-02-01,United Kingdom,England,9,9,9,9,9,9,9,9
2022-02-01,United Kingdom,Northern Ireland,9,9,9,9,9,9,9,9
2022-02-01,United Kingdom,Scotland,9,9,9,9,9,9,9,9
2022-02-01,United Kingdom,Wales,9,9,9,9,9,9,9,9
2022-02-01,United States,,2,2,2,4,1,1,1,4
2022-02-01,United States,Alabama,9,9,9,9,9,9,9,9
2022-02-01,United States,Alaska,1,1,1,3,0,0,1,4
2022-02-01,United States,Arizona,0,0,0,0,0,0,1,4
2022-02-01,United States,Arkansas,2,0,0,0,0,0,1,4
2022-02-01,United States,California,9,9,9,9,9,9,9,9
2022-02-01,United States,Colorado,9,9,9,9,9,9,9,9
2022-02-01,United States,Connecticut,9,9,9,9,9,9,9,9
2022-02-01,United States,Delaware,9,9,9,9,9,9,9,9
2022-02-01,United States,Florida,9,9,9,9,9,9,9,9
2022-02-01,United States,Georgia,9,9,9,9,9,9,9,9
2022-02-01,United States,Hawaii,9,9,9,9,9,9,9,9
2022-02-01,United States,Idaho,9,9,9,9,9,9,9,9
2022-02-01,United States,Illinois,9,9,9,9,9,9,9,9
2022-02-01,United States,Indiana,9,9,9,9,9,9,9,9
2022-02-01,United States,Iowa,1,0,0,0,0,0,2,4
2022-02-01,United States,Kansas,9,9,9,9,9,9,9,9
2022-02-01,United States,Kentucky,1,0,1,0,0,0,1,4
2022-02-01,United States,Louisiana,9,9,9,9,9,9,9,9
2022-02-01,United States,Maine,9,9,9,9,9,9,9,9
2022-02-01,United States,Maryland,9,9,9,9,9,9,9,9
2022-02-01,United States,Massachusetts,2,2,0,0,1,0,1,4
2022-02-01,United States,Michigan,9,9,9,9,9,9,9,9
2022-02-01,United States,Minnesota,0,0,0,0,0,0,1,4
2022-02-01,United States,Mississippi,9,9,9,9,9,9,9,9
2022-02-01,United States,Missouri,9,9,9,9,9,9,9,9
2022-02-01,United States,Montana,9,9,9,9,9,9,9,9
2022-02-01,United States,Nebraska,9,9,9,9,9,9,9,9
2022-02-01,United States,Nevada,0,0,0,0,0,0,1,4
2022-02-01,United States,New Hampshire,9,9,9,9,9,9,9,9
2022-02-01,United States,New Jersey,9,9,9,9,9,9,9,9
2022-02-01,United States,New Mexico,9,9,9,9,9,9,9,9
2022-02-01,United States,New York,9,9,9,9,9,9,9,9
2022-02-01,United States,North Carolina,9,9,9,9,9,9,9,9
2022-02-01,United States,North Dakota,9,9,9,9,9,9,9,9
2022-02-01,United States,Ohio,9,9,9,9,9,9,9,9
2022-02-01,United States,Oklahoma,9,9,9,9,9,9,9,9
2022-02-01,United States,Oregon,0,0,0,0,0,0,1,4
2022-02-01,United States,Pennsylvania,9,9,9,9,9,9,9,9
2022-02-01,United States,Rhode Island,0,0,0,0,0,0,1,4
2022-02-01,United States,South Carolina,9,9,9,9,9,9,9,9
2022-02-01,United States,South Dakota,1,0,0,0,0,0,1,4
2022-02-01,United States,Tennessee,9,9,9,9,9,9,9,9
2022-02-01,United States,Texas,9,9,9,9,9,9,9,9
2022-02-01,United States,Utah,9,9,9,9,9,9,9,9
2022-02-01,United States,Vermont,2,0,0,0,0,0,1,4
2022-02-01,United States,Virginia,9,9,9,9,9,9,9,9
2022-02-01,United States,Washington,9,9,9,9,9,9,9,9
2022-02-01,United States,Washington DC,9,9,9,9,9,9,9,9
2022-02-01,United States,West Virginia,9,9,9,9,9,9,9,9
2022-02-01,United States,Wisconsin,1,0,0,0,0,0,1,4
2022-02-01,United States,Wyoming,1,0,0,0,2,0,1,4
