tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-01-08,Australia,,1,3,2,4,1,2,2,4
2021-01-08,Austria,,3,3,2,4,1,2,1,3
2021-01-08,Belgium,,1,2,2,4,0,2,0,3
2021-01-08,Canada,,3,3,2,4,1,1,2,4
2021-01-08,Canada,Alberta,2,2,2,4,0,1,1,4
2021-01-08,Canada,British Columbia,1,1,2,4,0,1,1,4
2021-01-08,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-01-08,Canada,New Brunswick,1,1,2,4,1,0,2,4
2021-01-08,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2021-01-08,Canada,Northwest Territories,1,2,2,3,1,0,2,4
2021-01-08,Canada,Nova Scotia,2,0,1,3,0,0,2,4
2021-01-08,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-01-08,Canada,Ontario,3,3,2,4,1,2,1,4
2021-01-08,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-01-08,Canada,Quebec,2,2,2,4,0,1,1,4
2021-01-08,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-01-08,Canada,Yukon,1,1,1,3,1,0,2,9
2021-01-08,Chile,,3,3,2,4,1,3,2,3
2021-01-08,China,,3,2,2,4,2,3,2,3
2021-01-08,China,Anhui,1,1,1,4,1,0,2,3
2021-01-08,China,Beijing,1,2,2,2,1,0,1,3
2021-01-08,China,Chongqing,1,1,1,2,1,1,1,3
2021-01-08,China,Fujian,1,1,2,3,1,1,1,3
2021-01-08,China,Gansu,1,1,1,0,1,1,1,3
2021-01-08,China,Guangdong,1,1,1,1,1,1,1,3
2021-01-08,China,Guangxi,1,1,1,0,1,0,1,3
2021-01-08,China,Guizhou,1,1,2,4,0,0,1,3
2021-01-08,China,Hainan,1,1,2,1,1,0,1,3
2021-01-08,China,Hebei,3,3,2,4,1,3,2,3
2021-01-08,China,Heilongjiang,2,2,2,3,1,1,1,3
2021-01-08,China,Henan,1,1,2,3,1,1,1,3
2021-01-08,China,Hubei,1,1,2,3,1,1,1,3
2021-01-08,China,Hunan,1,1,1,0,0,0,1,3
2021-01-08,China,Inner Mongolia,1,1,1,4,1,0,1,3
2021-01-08,China,Jiangsu,1,1,1,1,1,1,1,3
2021-01-08,China,Jiangxi,1,1,1,4,0,1,1,3
2021-01-08,China,Jilin,1,1,1,2,1,1,1,3
2021-01-08,China,Liaoning,1,2,2,4,2,0,2,3
2021-01-08,China,Ningxia,1,1,2,3,1,1,1,3
2021-01-08,China,Qinghai,1,1,1,3,1,1,1,3
2021-01-08,China,Shaanxi,1,1,2,4,1,1,1,3
2021-01-08,China,Shandong,1,2,2,4,0,0,1,3
2021-01-08,China,Shanghai,1,1,1,3,1,2,1,3
2021-01-08,China,Shanxi,1,1,1,3,1,1,1,3
2021-01-08,China,Sichuan,1,1,2,4,1,0,2,3
2021-01-08,China,Tianjin,1,1,1,0,0,0,1,3
2021-01-08,China,Tibet,1,1,1,4,0,1,1,3
2021-01-08,China,Xinjiang,1,1,1,1,1,0,1,3
2021-01-08,China,Yunnan,1,2,1,4,1,1,1,3
2021-01-08,China,Zhejiang,1,1,2,4,1,1,1,3
2021-01-08,Colombia,,2,3,2,4,2,3,2,4
2021-01-08,Costa Rica,,3,2,2,3,0,1,2,1
2021-01-08,Czechia,,3,2,1,4,0,2,2,3
2021-01-08,Denmark,,3,3,2,4,0,1,0,3
2021-01-08,Estonia,,3,2,2,4,0,0,0,3
2021-01-08,Finland,,2,2,2,4,0,1,0,3
2021-01-08,France,,2,2,2,4,0,2,0,3
2021-01-08,Germany,,3,3,2,4,1,2,2,3
2021-01-08,Greece,,3,2,2,4,1,2,2,3
2021-01-08,Hungary,,2,2,2,4,1,2,0,4
2021-01-08,Iceland,,1,2,2,3,0,0,0,3
2021-01-08,Ireland,,3,3,2,4,1,2,2,3
2021-01-08,Israel,,2,3,2,4,1,2,2,4
2021-01-08,Italy,,2,2,2,4,1,2,2,3
2021-01-08,Japan,,1,1,1,1,1,1,1,4
2021-01-08,Latvia,,2,3,2,4,0,1,0,2
2021-01-08,Lithuania,,3,3,2,4,0,2,2,2
2021-01-08,Luxembourg,,3,2,1,3,0,2,0,3
2021-01-08,Mexico,,3,3,2,3,1,2,2,1
2021-01-08,Netherlands,,3,3,2,4,1,1,1,3
2021-01-08,New Zealand,,0,0,0,0,0,0,0,4
2021-01-08,Norway,,2,2,2,4,0,1,1,2
2021-01-08,Poland,,3,2,2,4,1,1,1,3
2021-01-08,Portugal,,1,2,2,4,1,2,0,3
2021-01-08,Slovakia,,2,2,2,4,0,2,2,2
2021-01-08,Slovenia,,3,2,2,4,1,2,2,2
2021-01-08,South Korea,,3,1,2,4,0,1,1,3
2021-01-08,Spain,,1,2,2,4,0,2,2,3
2021-01-08,Sweden,,2,2,2,4,1,1,1,3
2021-01-08,Switzerland,,2,2,2,4,0,1,0,3
2021-01-08,Taiwan,,0,0,0,0,0,0,0,3
2021-01-08,Turkey,,2,2,2,4,1,1,1,2
2021-01-08,United Kingdom,,3,3,2,4,1,2,2,3
2021-01-08,United Kingdom,England,3,3,2,4,1,2,2,3
2021-01-08,United Kingdom,Northern Ireland,3,3,2,4,1,2,1,3
2021-01-08,United Kingdom,Scotland,3,3,2,4,1,2,2,3
2021-01-08,United Kingdom,Wales,3,3,2,4,1,2,2,3
2021-01-08,United States,,3,2,2,4,1,2,2,3
2021-01-08,United States,Alabama,2,1,1,0,0,1,1,3
2021-01-08,United States,Alaska,3,1,2,4,0,1,2,3
2021-01-08,United States,Arizona,2,2,2,3,0,1,1,3
2021-01-08,United States,Arkansas,2,2,1,4,1,1,1,3
2021-01-08,United States,California,3,2,2,4,0,2,2,3
2021-01-08,United States,Colorado,2,2,1,4,1,1,1,3
2021-01-08,United States,Connecticut,2,2,1,4,1,1,2,3
2021-01-08,United States,Delaware,2,2,1,4,0,1,1,3
2021-01-08,United States,Florida,2,1,1,4,0,2,1,3
2021-01-08,United States,Georgia,2,1,1,3,0,2,1,3
2021-01-08,United States,Hawaii,2,2,2,4,1,2,2,3
2021-01-08,United States,Idaho,2,1,2,4,0,1,1,3
2021-01-08,United States,Illinois,2,1,1,4,0,1,2,3
2021-01-08,United States,Indiana,2,1,1,4,0,1,2,3
2021-01-08,United States,Iowa,2,1,1,0,0,1,1,3
2021-01-08,United States,Kansas,2,1,2,4,1,1,1,3
2021-01-08,United States,Kentucky,2,1,1,4,2,1,1,3
2021-01-08,United States,Louisiana,2,2,2,4,1,1,1,3
2021-01-08,United States,Maine,1,1,1,3,1,1,2,3
2021-01-08,United States,Maryland,2,2,2,4,0,1,2,3
2021-01-08,United States,Massachusetts,2,2,2,4,1,1,2,3
2021-01-08,United States,Michigan,2,2,1,4,1,1,1,3
2021-01-08,United States,Minnesota,2,1,1,4,1,1,1,3
