tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-12-05,Australia,,9,9,9,9,9,9,9,9
2022-12-05,Austria,,2,2,1,2,0,0,0,0
2022-12-05,Belgium,,9,9,9,9,9,9,9,9
2022-12-05,Canada,,0,0,0,0,0,0,0,0
2022-12-05,Chile,,9,9,9,9,9,9,9,9
2022-12-05,China,,9,9,9,9,9,9,9,9
2022-12-05,Colombia,,9,9,9,9,9,9,9,9
2022-12-05,Costa Rica,,0,0,0,0,0,0,0,0
2022-12-05,Czechia,,0,0,0,0,0,0,0,0
2022-12-05,Denmark,,9,9,9,9,9,9,9,9
2022-12-05,Estonia,,9,9,9,9,9,9,9,9
2022-12-05,Finland,,9,9,9,9,9,9,9,9
2022-12-05,France,,9,9,9,9,9,9,9,9
2022-12-05,Germany,,9,9,9,9,9,9,9,9
2022-12-05,Greece,,9,9,9,9,9,9,9,9
2022-12-05,Hungary,,9,9,9,9,9,9,9,9
2022-12-05,Iceland,,9,9,9,9,9,9,9,9
2022-12-05,Ireland,,0,0,0,0,0,0,0,0
2022-12-05,Israel,,1,0,0,0,0,0,0,0
2022-12-05,Italy,,9,9,9,9,9,9,9,9
2022-12-05,Japan,,1,1,1,1,0,1,1,1
2022-12-05,Latvia,,9,9,9,9,9,9,9,9
2022-12-05,Lithuania,,9,9,9,9,9,9,9,9
2022-12-05,Luxembourg,,0,0,0,0,0,0,0,0
2022-12-05,Mexico,,9,9,9,9,9,9,9,9
2022-12-05,Netherlands,,9,9,9,9,9,9,9,9
2022-12-05,New Zealand,,9,9,9,9,9,9,9,9
2022-12-05,Norway,,9,9,9,9,9,9,9,9
2022-12-05,Poland,,9,9,9,9,9,9,9,9
2022-12-05,Portugal,,9,9,9,9,9,9,9,9
2022-12-05,Slovakia,,9,9,9,9,9,9,9,9
2022-12-05,Slovenia,,9,9,9,9,9,9,9,9
2022-12-05,South Korea,,9,9,9,9,9,9,9,9
2022-12-05,Spain,,9,9,9,9,9,9,9,9
2022-12-05,Sweden,,9,9,9,9,9,9,9,9
2022-12-05,Switzerland,,9,9,9,9,9,9,9,9
2022-12-05,Taiwan,,1,1,0,0,0,0,0,1
2022-12-05,Turkey,,9,9,9,9,9,9,9,9
2022-12-05,United Kingdom,,0,0,0,0,0,0,0,0
2022-12-05,United States,,9,9,9,9,9,9,9,9
