Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-07-18,Australia,,0,0,0,0,0,0,0,1
2022-07-18,Australia,Australian Capital Territory,9,9,9,9,9,9,9,9
2022-07-18,Australia,New South Wales,9,9,9,9,9,9,9,9
2022-07-18,Australia,Northern Territory,9,9,9,9,9,9,9,9
2022-07-18,Australia,Queensland,9,9,9,9,9,9,9,9
2022-07-18,Australia,South Australia,9,9,9,9,9,9,9,9
2022-07-18,Australia,Tasmania,9,9,9,9,9,9,9,9
2022-07-18,Australia,Victoria,9,9,9,9,9,9,9,9
2022-07-18,Australia,Western Australia,9,9,9,9,9,9,9,9
2022-07-18,Austria,,2,2,1,2,0,0,0,0
2022-07-18,Belgium,,9,9,9,9,9,9,9,9
2022-07-18,Canada,,0,2,0,0,0,0,0,4
2022-07-18,Canada,Alberta,9,9,9,9,9,9,9,9
2022-07-18,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-07-18,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-07-18,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-07-18,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-07-18,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-07-18,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-07-18,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-07-18,Canada,Ontario,9,9,9,9,9,9,9,9
2022-07-18,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-07-18,Canada,Quebec,9,9,9,9,9,9,9,9
2022-07-18,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-07-18,Canada,Yukon,9,9,9,9,9,9,9,9
2022-07-18,Chile,,9,9,9,9,9,9,9,9
2022-07-18,China,,9,9,9,9,9,9,9,9
2022-07-18,China,Anhui,9,9,9,9,9,9,9,9
2022-07-18,China,Beijing,9,9,9,9,9,9,9,9
2022-07-18,China,Chongqing,9,9,9,9,9,9,9,9
2022-07-18,China,Fujian,2,1,1,1,1,1,2,3
2022-07-18,China,Gansu,9,9,9,9,9,9,9,9
2022-07-18,China,Guangdong,9,9,9,9,9,9,9,9
2022-07-18,China,Guangxi,9,9,9,9,9,9,9,9
2022-07-18,China,Guizhou,9,9,9,9,9,9,9,9
2022-07-18,China,Hainan,9,9,9,9,9,9,9,9
2022-07-18,China,Hebei,9,9,9,9,9,9,9,9
2022-07-18,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-07-18,China,Henan,1,2,2,4,0,2,2,3
2022-07-18,China,Hubei,9,9,9,9,9,9,9,9
2022-07-18,China,Hunan,9,9,9,9,9,9,9,9
2022-07-18,China,Inner Mongolia,9,9,9,9,9,9,9,9
2022-07-18,China,Jiangsu,9,9,9,9,9,9,9,9
2022-07-18,China,Jiangxi,9,9,9,9,9,9,9,9
2022-07-18,China,Jilin,9,9,9,9,9,9,9,9
2022-07-18,China,Liaoning,9,9,9,9,9,9,2,3
2022-07-18,China,Ningxia,9,9,9,9,9,9,9,9
2022-07-18,China,Qinghai,9,9,9,9,9,9,9,9
2022-07-18,China,Shaanxi,9,9,9,9,9,9,9,9
2022-07-18,China,Shandong,9,9,9,9,9,9,9,9
2022-07-18,China,Shanghai,9,9,9,9,9,9,9,9
2022-07-18,China,Shanxi,1,1,2,3,2,2,2,3
2022-07-18,China,Sichuan,1,3,2,4,0,0,2,3
2022-07-18,China,Tianjin,9,9,9,9,9,9,9,9
2022-07-18,China,Tibet,9,9,9,9,9,9,9,9
2022-07-18,China,Xinjiang,1,1,1,1,1,1,2,3
2022-07-18,China,Yunnan,9,9,9,9,9,9,9,9
2022-07-18,China,Zhejiang,9,9,9,9,9,9,9,9
2022-07-18,Colombia,,9,9,9,9,9,9,9,9
2022-07-18,Costa Rica,,9,9,9,9,9,9,9,9
2022-07-18,Czechia,,9,9,9,9,9,9,9,9
2022-07-18,Denmark,,9,9,9,9,9,9,9,9
2022-07-18,Estonia,,0,0,0,0,0,0,0,0
2022-07-18,Finland,,9,9,9,9,9,9,9,9
2022-07-18,France,,9,9,9,9,9,9,9,9
2022-07-18,Germany,,0,0,0,0,0,1,0,0
2022-07-18,Greece,,1,1,1,0,0,0,0,0
2022-07-18,Hungary,,9,9,9,9,9,9,9,9
2022-07-18,Iceland,,9,9,9,9,9,9,9,9
2022-07-18,Ireland,,0,0,0,0,0,0,0,0
2022-07-18,Israel,,1,0,0,0,0,0,0,0
2022-07-18,Italy,,1,2,0,0,0,0,0,0
2022-07-18,Japan,,1,1,1,1,0,1,1,2
2022-07-18,Latvia,,9,9,9,9,9,9,9,9
2022-07-18,Lithuania,,0,0,0,0,0,0,0,0
2022-07-18,Luxembourg,,0,0,0,0,0,0,0,3
2022-07-18,Mexico,,9,9,9,9,9,9,9,9
2022-07-18,Netherlands,,9,9,9,9,9,9,9,9
2022-07-18,New Zealand,,9,9,9,9,9,9,9,9
2022-07-18,Norway,,9,9,9,9,9,9,9,9
2022-07-18,Poland,,1,0,0,0,0,0,0,0
2022-07-18,Portugal,,0,0,0,0,0,0,0,1
2022-07-18,Slovakia,,9,9,9,9,9,9,9,9
2022-07-18,Slovenia,,9,9,9,9,9,9,9,9
2022-07-18,South Korea,,9,9,9,9,9,9,9,9
2022-07-18,Spain,,9,9,9,9,9,9,9,9
2022-07-18,Sweden,,9,9,9,9,9,9,9,9
2022-07-18,Switzerland,,9,9,9,9,9,9,9,9
2022-07-18,Taiwan,,9,9,9,9,9,9,9,9
2022-07-18,Turkey,,9,9,9,9,9,9,9,9
2022-07-18,United Kingdom,,9,9,9,9,9,9,9,9
2022-07-18,United Kingdom,England,9,9,9,9,9,9,9,9
2022-07-18,United Kingdom,Northern Ireland,9,9,9,9,9,9,9,9
2022-07-18,United Kingdom,Scotland,9,9,9,9,9,9,9,9
2022-07-18,United Kingdom,Wales,9,9,9,9,9,9,9,9
2022-07-18,United States,,9,9,9,9,9,9,9,9
2022-07-18,United States,Alabama,9,9,9,9,9,9,9,9
2022-07-18,United States,Alaska,9,9,9,9,9,9,9,9
2022-07-18,United States,Arizona,9,9,9,9,9,9,9,9
2022-07-18,United States,Arkansas,9,9,9,9,9,9,9,9
2022-07-18,United States,California,9,9,9,9,9,9,9,9
2022-07-18,United States,Colorado,9,9,9,9,9,9,9,9
2022-07-18,United States,Connecticut,9,9,9,9,9,9,9,9
2022-07-18,United States,Delaware,9,9,9,9,9,9,9,9
2022-07-18,United States,Florida,9,9,9,9,9,9,9,9
2022-07-18,United States,Georgia,9,9,9,9,9,9,9,9
2022-07-18,United States,Hawaii,9,9,9,9,9,9,9,9
2022-07-18,United States,Idaho,9,9,9,9,9,9,9,9
2022-07-18,United States,Illinois,9,9,9,9,9,9,9,9
2022-07-18,United States,Indiana,9,9,9,9,9,9,9,9
2022-07-18,United States,Iowa,9,9,9,9,9,9,9,9
2022-07-18,United States,Kansas,9,9,9,9,9,9,9,9
2022-07-18,United States,Kentucky,9,9,9,9,9,9,9,9
2022-07-18,United States,Louisiana,9,9,9,9,9,9,9,9
2022-07-18,United States,Maine,9,9,9,9,9,9,9,9
2022-07-18,United States,Maryland,9,9,9,9,9,9,9,9
2022-07-18,United States,Massachusetts,9,9,9,9,9,9,9,9
2022-07-18,United States,Michigan,9,9,9,9,9,9,9,9
2022-07-18,United States,Minnesota,9,9,9,9,9,9,9,9
2022-07-18,United States,Mississippi,9,9,9,9,9,9,9,9
2022-07-18,United States,Missouri,9,9,9,9,9,9,9,9
2022-07-18,United States,Montana,9,9,9,9,9,9,9,9
2022-07-18,United States,Nebraska,9,9,9,9,9,9,9,9
2022-07-18,United States,Nevada,9,9,9,9,9,9,9,9
2022-07-18,United States,New Hampshire,9,9,9,9,9,9,9,9
2022-07-18,United States,New Jersey,9,9,9,9,9,9,9,9
2022-07-18,United States,New Mexico,9,9,9,9,9,9,9,9
2022-07-18,United States,New York,9,9,9,9,9,9,9,9
2022-07-18,United States,North Carolina,9,9,9,9,9,9,9,9
2022-07-18,United States,North Dakota,9,9,9,9,9,9,9,9
2022-07-18,United States,Ohio,9,9,9,9,9,9,9,9
2022-07-18,United States,Oklahoma,9,9,9,9,9,9,9,9
2022-07-18,United States,Oregon,9,9,9,9,9,9,9,9
2022-07-18,United States,Pennsylvania,9,9,9,9,9,9,9,9
2022-07-18,United States,Rhode Island,9,9,9,9,9,9,9,9
2022-07-18,United States,South Carolina,9,9,9,9,9,9,9,9
2022-07-18,United States,South Dakota,9,9,9,9,9,9,9,9
2022-07-18,United States,Tennessee,9,9,9,9,9,9,9,9
2022-07-18,United States,Texas,9,9,9,9,9,9,9,9
2022-07-18,United States,Utah,9,9,9,9,9,9,9,9
2022-07-18,United States,Vermont,9,9,9,9,9,9,9,9
2022-07-18,United States,Virginia,9,9,9,9,9,9,9,9
2022-07-18,United States,Washington,9,9,9,9,9,9,9,9
2022-07-18,United States,Washington DC,9,9,9,9,9,9,9,9
2022-07-18,United States,West Virginia,9,9,9,9,9,9,9,9
2022-07-18,United States,Wisconsin,9,9,9,9,9,9,9,9
2022-07-18,United States,Wyoming,9,9,9,9,9,9,9,9
