tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-04-13,Australia,,3,2,2,4,0,2,2,4
2020-04-13,Austria,,2,3,2,4,1,2,2,3
2020-04-13,Belgium,,2,3,2,4,0,2,2,4
2020-04-13,Canada,,3,3,2,4,0,1,2,4
2020-04-13,Canada,Alberta,3,3,2,3,1,1,1,4
2020-04-13,Canada,British Columbia,3,3,2,3,0,1,2,4
2020-04-13,Canada,Manitoba,2,3,2,3,0,1,1,4
2020-04-13,Canada,New Brunswick,3,3,2,4,1,2,2,4
2020-04-13,Canada,Newfoundland and Labrador,2,3,2,4,1,1,2,4
2020-04-13,Canada,Northwest Territories,2,3,2,4,0,1,2,4
2020-04-13,Canada,Nova Scotia,3,2,2,4,0,2,2,4
2020-04-13,Canada,Nunavut,1,2,1,0,0,2,2,4
2020-04-13,Canada,Ontario,3,3,2,4,1,1,0,4
2020-04-13,Canada,Prince Edward Island,3,3,2,4,0,1,2,4
2020-04-13,Canada,Quebec,3,3,2,4,0,2,2,4
2020-04-13,Canada,Saskatchewan,3,3,2,4,0,1,0,9
2020-04-13,Canada,Yukon,3,2,2,4,1,0,2,9
2020-04-13,Chile,,3,2,2,3,0,2,2,3
2020-04-13,China,,3,2,2,4,0,1,1,3
2020-04-13,China,Anhui,2,2,1,3,1,0,1,4
2020-04-13,China,Beijing,3,2,2,0,1,2,2,4
2020-04-13,China,Chongqing,3,2,1,3,1,1,1,4
2020-04-13,China,Fujian,2,2,2,4,1,1,1,4
2020-04-13,China,Gansu,2,2,1,4,1,1,1,4
2020-04-13,China,Guangdong,3,2,2,4,1,2,1,4
2020-04-13,China,Guangxi,2,2,1,4,1,0,1,4
2020-04-13,China,Guizhou,2,3,2,4,1,3,1,4
2020-04-13,China,Hainan,2,2,1,0,1,0,1,4
2020-04-13,China,Hebei,3,3,2,2,1,2,0,9
2020-04-13,China,Heilongjiang,2,2,2,4,1,3,1,4
2020-04-13,China,Henan,2,2,2,4,1,1,1,4
2020-04-13,China,Hubei,3,2,2,4,2,2,1,4
2020-04-13,China,Hunan,2,2,2,0,0,0,1,4
2020-04-13,China,Inner Mongolia,2,2,1,0,1,1,1,4
