Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-05-23,Australia,,2,1,2,4,1,1,2,4
2020-05-23,Austria,,2,2,2,3,0,0,1,3
2020-05-23,Belgium,,2,2,2,4,0,2,2,3
2020-05-23,Canada,,3,3,2,4,0,1,2,4
2020-05-23,Canada,Alberta,3,2,2,3,1,0,1,4
2020-05-23,Canada,British Columbia,3,2,2,3,0,0,1,4
2020-05-23,Canada,Manitoba,2,2,2,3,0,1,2,4
2020-05-23,Canada,New Brunswick,3,2,2,4,1,0,2,4
2020-05-23,Canada,Newfoundland and Labrador,2,2,2,3,1,1,2,4
2020-05-23,Canada,Northwest Territories,2,2,2,3,0,1,2,4
2020-05-23,Canada,Nova Scotia,3,2,2,4,0,1,2,4
2020-05-23,Canada,Nunavut,3,2,2,4,0,1,2,4
2020-05-23,Canada,Ontario,3,2,2,4,1,0,0,4
2020-05-23,Canada,Prince Edward Island,3,2,2,4,0,1,2,4
2020-05-23,Canada,Quebec,3,3,2,4,0,2,0,4
2020-05-23,Canada,Saskatchewan,3,3,2,4,0,1,2,9
2020-05-23,Canada,Yukon,3,2,2,4,1,0,2,9
2020-05-23,Chile,,3,3,2,4,0,3,2,3
2020-05-23,China,,3,3,2,4,2,3,2,3
2020-05-23,China,Anhui,1,1,1,2,1,0,1,4
2020-05-23,China,Beijing,2,2,2,0,1,2,1,4
2020-05-23,China,Chongqing,2,2,1,3,1,1,1,4
2020-05-23,China,Fujian,1,2,1,3,1,1,1,4
2020-05-23,China,Gansu,1,2,1,0,1,1,1,4
2020-05-23,China,Guangdong,1,2,2,4,1,1,1,4
2020-05-23,China,Guangxi,1,2,1,0,1,0,1,4
2020-05-23,China,Guizhou,2,1,2,0,0,0,1,4
2020-05-23,China,Hainan,1,2,1,0,1,0,1,4
2020-05-23,China,Hebei,2,3,2,1,1,2,0,9
2020-05-23,China,Heilongjiang,2,2,2,3,1,1,2,4
2020-05-23,China,Henan,1,2,2,3,1,1,1,4
2020-05-23,China,Hubei,2,2,2,4,1,1,1,4
2020-05-23,China,Hunan,2,2,1,0,0,0,1,4
2020-05-23,China,Inner Mongolia,2,2,1,0,1,1,1,4
2020-05-23,China,Jiangsu,1,1,1,3,1,1,1,4
2020-05-23,China,Jiangxi,1,2,2,1,0,1,1,4
2020-05-23,China,Jilin,3,3,2,4,2,3,2,4
2020-05-23,China,Liaoning,2,2,1,0,1,0,1,4
2020-05-23,China,Ningxia,2,0,2,4,1,1,1,4
2020-05-23,China,Qinghai,1,1,1,1,1,1,1,4
2020-05-23,China,Shaanxi,1,2,2,3,1,1,1,4
2020-05-23,China,Shandong,1,2,1,1,1,0,1,4
2020-05-23,China,Shanghai,2,2,2,3,1,1,1,4
2020-05-23,China,Shanxi,2,2,1,3,1,1,1,4
2020-05-23,China,Sichuan,1,1,1,0,1,1,1,4
2020-05-23,China,Tianjin,2,2,2,0,1,1,2,4
2020-05-23,China,Tibet,1,1,2,3,0,1,1,4
2020-05-23,China,Xinjiang,1,2,1,1,1,0,1,4
2020-05-23,China,Yunnan,1,2,1,2,1,1,1,4
2020-05-23,China,Zhejiang,1,2,1,1,1,1,1,4
2020-05-23,Colombia,,3,2,2,4,1,2,2,4
2020-05-23,Costa Rica,,3,2,2,2,0,1,2,4
2020-05-23,Czechia,,2,2,2,3,0,1,0,2
2020-05-23,Denmark,,2,2,1,4,1,1,0,4
2020-05-23,Estonia,,1,2,2,4,0,0,0,2
2020-05-23,Finland,,1,2,2,4,0,1,1,3
2020-05-23,France,,2,2,2,4,1,1,2,3
2020-05-23,Germany,,2,2,2,4,0,0,2,3
2020-05-23,Greece,,2,1,2,3,1,2,2,3
2020-05-23,Hungary,,3,2,2,1,1,1,1,3
2020-05-23,Iceland,,1,2,2,3,0,0,0,3
2020-05-23,Ireland,,3,2,2,4,2,1,2,2
2020-05-23,Israel,,2,2,2,2,1,2,2,4
2020-05-23,Italy,,3,2,2,0,0,1,2,3
2020-05-23,Japan,,3,1,1,0,0,1,1,3
2020-05-23,Latvia,,3,2,1,3,1,1,0,3
2020-05-23,Lithuania,,2,2,2,4,1,1,1,3
2020-05-23,Luxembourg,,2,1,2,3,1,1,1,0
2020-05-23,Mexico,,3,3,2,3,1,2,2,3
2020-05-23,Netherlands,,2,2,2,4,1,1,1,3
2020-05-23,New Zealand,,1,0,1,3,0,0,0,4
2020-05-23,Norway,,1,2,2,3,0,0,1,4
2020-05-23,Poland,,3,2,2,4,1,1,2,4
2020-05-23,Portugal,,2,2,2,4,1,1,0,3
2020-05-23,Slovakia,,3,1,2,3,1,1,1,4
2020-05-23,Slovenia,,2,0,2,3,0,0,0,3
2020-05-23,South Korea,,2,2,1,0,0,0,0,3
2020-05-23,Spain,,3,2,2,4,1,2,1,4
2020-05-23,Sweden,,2,1,2,3,1,1,1,3
2020-05-23,Switzerland,,0,2,2,4,0,1,1,3
2020-05-23,Taiwan,,1,0,0,0,0,0,0,4
2020-05-23,Turkey,,3,2,2,0,1,2,2,4
2020-05-23,United Kingdom,,3,3,2,4,1,1,2,0
2020-05-23,United Kingdom,England,3,2,2,4,1,1,0,0
2020-05-23,United Kingdom,Northern Ireland,3,2,2,4,1,1,1,0
2020-05-23,United Kingdom,Scotland,3,3,2,4,1,2,2,0
2020-05-23,United Kingdom,Wales,3,2,2,4,1,2,2,0
2020-05-23,United States,,3,3,2,4,1,2,2,3
2020-05-23,United States,Alabama,3,2,2,0,1,2,1,3
2020-05-23,United States,Alaska,3,1,1,3,2,1,2,3
2020-05-23,United States,Arizona,3,1,2,0,0,1,1,3
2020-05-23,United States,Arkansas,3,2,1,3,1,1,2,3
2020-05-23,United States,California,3,2,2,4,0,1,1,3
