tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-05-01,Australia,,0,2,2,2,1,0,2,1
2022-05-01,Australia,Australian Capital Territory,9,9,9,9,9,9,9,9
2022-05-01,Australia,New South Wales,9,9,9,9,9,9,9,9
2022-05-01,Australia,Northern Territory,9,9,9,9,9,9,9,9
2022-05-01,Australia,Queensland,9,9,9,9,9,9,9,9
2022-05-01,Australia,South Australia,9,9,9,9,9,9,9,9
2022-05-01,Australia,Tasmania,9,9,9,9,9,9,9,9
2022-05-01,Australia,Victoria,9,9,9,9,9,9,9,9
2022-05-01,Australia,Western Australia,9,9,9,9,9,9,9,9
2022-05-01,Austria,,2,2,1,2,0,0,0,1
2022-05-01,Belgium,,9,9,9,9,9,9,9,9
2022-05-01,Canada,,2,0,0,0,0,1,2,4
2022-05-01,Canada,Alberta,1,0,0,0,0,0,0,4
2022-05-01,Canada,British Columbia,0,0,0,0,0,0,0,4
2022-05-01,Canada,Manitoba,1,0,0,0,1,0,0,4
2022-05-01,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-05-01,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-05-01,Canada,Northwest Territories,0,0,0,0,0,0,0,4
2022-05-01,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-05-01,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-05-01,Canada,Ontario,0,0,0,0,0,0,0,4
2022-05-01,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-05-01,Canada,Quebec,9,9,9,9,9,9,9,9
2022-05-01,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-05-01,Canada,Yukon,9,9,9,9,9,9,9,9
2022-05-01,Chile,,9,9,9,9,9,9,9,9
2022-05-01,China,,9,9,9,9,9,9,9,9
2022-05-01,China,Anhui,2,2,1,1,0,1,2,3
2022-05-01,China,Beijing,2,2,2,4,1,1,2,3
2022-05-01,China,Chongqing,9,9,9,9,9,9,9,9
2022-05-01,China,Fujian,9,9,9,9,9,9,9,9
2022-05-01,China,Gansu,1,1,2,3,0,1,2,3
2022-05-01,China,Guangdong,2,2,1,2,2,1,2,3
2022-05-01,China,Guangxi,1,1,2,1,2,1,2,3
2022-05-01,China,Guizhou,1,1,1,3,0,0,2,3
2022-05-01,China,Hainan,1,2,2,2,1,2,2,3
2022-05-01,China,Hebei,9,9,9,9,9,9,9,9
2022-05-01,China,Heilongjiang,3,2,2,4,2,2,2,3
2022-05-01,China,Henan,2,2,2,4,2,3,2,3
2022-05-01,China,Hubei,9,9,9,9,9,9,9,9
2022-05-01,China,Hunan,2,1,2,4,1,0,2,3
2022-05-01,China,Inner Mongolia,2,2,1,3,1,1,2,3
2022-05-01,China,Jiangsu,9,9,9,9,9,9,9,9
2022-05-01,China,Jiangxi,9,9,9,9,9,9,9,9
2022-05-01,China,Jilin,2,2,2,3,2,3,2,3
2022-05-01,China,Liaoning,9,9,2,4,9,9,9,9
2022-05-01,China,Ningxia,9,9,9,9,9,9,9,9
2022-05-01,China,Qinghai,9,9,9,9,9,9,9,9
