tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-12-31,Australia,,1,3,2,4,1,2,2,4
2020-12-31,Austria,,3,3,2,4,1,2,1,3
2020-12-31,Belgium,,1,2,2,4,0,2,0,3
2020-12-31,Canada,,3,3,2,4,0,1,2,4
2020-12-31,Canada,Alberta,2,2,2,4,0,1,1,4
2020-12-31,Canada,British Columbia,1,2,2,4,0,1,1,4
2020-12-31,Canada,Manitoba,2,3,2,4,0,2,2,4
2020-12-31,Canada,New Brunswick,1,1,2,3,0,0,2,4
2020-12-31,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2020-12-31,Canada,Northwest Territories,1,2,2,3,1,0,2,4
2020-12-31,Canada,Nova Scotia,2,2,1,3,0,0,2,4
2020-12-31,Canada,Nunavut,3,3,2,4,0,2,2,9
2020-12-31,Canada,Ontario,3,3,2,4,1,2,1,4
2020-12-31,Canada,Prince Edward Island,2,1,1,3,0,1,2,4
2020-12-31,Canada,Quebec,2,2,2,4,0,1,1,4
2020-12-31,Canada,Saskatchewan,3,2,2,4,0,1,1,9
2020-12-31,Canada,Yukon,1,1,1,3,1,0,2,9
2020-12-31,Chile,,3,3,2,4,1,3,2,3
2020-12-31,China,,3,2,2,4,2,3,2,3
2020-12-31,China,Anhui,1,1,1,4,1,0,1,3
2020-12-31,China,Beijing,1,2,2,2,1,3,1,3
2020-12-31,China,Chongqing,1,1,1,2,1,1,1,3
2020-12-31,China,Fujian,1,1,1,4,1,1,1,3
2020-12-31,China,Gansu,1,1,1,0,1,1,1,3
2020-12-31,China,Guangdong,1,1,1,1,1,1,1,3
2020-12-31,China,Guangxi,1,1,2,0,1,0,1,3
2020-12-31,China,Guizhou,1,1,2,4,0,0,1,3
2020-12-31,China,Hainan,1,0,2,0,1,0,1,3
2020-12-31,China,Hebei,1,1,1,0,1,0,0,9
2020-12-31,China,Heilongjiang,2,2,2,3,1,1,1,3
2020-12-31,China,Henan,1,1,2,3,1,1,1,3
2020-12-31,China,Hubei,1,1,2,3,1,1,1,3
2020-12-31,China,Hunan,1,1,1,0,0,0,1,3
2020-12-31,China,Inner Mongolia,1,1,1,0,1,0,1,3
2020-12-31,China,Jiangsu,1,1,1,1,1,1,1,3
2020-12-31,China,Jiangxi,1,1,1,1,0,1,1,3
2020-12-31,China,Jilin,1,1,1,2,1,1,1,3
2020-12-31,China,Liaoning,1,2,2,0,0,0,1,3
2020-12-31,China,Ningxia,1,0,2,3,1,1,1,3
2020-12-31,China,Qinghai,1,1,1,1,1,1,1,3
2020-12-31,China,Shaanxi,1,1,2,4,1,1,1,3
2020-12-31,China,Shandong,1,2,1,1,0,0,1,3
