tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-01-23,Australia,,9,9,9,9,9,9,9,9
2022-01-23,Austria,,2,2,2,3,1,2,0,3
2022-01-23,Belgium,,1,3,1,3,0,0,0,3
2022-01-23,Canada,,3,3,2,4,1,2,2,3
2022-01-23,Canada,Alberta,9,9,9,9,9,9,9,9
2022-01-23,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-01-23,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-01-23,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-01-23,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-01-23,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-01-23,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-01-23,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-01-23,Canada,Ontario,9,9,9,9,9,9,9,9
2022-01-23,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-01-23,Canada,Quebec,9,9,9,9,9,9,9,9
2022-01-23,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-01-23,Canada,Yukon,9,9,9,9,9,9,9,9
2022-01-23,Chile,,1,1,1,2,0,0,2,2
2022-01-23,China,,3,3,2,4,2,3,2,2
2022-01-23,China,Anhui,1,1,1,4,1,9,9,9
2022-01-23,China,Beijing,1,2,2,4,1,1,2,3
2022-01-23,China,Chongqing,1,2,2,4,0,1,2,3
2022-01-23,China,Fujian,2,1,1,4,1,1,2,3
2022-01-23,China,Gansu,1,2,2,4,0,1,2,9
2022-01-23,China,Guangdong,1,2,2,3,2,2,2,3
2022-01-23,China,Guangxi,1,1,2,1,2,0,2,3
2022-01-23,China,Guizhou,1,2,2,3,0,0,2,3
2022-01-23,China,Hainan,1,1,1,0,1,1,1,3
2022-01-23,China,Hebei,1,1,1,3,1,1,1,3
2022-01-23,China,Heilongjiang,3,1,2,3,2,0,1,3
2022-01-23,China,Henan,2,2,2,4,2,2,2,3
2022-01-23,China,Hubei,1,1,1,1,0,0,2,3
2022-01-23,China,Hunan,1,1,2,4,0,0,2,3
2022-01-23,China,Inner Mongolia,2,2,1,3,1,1,2,3
2022-01-23,China,Jiangsu,1,1,1,1,0,1,1,3
2022-01-23,China,Jiangxi,9,9,9,9,9,9,9,9
2022-01-23,China,Jilin,1,2,2,3,0,1,1,3
2022-01-23,China,Liaoning,1,1,1,0,0,0,2,3
2022-01-23,China,Ningxia,1,2,2,2,1,0,2,3
2022-01-23,China,Qinghai,1,1,1,3,1,1,2,3
2022-01-23,China,Shaanxi,3,3,2,4,1,3,2,3
2022-01-23,China,Shandong,9,9,9,9,9,9,9,9
2022-01-23,China,Shanghai,9,9,9,9,9,9,9,9
2022-01-23,China,Shanxi,1,2,2,3,0,2,2,3
2022-01-23,China,Sichuan,1,1,2,3,0,0,2,3
2022-01-23,China,Tianjin,9,9,9,9,9,9,9,9
2022-01-23,China,Tibet,9,9,9,9,9,9,9,9
2022-01-23,China,Xinjiang,1,1,1,1,1,1,2,3
2022-01-23,China,Yunnan,2,3,2,4,1,1,2,3
2022-01-23,China,Zhejiang,1,1,2,4,0,1,1,3
2022-01-23,Colombia,,9,9,9,9,9,9,9,9
2022-01-23,Costa Rica,,2,2,2,2,0,1,1,2
2022-01-23,Czechia,,9,9,9,9,9,9,9,9
2022-01-23,Denmark,,1,2,1,2,0,0,0,2
2022-01-23,Estonia,,9,9,9,9,9,9,9,9
2022-01-23,Finland,,1,1,1,4,0,0,0,2
2022-01-23,France,,1,2,2,2,2,0,2,3
2022-01-23,Germany,,2,3,2,4,2,2,2,3
2022-01-23,Greece,,9,9,9,9,9,9,9,9
2022-01-23,Hungary,,0,0,0,2,0,0,0,2
2022-01-23,Iceland,,1,1,1,4,0,0,0,2
2022-01-23,Ireland,,9,9,9,9,9,9,9,9
2022-01-23,Israel,,2,2,2,3,0,0,0,4
2022-01-23,Italy,,9,9,9,9,9,9,9,9
2022-01-23,Japan,,1,1,1,1,0,1,1,4
2022-01-23,Latvia,,1,1,1,3,0,0,0,1
2022-01-23,Lithuania,,1,1,2,4,0,0,0,2
2022-01-23,Luxembourg,,1,1,1,3,1,0,0,3
2022-01-23,Mexico,,0,2,1,0,1,1,2,1
2022-01-23,Netherlands,,9,9,9,9,9,9,9,9
2022-01-23,New Zealand,,1,1,1,3,0,0,1,4
2022-01-23,Norway,,9,9,9,9,9,9,9,9
2022-01-23,Poland,,1,1,2,3,0,0,0,3
2022-01-23,Portugal,,9,9,9,9,9,9,9,9
2022-01-23,Slovakia,,0,1,1,4,0,1,0,2
2022-01-23,Slovenia,,9,9,9,9,9,9,9,9
2022-01-23,South Korea,,1,2,1,4,0,0,0,3
2022-01-23,Spain,,1,1,1,4,0,0,0,3
2022-01-23,Sweden,,9,9,9,9,9,9,9,9
2022-01-23,Switzerland,,9,9,9,9,9,9,9,9
2022-01-23,Taiwan,,9,9,9,9,9,9,9,9
2022-01-23,Turkey,,0,2,2,0,2,0,2,1
2022-01-23,United Kingdom,,1,2,2,3,1,0,0,2
2022-01-23,United Kingdom,England,1,2,2,0,0,0,0,2
2022-01-23,United Kingdom,Northern Ireland,9,9,9,9,9,9,9,9
2022-01-23,United Kingdom,Scotland,1,2,2,0,0,0,0,2
2022-01-23,United Kingdom,Wales,1,2,2,2,0,0,0,2
2022-01-23,United States,,9,9,9,9,9,9,9,9
2022-01-23,United States,Alabama,1,1,1,3,0,1,1,3
2022-01-23,United States,Alaska,1,1,1,3,0,0,1,3
2022-01-23,United States,Arizona,0,0,0,0,0,0,1,3
2022-01-23,United States,Arkansas,1,0,0,0,0,0,1,3
2022-01-23,United States,California,2,1,1,1,0,0,1,3
2022-01-23,United States,Colorado,9,9,9,9,9,9,9,9
2022-01-23,United States,Connecticut,9,9,9,9,9,9,9,9
2022-01-23,United States,Delaware,1,0,0,0,0,0,1,3
2022-01-23,United States,Florida,1,0,0,0,0,0,1,3
2022-01-23,United States,Georgia,1,0,0,0,0,0,1,3
2022-01-23,United States,Hawaii,9,9,9,9,9,9,9,9
2022-01-23,United States,Idaho,1,0,0,0,0,0,1,3
2022-01-23,United States,Illinois,9,9,9,9,9,9,9,9
2022-01-23,United States,Indiana,0,0,0,0,0,0,1,3
2022-01-23,United States,Iowa,1,0,0,0,0,0,1,3
2022-01-23,United States,Kansas,0,0,0,0,0,0,1,3
2022-01-23,United States,Kentucky,1,0,1,0,0,0,1,3
2022-01-23,United States,Louisiana,1,2,2,2,1,1,1,3
2022-01-23,United States,Maine,1,0,0,0,0,0,1,3
2022-01-23,United States,Maryland,0,0,0,0,0,0,1,3
2022-01-23,United States,Massachusetts,1,0,0,0,1,0,1,3
2022-01-23,United States,Michigan,9,9,9,9,9,9,9,9
2022-01-23,United States,Minnesota,0,0,0,0,0,0,1,3
2022-01-23,United States,Mississippi,1,0,0,0,0,0,1,3
2022-01-23,United States,Missouri,0,0,0,0,0,0,1,3
2022-01-23,United States,Montana,1,0,0,0,0,0,1,3
2022-01-23,United States,Nebraska,2,0,0,0,1,0,1,3
2022-01-23,United States,Nevada,0,0,0,0,0,0,1,3
2022-01-23,United States,New Hampshire,2,1,0,0,0,0,1,3
2022-01-23,United States,New Jersey,1,0,0,0,0,1,1,3
2022-01-23,United States,New Mexico,2,0,0,0,0,0,1,3
2022-01-23,United States,New York,9,9,9,9,9,9,9,9
2022-01-23,United States,North Carolina,0,0,0,0,1,0,1,3
2022-01-23,United States,North Dakota,1,0,1,1,0,0,1,3
2022-01-23,United States,Ohio,9,9,9,9,9,9,9,9
2022-01-23,United States,Oklahoma,9,9,9,9,9,9,9,9
2022-01-23,United States,Oregon,0,0,0,0,0,0,1,3
2022-01-23,United States,Pennsylvania,1,1,0,0,0,0,1,3
2022-01-23,United States,Rhode Island,1,0,0,0,0,0,1,3
2022-01-23,United States,South Carolina,9,9,9,9,9,9,9,9
2022-01-23,United States,South Dakota,1,0,0,0,0,0,1,3
2022-01-23,United States,Tennessee,9,9,9,9,9,9,9,9
2022-01-23,United States,Texas,0,0,0,0,0,0,1,3
2022-01-23,United States,Utah,1,1,0,0,0,0,1,3
2022-01-23,United States,Vermont,1,0,0,0,0,0,1,3
2022-01-23,United States,Virginia,9,9,9,9,9,9,9,9
2022-01-23,United States,Washington,1,0,0,0,0,0,1,3
