tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-08-01,Australia,,0,0,0,0,0,0,0,0
2022-08-01,Austria,,2,2,1,2,0,0,0,0
2022-08-01,Belgium,,0,1,0,0,0,0,0,0
2022-08-01,Canada,,0,0,0,0,0,0,0,1
2022-08-01,Chile,,1,1,0,2,0,0,0,1
2022-08-01,China,,3,3,2,4,2,3,1,2
2022-08-01,Colombia,,1,1,0,0,0,0,0,1
2022-08-01,Costa Rica,,0,0,0,0,0,0,0,0
2022-08-01,Czechia,,0,1,0,0,0,0,0,0
2022-08-01,Denmark,,0,0,0,0,0,0,0,0
2022-08-01,Estonia,,0,0,0,0,0,0,0,0
2022-08-01,Finland,,1,1,0,0,1,0,0,1
2022-08-01,France,,0,0,0,0,0,0,0,0
2022-08-01,Germany,,0,9,0,0,0,1,0,0
2022-08-01,Greece,,1,0,0,0,0,0,0,0
2022-08-01,Hungary,,0,0,0,0,0,0,0,0
2022-08-01,Iceland,,0,0,0,0,0,0,0,0
2022-08-01,Ireland,,0,0,0,0,0,0,0,0
2022-08-01,Israel,,1,0,0,0,0,0,0,0
2022-08-01,Italy,,1,1,0,0,0,0,0,0
2022-08-01,Japan,,1,1,1,1,0,1,1,1
2022-08-01,Latvia,,0,0,0,0,0,0,0,0
2022-08-01,Lithuania,,0,0,0,0,0,0,0,0
2022-08-01,Luxembourg,,0,0,0,0,0,0,0,1
2022-08-01,Mexico,,1,1,1,0,0,0,1,1
2022-08-01,Netherlands,,0,0,0,0,0,0,0,1
2022-08-01,New Zealand,,0,0,0,0,0,0,0,1
2022-08-01,Norway,,0,0,0,0,0,0,0,0
2022-08-01,Poland,,1,0,0,0,0,0,0,0
2022-08-01,Portugal,,0,0,0,0,0,0,0,1
2022-08-01,Slovakia,,0,0,0,0,0,0,0,0
2022-08-01,Slovenia,,0,0,0,0,0,0,0,0
2022-08-01,South Korea,,0,0,0,0,0,0,0,1
2022-08-01,Spain,,0,0,1,3,0,0,0,1
2022-08-01,Sweden,,0,0,0,0,0,0,0,0
2022-08-01,Switzerland,,0,0,0,0,0,0,0,0
2022-08-01,Taiwan,,1,1,0,0,0,0,0,3
2022-08-01,Turkey,,0,0,0,0,0,0,0,1
2022-08-01,United Kingdom,,0,0,0,0,0,0,0,0
2022-08-01,United States,,1,1,0,0,2,0,0,1
