tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-12-28,Australia,,9,9,9,9,9,9,9,9
2022-12-28,Austria,,9,9,9,9,9,9,9,9
2022-12-28,Belgium,,9,9,9,9,9,9,9,9
2022-12-28,Canada,,9,9,9,9,9,9,9,9
2022-12-28,Chile,,9,9,9,9,9,9,9,9
2022-12-28,China,,9,9,9,9,9,9,9,9
2022-12-28,Colombia,,9,9,9,9,9,9,9,9
2022-12-28,Costa Rica,,9,9,9,9,9,9,9,9
2022-12-28,Czechia,,9,9,9,9,9,9,9,9
2022-12-28,Denmark,,9,9,9,9,9,9,9,9
2022-12-28,Estonia,,9,9,9,9,9,9,9,9
2022-12-28,Finland,,9,9,9,9,9,9,9,9
2022-12-28,France,,0,0,0,0,0,0,0,0
2022-12-28,Germany,,9,9,9,9,9,9,9,9
2022-12-28,Greece,,9,9,9,9,9,9,9,9
2022-12-28,Hungary,,9,9,9,9,9,9,9,9
2022-12-28,Iceland,,0,0,0,0,0,0,0,0
2022-12-28,Ireland,,9,9,9,9,9,9,9,9
2022-12-28,Israel,,9,9,9,9,9,9,9,9
2022-12-28,Italy,,9,9,9,9,9,9,9,9
2022-12-28,Japan,,9,9,9,9,9,9,9,9
2022-12-28,Latvia,,9,9,9,9,9,9,9,9
2022-12-28,Lithuania,,9,9,9,9,9,9,9,9
2022-12-28,Luxembourg,,9,9,9,9,9,9,9,9
2022-12-28,Mexico,,9,9,9,9,9,9,9,9
2022-12-28,Netherlands,,9,9,9,9,9,9,9,9
2022-12-28,New Zealand,,9,9,9,9,9,9,9,9
2022-12-28,Norway,,9,9,9,9,9,9,9,9
2022-12-28,Poland,,9,9,9,9,9,9,9,9
2022-12-28,Portugal,,9,9,9,9,9,9,9,9
2022-12-28,Slovakia,,9,9,9,9,9,9,9,9
2022-12-28,Slovenia,,9,9,9,9,9,9,9,9
2022-12-28,South Korea,,9,9,9,9,9,9,9,9
2022-12-28,Spain,,9,9,9,9,9,9,9,9
2022-12-28,Sweden,,9,9,9,9,9,9,9,9
2022-12-28,Switzerland,,9,9,9,9,9,9,9,9
2022-12-28,Taiwan,,9,9,9,9,9,9,9,9
2022-12-28,Turkey,,9,9,9,9,9,9,9,9
2022-12-28,United Kingdom,,9,9,9,9,9,9,9,9
2022-12-28,United States,,9,9,9,9,9,9,9,9
