tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-10-17,Australia,,0,0,0,0,0,0,0,0
2022-10-17,Austria,,2,2,1,2,0,0,0,0
2022-10-17,Belgium,,0,1,0,0,0,0,0,0
2022-10-17,Canada,,0,0,0,0,0,0,0,0
2022-10-17,Chile,,9,9,1,1,9,9,9,9
2022-10-17,China,,9,9,9,9,9,9,9,9
2022-10-17,Colombia,,9,9,9,9,9,9,9,9
2022-10-17,Costa Rica,,9,9,9,9,9,9,9,9
2022-10-17,Czechia,,9,9,9,9,9,9,9,9
2022-10-17,Denmark,,9,9,9,9,9,9,9,9
2022-10-17,Estonia,,9,9,9,9,9,9,9,9
2022-10-17,Finland,,9,9,9,9,9,9,9,9
2022-10-17,France,,9,9,9,9,9,9,9,9
2022-10-17,Germany,,9,9,9,9,9,9,9,9
2022-10-17,Greece,,9,9,9,9,9,9,9,9
2022-10-17,Hungary,,9,9,9,9,9,9,9,9
2022-10-17,Iceland,,0,0,0,0,0,0,9,0
2022-10-17,Ireland,,0,0,0,0,0,0,0,0
2022-10-17,Israel,,1,0,0,0,0,0,0,0
2022-10-17,Italy,,0,1,0,0,0,0,0,0
2022-10-17,Japan,,1,1,1,1,0,1,1,1
2022-10-17,Latvia,,0,0,0,0,0,0,0,0
2022-10-17,Lithuania,,9,9,9,9,9,9,9,9
2022-10-17,Luxembourg,,0,0,0,0,0,0,0,0
2022-10-17,Mexico,,9,9,9,9,9,9,9,9
2022-10-17,Netherlands,,9,9,9,9,9,9,9,9
2022-10-17,New Zealand,,9,9,9,9,9,9,9,9
2022-10-17,Norway,,9,9,9,9,9,9,9,9
2022-10-17,Poland,,1,0,0,0,0,0,0,0
2022-10-17,Portugal,,9,9,9,9,9,9,9,9
2022-10-17,Slovakia,,9,9,9,9,9,9,9,9
2022-10-17,Slovenia,,9,9,9,9,9,9,9,9
2022-10-17,South Korea,,9,9,9,9,9,9,9,9
2022-10-17,Spain,,9,9,9,9,9,9,9,9
2022-10-17,Sweden,,9,9,9,9,9,9,9,9
2022-10-17,Switzerland,,9,9,9,9,9,9,9,9
2022-10-17,Taiwan,,9,9,9,9,9,9,9,9
2022-10-17,Turkey,,9,9,9,9,9,9,9,9
2022-10-17,United Kingdom,,9,9,9,9,9,9,9,9
2022-10-17,United States,,9,9,9,9,9,9,9,9
