tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-11-21,Australia,,0,0,0,0,0,0,0,0
2022-11-21,Austria,,2,2,1,2,0,0,0,0
2022-11-21,Belgium,,9,9,9,9,9,9,9,9
2022-11-21,Canada,,0,0,0,0,0,0,0,0
2022-11-21,Chile,,9,9,9,9,9,9,9,9
2022-11-21,China,,9,9,9,9,9,9,9,9
2022-11-21,Colombia,,9,9,9,9,9,9,9,9
2022-11-21,Costa Rica,,9,9,9,9,9,9,9,9
2022-11-21,Czechia,,9,9,9,9,9,9,9,9
2022-11-21,Denmark,,9,9,9,9,9,9,9,9
2022-11-21,Estonia,,9,9,9,9,9,9,9,9
2022-11-21,Finland,,9,9,9,9,9,9,9,9
2022-11-21,France,,9,9,9,9,9,9,9,9
2022-11-21,Germany,,0,0,0,0,0,1,0,0
2022-11-21,Greece,,9,9,9,9,9,9,9,9
2022-11-21,Hungary,,9,9,9,9,9,9,9,9
2022-11-21,Iceland,,9,9,9,9,9,9,9,9
2022-11-21,Ireland,,9,9,9,9,9,9,9,9
2022-11-21,Israel,,1,0,0,0,0,0,0,0
2022-11-21,Italy,,9,9,9,9,9,9,9,9
2022-11-21,Japan,,1,1,1,1,0,1,1,1
2022-11-21,Latvia,,9,9,9,9,9,9,9,9
2022-11-21,Lithuania,,9,9,9,9,9,9,9,9
2022-11-21,Luxembourg,,0,0,0,0,0,0,0,0
2022-11-21,Mexico,,9,9,9,9,9,9,9,9
2022-11-21,Netherlands,,9,9,9,9,9,9,9,9
2022-11-21,New Zealand,,9,9,9,9,9,9,9,9
2022-11-21,Norway,,9,9,9,9,9,9,9,9
2022-11-21,Poland,,1,0,0,0,0,0,0,0
2022-11-21,Portugal,,9,9,9,9,9,9,9,9
2022-11-21,Slovakia,,9,9,9,9,9,9,9,9
2022-11-21,Slovenia,,9,9,9,9,9,9,9,9
2022-11-21,South Korea,,9,9,9,9,9,9,9,9
2022-11-21,Spain,,9,9,9,9,9,9,9,9
2022-11-21,Sweden,,9,9,9,9,9,9,9,9
2022-11-21,Switzerland,,9,9,9,9,9,9,9,9
2022-11-21,Taiwan,,1,1,0,0,0,0,0,1
2022-11-21,Turkey,,9,9,9,9,9,9,9,9
2022-11-21,United Kingdom,,9,9,9,9,9,9,9,9
2022-11-21,United States,,1,1,0,0,0,1,0,1
