Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-07-22,Australia,,9,9,9,9,9,9,9,9
2022-07-22,Australia,Australian Capital Territory,9,9,9,9,9,9,9,9
2022-07-22,Australia,New South Wales,9,9,9,9,9,9,9,9
2022-07-22,Australia,Northern Territory,9,9,9,9,9,9,9,9
2022-07-22,Australia,Queensland,9,9,9,9,9,9,9,9
2022-07-22,Australia,South Australia,9,9,9,9,9,9,9,9
2022-07-22,Australia,Tasmania,9,9,9,9,9,9,9,9
2022-07-22,Australia,Victoria,9,9,9,9,9,9,9,9
2022-07-22,Australia,Western Australia,9,9,9,9,9,9,9,9
2022-07-22,Austria,,9,9,9,9,9,9,9,9
2022-07-22,Belgium,,9,9,9,9,9,9,9,9
2022-07-22,Canada,,9,9,9,9,0,9,9,9
2022-07-22,Canada,Alberta,9,9,9,9,9,9,9,9
2022-07-22,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-07-22,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-07-22,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-07-22,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-07-22,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-07-22,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-07-22,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-07-22,Canada,Ontario,9,9,9,9,9,9,9,9
2022-07-22,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-07-22,Canada,Quebec,9,9,9,9,9,9,9,9
2022-07-22,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-07-22,Canada,Yukon,9,9,9,9,9,9,9,9
2022-07-22,Chile,,9,9,9,9,9,9,9,9
2022-07-22,China,,9,9,9,9,9,9,9,9
2022-07-22,China,Anhui,9,9,9,9,9,9,9,9
2022-07-22,China,Beijing,9,9,9,9,9,9,9,9
2022-07-22,China,Chongqing,9,9,9,9,9,9,9,9
2022-07-22,China,Fujian,9,9,9,9,9,9,9,9
2022-07-22,China,Gansu,9,9,9,9,9,9,9,9
2022-07-22,China,Guangdong,9,9,9,9,9,9,9,9
2022-07-22,China,Guangxi,9,9,9,9,9,9,9,9
2022-07-22,China,Guizhou,9,9,9,9,9,9,9,9
2022-07-22,China,Hainan,9,9,9,9,9,9,9,9
2022-07-22,China,Hebei,9,9,9,9,9,9,9,9
2022-07-22,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-07-22,China,Henan,9,9,9,9,9,9,9,9
2022-07-22,China,Hubei,9,9,9,9,9,9,9,9
2022-07-22,China,Hunan,9,9,9,9,9,9,9,9
2022-07-22,China,Inner Mongolia,9,9,9,9,9,9,9,9
2022-07-22,China,Jiangsu,9,9,9,9,9,9,9,9
2022-07-22,China,Jiangxi,9,9,9,9,9,9,9,9
2022-07-22,China,Jilin,9,9,9,9,9,9,9,9
2022-07-22,China,Liaoning,9,9,9,9,9,9,9,9
2022-07-22,China,Ningxia,9,9,9,9,9,9,9,9
2022-07-22,China,Qinghai,9,9,9,9,9,9,9,9
2022-07-22,China,Shaanxi,9,9,9,9,9,9,9,9
2022-07-22,China,Shandong,9,9,9,9,9,9,9,9
2022-07-22,China,Shanghai,9,9,9,9,9,9,9,9
2022-07-22,China,Shanxi,9,9,9,9,9,9,9,9
2022-07-22,China,Sichuan,9,9,9,9,9,9,9,9
2022-07-22,China,Tianjin,9,9,9,9,9,9,9,9
2022-07-22,China,Tibet,9,9,9,9,9,9,9,9
2022-07-22,China,Xinjiang,9,9,9,9,9,9,9,9
2022-07-22,China,Yunnan,9,9,9,9,9,9,9,9
2022-07-22,China,Zhejiang,9,9,9,9,9,9,9,9
2022-07-22,Colombia,,9,9,9,9,9,9,9,9
2022-07-22,Costa Rica,,9,9,9,9,9,9,9,9
2022-07-22,Czechia,,9,9,9,9,9,9,9,9
2022-07-22,Denmark,,9,9,9,9,9,9,9,9
2022-07-22,Estonia,,9,9,9,9,9,9,9,9
2022-07-22,Finland,,9,9,9,9,9,9,9,9
2022-07-22,France,,9,9,9,9,9,9,9,9
2022-07-22,Germany,,9,9,9,9,9,9,9,9
2022-07-22,Greece,,9,9,9,9,9,9,9,9
2022-07-22,Hungary,,9,9,9,9,9,9,9,9
2022-07-22,Iceland,,9,9,9,9,9,9,9,9
2022-07-22,Ireland,,9,9,9,9,9,9,9,9
2022-07-22,Israel,,9,9,9,9,9,9,9,9
2022-07-22,Italy,,9,9,9,9,9,9,9,9
2022-07-22,Japan,,9,9,9,9,9,9,9,9
2022-07-22,Latvia,,9,9,9,9,9,9,9,9
2022-07-22,Lithuania,,9,9,9,9,9,9,9,9
2022-07-22,Luxembourg,,9,9,9,9,9,9,9,9
2022-07-22,Mexico,,9,9,9,9,9,9,9,9
2022-07-22,Netherlands,,9,9,9,9,9,9,9,9
2022-07-22,New Zealand,,9,9,9,9,9,9,9,9
2022-07-22,Norway,,9,9,9,9,9,9,9,9
2022-07-22,Poland,,9,9,9,9,9,9,9,9
2022-07-22,Portugal,,9,9,9,9,9,9,9,9
2022-07-22,Slovakia,,9,9,9,9,9,9,9,9
2022-07-22,Slovenia,,9,9,9,9,9,9,9,9
2022-07-22,South Korea,,9,9,9,9,9,9,9,9
2022-07-22,Spain,,9,9,9,9,9,9,9,9
2022-07-22,Sweden,,9,9,9,9,9,9,9,9
2022-07-22,Switzerland,,9,9,9,9,9,9,9,9
2022-07-22,Taiwan,,9,9,9,9,9,9,9,9
2022-07-22,Turkey,,9,9,9,9,9,9,9,9
