Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-10-02,Australia,,2,2,2,4,1,2,2,4
2020-10-02,Austria,,1,1,1,3,0,1,0,3
2020-10-02,Belgium,,1,2,1,4,0,0,0,3
2020-10-02,Canada,,2,2,2,4,0,1,2,4
2020-10-02,Canada,Alberta,1,2,1,2,0,0,0,4
2020-10-02,Canada,British Columbia,1,2,2,3,0,0,1,4
2020-10-02,Canada,Manitoba,1,1,2,3,0,1,2,4
2020-10-02,Canada,New Brunswick,1,1,2,3,1,0,2,4
2020-10-02,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2020-10-02,Canada,Northwest Territories,0,2,2,3,0,0,2,4
2020-10-02,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2020-10-02,Canada,Nunavut,1,2,1,3,0,1,2,4
2020-10-02,Canada,Ontario,2,2,1,3,1,0,0,4
2020-10-02,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2020-10-02,Canada,Quebec,2,2,2,4,0,1,1,4
2020-10-02,Canada,Saskatchewan,2,2,1,3,0,1,0,9
2020-10-02,Canada,Yukon,1,1,1,3,1,0,2,9
2020-10-02,Chile,,3,3,2,3,2,3,2,4
2020-10-02,China,,2,2,2,3,0,0,2,3
2020-10-02,China,Anhui,1,1,1,2,1,0,1,2
2020-10-02,China,Beijing,1,1,1,0,1,1,1,2
2020-10-02,China,Chongqing,1,1,1,2,1,1,1,3
2020-10-02,China,Fujian,1,1,1,3,1,1,1,2
2020-10-02,China,Gansu,1,1,1,0,1,1,1,2
2020-10-02,China,Guangdong,1,1,1,1,1,1,1,2
2020-10-02,China,Guangxi,1,1,1,0,1,0,1,2
2020-10-02,China,Guizhou,1,1,1,0,0,0,1,2
2020-10-02,China,Hainan,1,0,0,0,1,0,1,2
2020-10-02,China,Hebei,1,1,1,0,1,0,0,9
2020-10-02,China,Heilongjiang,2,2,1,3,1,1,1,2
2020-10-02,China,Henan,1,1,2,3,1,1,1,2
2020-10-02,China,Hubei,1,1,1,3,1,1,1,2
2020-10-02,China,Hunan,1,1,1,0,0,0,1,2
2020-10-02,China,Inner Mongolia,1,1,1,0,1,1,1,2
2020-10-02,China,Jiangsu,1,1,1,1,1,1,1,2
2020-10-02,China,Jiangxi,2,2,1,1,0,1,1,2
2020-10-02,China,Jilin,1,1,1,2,1,1,1,2
2020-10-02,China,Liaoning,1,1,1,0,0,0,2,2
