tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-07-17,Australia,,2,2,2,4,1,2,2,4
2021-07-17,Austria,,2,2,1,2,1,0,0,3
2021-07-17,Belgium,,1,2,1,4,0,1,0,3
2021-07-17,Canada,,3,1,1,4,1,1,2,4
2021-07-17,Canada,Alberta,1,0,1,0,0,1,0,4
2021-07-17,Canada,British Columbia,1,1,1,0,0,1,2,4
2021-07-17,Canada,Manitoba,2,1,1,4,0,1,2,4
2021-07-17,Canada,New Brunswick,1,1,1,3,0,1,2,4
2021-07-17,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-07-17,Canada,Northwest Territories,1,1,1,2,1,1,2,4
2021-07-17,Canada,Nova Scotia,1,1,1,3,0,1,2,4
2021-07-17,Canada,Nunavut,2,1,1,3,0,1,2,9
2021-07-17,Canada,Ontario,3,1,1,3,0,1,0,4
2021-07-17,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-07-17,Canada,Quebec,1,1,1,4,0,1,0,4
2021-07-17,Canada,Saskatchewan,9,0,1,0,0,1,0,9
2021-07-17,Canada,Yukon,1,1,1,4,0,1,2,9
2021-07-17,Chile,,3,3,2,4,2,3,2,4
2021-07-17,China,,3,3,2,4,1,3,2,3
2021-07-17,China,Anhui,1,1,1,1,1,0,1,3
2021-07-17,China,Beijing,1,1,1,2,0,1,1,3
2021-07-17,China,Chongqing,1,1,1,1,1,1,1,3
2021-07-17,China,Fujian,1,1,1,1,0,0,1,3
2021-07-17,China,Gansu,1,1,2,0,0,0,1,3
2021-07-17,China,Guangdong,1,2,1,3,1,1,1,3
2021-07-17,China,Guangxi,1,1,1,1,1,0,1,3
2021-07-17,China,Guizhou,1,1,1,1,0,1,1,3
2021-07-17,China,Hainan,1,1,0,0,0,0,1,3
2021-07-17,China,Hebei,1,1,0,1,1,0,1,3
2021-07-17,China,Heilongjiang,1,1,1,0,1,1,1,3
2021-07-17,China,Henan,1,1,0,0,1,0,1,3
2021-07-17,China,Hubei,1,1,1,1,0,0,1,3
2021-07-17,China,Hunan,1,1,1,0,0,0,1,3
2021-07-17,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-07-17,China,Jiangsu,1,1,1,1,1,0,1,3
2021-07-17,China,Jiangxi,1,1,1,1,1,1,2,3
2021-07-17,China,Jilin,1,1,1,2,0,1,1,3
2021-07-17,China,Liaoning,1,1,1,0,0,0,0,3
2021-07-17,China,Ningxia,1,1,1,0,0,0,1,3
2021-07-17,China,Qinghai,1,1,1,1,1,1,1,3
2021-07-17,China,Shaanxi,1,1,1,0,1,1,1,3
2021-07-17,China,Shandong,1,1,1,1,0,0,1,3
2021-07-17,China,Shanghai,1,1,1,1,1,1,1,3
2021-07-17,China,Shanxi,1,1,1,1,1,1,1,3
2021-07-17,China,Sichuan,1,1,1,1,1,0,2,3
2021-07-17,China,Tianjin,1,1,1,1,1,0,1,3
2021-07-17,China,Tibet,1,1,1,2,0,0,1,3
2021-07-17,China,Xinjiang,1,1,1,1,0,0,0,3
2021-07-17,China,Yunnan,1,2,2,4,1,1,2,3
2021-07-17,China,Zhejiang,1,1,1,1,1,1,2,3
2021-07-17,Colombia,,3,2,2,3,2,2,0,1
2021-07-17,Costa Rica,,2,2,2,3,0,1,1,1
2021-07-17,Czechia,,1,1,1,1,0,0,0,3
2021-07-17,Denmark,,1,2,2,2,0,0,0,3
2021-07-17,Estonia,,1,0,0,1,0,0,0,2
2021-07-17,Finland,,1,1,1,4,0,1,0,3
2021-07-17,France,,1,2,2,3,0,0,0,3
2021-07-17,Germany,,1,2,2,4,1,1,1,3
2021-07-17,Greece,,1,1,1,4,1,1,1,3
2021-07-17,Hungary,,0,0,0,3,0,0,0,3
2021-07-17,Iceland,,2,0,0,0,0,0,0,3
2021-07-17,Ireland,,1,2,1,3,0,1,0,3
2021-07-17,Israel,,1,1,0,0,0,0,0,4
2021-07-17,Italy,,3,3,2,4,1,2,2,3
2021-07-17,Japan,,1,2,1,2,0,1,1,4
2021-07-17,Latvia,,2,1,1,3,0,0,0,2
2021-07-17,Lithuania,,1,1,1,0,0,0,0,2
2021-07-17,Luxembourg,,1,1,1,2,0,1,0,3
2021-07-17,Mexico,,3,2,1,0,1,1,2,1
2021-07-17,Netherlands,,1,2,1,0,0,0,0,3
2021-07-17,New Zealand,,0,0,0,0,0,0,0,4
2021-07-17,Norway,,1,2,1,3,1,1,0,2
2021-07-17,Poland,,1,1,1,2,0,1,1,2
2021-07-17,Portugal,,1,2,2,4,1,2,0,3
2021-07-17,Slovakia,,2,1,2,4,0,0,0,9
2021-07-17,Slovenia,,1,0,1,1,0,0,0,1
2021-07-17,South Korea,,3,1,2,4,0,0,0,2
2021-07-17,Spain,,1,1,2,4,0,2,0,3
2021-07-17,Sweden,,0,0,1,3,0,1,0,3
2021-07-17,Switzerland,,1,2,1,3,0,1,0,3
2021-07-17,Taiwan,,3,2,2,4,0,2,1,4
2021-07-17,Turkey,,1,1,1,3,1,1,1,1
2021-07-17,United Kingdom,,1,2,1,4,1,0,0,3
2021-07-17,United Kingdom,England,1,2,1,4,1,0,0,3
2021-07-17,United Kingdom,Northern Ireland,1,2,1,4,1,0,0,3
2021-07-17,United Kingdom,Scotland,1,2,1,4,1,0,0,3
2021-07-17,United Kingdom,Wales,1,2,1,3,1,0,0,3
2021-07-17,United States,,2,1,1,3,1,1,2,3
2021-07-17,United States,Alabama,0,0,1,0,0,0,1,3
2021-07-17,United States,Alaska,1,0,1,3,0,1,1,3
2021-07-17,United States,Arizona,0,1,1,0,0,0,1,3
2021-07-17,United States,Arkansas,1,1,1,0,1,0,1,3
2021-07-17,United States,California,2,0,1,1,0,0,1,3
2021-07-17,United States,Colorado,2,1,1,0,1,0,1,3
2021-07-17,United States,Connecticut,0,0,1,0,0,0,1,3
2021-07-17,United States,Delaware,2,0,1,0,0,0,1,3
2021-07-17,United States,Florida,0,0,1,0,0,0,1,3
2021-07-17,United States,Georgia,1,1,1,0,0,0,1,3
2021-07-17,United States,Hawaii,1,1,1,3,0,0,1,3
2021-07-17,United States,Idaho,1,1,1,0,0,0,1,3
2021-07-17,United States,Illinois,1,0,1,0,0,0,1,3
2021-07-17,United States,Indiana,2,0,1,0,0,0,1,3
2021-07-17,United States,Iowa,1,0,1,0,0,0,1,3
2021-07-17,United States,Kansas,0,1,1,0,0,1,1,3
2021-07-17,United States,Kentucky,1,1,1,1,1,1,1,3
2021-07-17,United States,Louisiana,1,1,2,2,0,1,1,3
2021-07-17,United States,Maine,1,0,1,0,0,0,1,3
2021-07-17,United States,Maryland,2,0,1,0,0,1,9,9
2021-07-17,United States,Massachusetts,0,0,1,0,1,0,1,3
2021-07-17,United States,Michigan,1,0,1,0,0,0,1,3
2021-07-17,United States,Minnesota,2,0,1,0,0,0,1,3
2021-07-17,United States,Mississippi,1,1,1,0,0,0,1,3
2021-07-17,United States,Missouri,1,0,1,0,0,0,1,3
2021-07-17,United States,Montana,1,1,1,2,0,0,1,3
2021-07-17,United States,Nebraska,0,0,1,0,0,1,1,3
2021-07-17,United States,Nevada,1,0,1,0,0,0,1,3
2021-07-17,United States,New Hampshire,1,1,1,0,0,0,1,3
2021-07-17,United States,New Jersey,0,0,1,0,0,0,1,3
2021-07-17,United States,New Mexico,1,1,1,0,1,0,1,3
2021-07-17,United States,New York,2,1,1,1,0,0,1,3
2021-07-17,United States,North Carolina,1,1,1,0,1,1,1,3
2021-07-17,United States,North Dakota,1,0,1,1,0,0,1,3
2021-07-17,United States,Ohio,1,0,1,0,0,0,1,3
2021-07-17,United States,Oklahoma,1,1,1,0,1,1,1,3
2021-07-17,United States,Oregon,0,0,1,0,1,0,1,3
2021-07-17,United States,Pennsylvania,0,0,1,0,0,0,1,3
2021-07-17,United States,Rhode Island,1,1,1,0,0,0,2,3
2021-07-17,United States,South Carolina,1,1,1,0,0,0,1,3
2021-07-17,United States,South Dakota,1,0,1,0,0,0,1,3
2021-07-17,United States,Tennessee,9,9,9,9,9,9,9,9
2021-07-17,United States,Texas,1,1,1,0,0,1,1,3
2021-07-17,United States,Utah,1,1,1,0,0,0,1,3
2021-07-17,United States,Vermont,0,0,1,0,0,0,1,3
2021-07-17,United States,Virginia,1,0,1,0,0,0,2,3
2021-07-17,United States,Washington,1,0,1,1,0,0,1,3
2021-07-17,United States,Washington DC,1,0,1,0,0,0,2,3
2021-07-17,United States,West Virginia,1,0,1,0,0,0,1,3
2021-07-17,United States,Wisconsin,0,0,1,0,0,0,1,3
2021-07-17,United States,Wyoming,1,1,1,0,2,0,1,3
