tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-12-23,Australia,,9,9,9,9,9,9,9,9
2022-12-23,Austria,,9,9,9,9,9,9,9,9
2022-12-23,Belgium,,9,9,9,9,9,9,9,9
2022-12-23,Canada,,9,9,9,9,9,9,9,9
2022-12-23,Chile,,9,9,9,9,9,9,9,9
2022-12-23,China,,9,9,9,9,9,9,9,9
2022-12-23,Colombia,,9,9,9,9,9,9,9,9
2022-12-23,Costa Rica,,9,9,9,9,9,9,9,9
2022-12-23,Czechia,,9,9,9,9,9,9,9,9
2022-12-23,Denmark,,9,9,9,9,9,9,9,9
2022-12-23,Estonia,,9,9,9,9,9,9,9,9
2022-12-23,Finland,,9,9,9,9,9,9,9,9
2022-12-23,France,,0,0,0,0,0,0,0,0
2022-12-23,Germany,,9,9,9,9,9,9,9,9
2022-12-23,Greece,,9,9,9,9,9,9,9,9
2022-12-23,Hungary,,9,9,9,9,9,9,9,9
2022-12-23,Iceland,,0,0,0,0,0,0,0,0
2022-12-23,Ireland,,9,9,9,9,9,9,9,9
2022-12-23,Israel,,9,9,9,9,9,9,9,9
2022-12-23,Italy,,9,9,9,9,9,9,9,9
2022-12-23,Japan,,9,9,9,9,9,9,9,9
2022-12-23,Latvia,,9,9,9,9,9,9,9,9
2022-12-23,Lithuania,,9,9,9,9,9,9,9,9
2022-12-23,Luxembourg,,9,9,9,9,9,9,9,9
2022-12-23,Mexico,,9,9,9,9,9,9,9,9
2022-12-23,Netherlands,,9,9,9,9,9,9,9,9
2022-12-23,New Zealand,,9,9,9,9,9,9,9,9
2022-12-23,Norway,,9,9,9,9,9,9,9,9
2022-12-23,Poland,,9,9,9,9,9,9,9,9
2022-12-23,Portugal,,9,9,9,9,9,9,9,9
2022-12-23,Slovakia,,9,9,9,9,9,9,9,9
2022-12-23,Slovenia,,9,9,9,9,9,9,9,9
2022-12-23,South Korea,,9,9,9,9,9,9,9,9
2022-12-23,Spain,,9,9,9,9,9,9,9,9
2022-12-23,Sweden,,9,9,9,9,9,9,9,9
2022-12-23,Switzerland,,9,9,9,9,9,9,9,9
2022-12-23,Taiwan,,9,9,9,9,9,9,9,9
2022-12-23,Turkey,,9,9,9,9,9,9,9,9
2022-12-23,United Kingdom,,9,9,9,9,9,9,9,9
2022-12-23,United States,,9,9,9,9,9,9,9,9
