tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-09-15,Australia,,9,9,9,9,9,9,9,9
2021-09-15,Austria,,9,9,9,9,9,9,9,9
2021-09-15,Belgium,,1,2,1,4,0,0,0,3
2021-09-15,Canada,,3,3,2,4,0,2,2,3
2021-09-15,Canada,Alberta,9,9,9,9,9,9,9,9
2021-09-15,Canada,British Columbia,9,9,9,9,9,9,9,9
2021-09-15,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-09-15,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-09-15,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2021-09-15,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-09-15,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-09-15,Canada,Nunavut,9,9,9,9,9,9,9,9
2021-09-15,Canada,Ontario,9,9,9,9,9,9,9,9
2021-09-15,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-09-15,Canada,Quebec,9,9,9,9,9,9,9,9
2021-09-15,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-09-15,Canada,Yukon,9,9,9,9,9,9,9,9
2021-09-15,Chile,,9,9,9,9,9,9,9,9
2021-09-15,China,,3,3,2,4,1,3,2,2
2021-09-15,China,Anhui,1,2,1,4,1,1,2,3
2021-09-15,China,Beijing,9,9,9,9,9,9,9,9
2021-09-15,China,Chongqing,9,9,9,9,9,9,9,9
2021-09-15,China,Fujian,9,9,9,9,9,9,9,9
2021-09-15,China,Gansu,9,9,9,9,9,9,9,9
2021-09-15,China,Guangdong,1,2,1,1,2,1,1,3
2021-09-15,China,Guangxi,9,9,9,9,9,9,9,9
2021-09-15,China,Guizhou,9,9,9,9,9,9,9,9
2021-09-15,China,Hainan,1,1,1,0,1,0,2,3
2021-09-15,China,Hebei,9,9,9,9,9,9,9,9
2021-09-15,China,Heilongjiang,1,1,1,0,1,1,9,9
2021-09-15,China,Henan,9,9,9,9,9,9,9,9
2021-09-15,China,Hubei,1,1,1,1,1,1,1,3
2021-09-15,China,Hunan,1,1,1,0,0,1,0,3
2021-09-15,China,Inner Mongolia,9,9,9,9,9,9,9,9
2021-09-15,China,Jiangsu,1,1,1,1,0,1,1,3
2021-09-15,China,Jiangxi,2,2,1,2,0,0,2,3
2021-09-15,China,Jilin,9,9,9,9,9,9,9,9
2021-09-15,China,Liaoning,9,9,9,9,9,9,9,9
2021-09-15,China,Ningxia,9,9,9,9,9,9,9,9
2021-09-15,China,Qinghai,1,1,1,1,1,1,1,3
2021-09-15,China,Shaanxi,9,9,9,9,9,9,9,9
2021-09-15,China,Shandong,1,2,2,4,0,0,1,3
2021-09-15,China,Shanghai,9,9,9,9,9,9,9,9
2021-09-15,China,Shanxi,9,9,9,9,9,9,9,9
2021-09-15,China,Sichuan,1,1,1,1,1,0,2,3
2021-09-15,China,Tianjin,1,1,1,1,0,0,2,3
2021-09-15,China,Tibet,9,9,9,9,9,9,9,9
2021-09-15,China,Xinjiang,1,1,1,1,1,0,1,3
2021-09-15,China,Yunnan,9,9,9,9,9,9,9,9
2021-09-15,China,Zhejiang,1,1,1,1,1,1,2,3
2021-09-15,Colombia,,9,9,9,9,9,9,9,9
2021-09-15,Costa Rica,,9,9,9,9,9,9,9,9
2021-09-15,Czechia,,9,9,9,9,9,9,9,9
2021-09-15,Denmark,,1,1,0,0,0,0,0,2
2021-09-15,Estonia,,9,9,9,9,9,9,9,9
2021-09-15,Finland,,1,1,1,9,0,1,0,2
2021-09-15,France,,9,9,9,9,9,9,9,9
2021-09-15,Germany,,1,2,2,3,1,1,0,2
2021-09-15,Greece,,1,1,9,9,9,9,9,9
2021-09-15,Hungary,,0,0,1,3,0,0,0,0
2021-09-15,Iceland,,9,9,9,9,9,9,9,9
2021-09-15,Ireland,,1,2,1,3,0,1,0,3
2021-09-15,Israel,,2,2,9,3,0,0,0,4
2021-09-15,Italy,,2,2,2,2,1,2,2,3
2021-09-15,Japan,,1,2,1,2,0,1,1,4
2021-09-15,Latvia,,1,1,1,3,0,0,0,2
2021-09-15,Lithuania,,9,9,9,9,9,9,9,9
2021-09-15,Luxembourg,,9,9,9,9,9,9,9,9
2021-09-15,Mexico,,9,9,9,9,9,9,9,9
2021-09-15,Netherlands,,1,2,1,0,1,0,0,3
2021-09-15,New Zealand,,3,3,2,4,2,2,2,4
2021-09-15,Norway,,1,1,1,0,1,1,0,2
2021-09-15,Poland,,1,1,1,2,0,1,0,2
2021-09-15,Portugal,,1,2,2,4,0,0,0,3
2021-09-15,Slovakia,,1,1,1,3,0,0,0,9
2021-09-15,Slovenia,,1,1,1,3,0,0,0,1
2021-09-15,South Korea,,2,2,2,4,0,0,0,2
2021-09-15,Spain,,9,9,9,9,9,9,9,9
2021-09-15,Sweden,,0,0,1,3,0,1,0,3
2021-09-15,Switzerland,,1,1,1,3,0,1,0,3
2021-09-15,Taiwan,,9,9,9,9,9,9,9,9
2021-09-15,Turkey,,9,9,9,9,9,9,9,9
2021-09-15,United Kingdom,,1,2,1,3,1,0,0,3
2021-09-15,United Kingdom,England,1,0,0,0,0,0,0,3
2021-09-15,United Kingdom,Northern Ireland,1,2,1,3,1,0,0,3
2021-09-15,United Kingdom,Scotland,1,0,1,0,0,0,0,3
2021-09-15,United Kingdom,Wales,1,0,0,0,0,0,0,3
2021-09-15,United States,,9,9,9,9,9,9,9,9
2021-09-15,United States,Alabama,9,9,9,9,9,9,9,9
2021-09-15,United States,Alaska,9,9,9,9,9,9,9,9
2021-09-15,United States,Arizona,9,9,9,9,9,9,9,9
2021-09-15,United States,Arkansas,9,9,9,9,9,9,9,9
2021-09-15,United States,California,9,9,9,9,9,9,9,9
2021-09-15,United States,Colorado,9,9,9,9,9,9,9,9
2021-09-15,United States,Connecticut,9,9,9,9,9,9,9,9
2021-09-15,United States,Delaware,9,9,9,9,9,9,9,9
2021-09-15,United States,Florida,9,9,9,9,9,9,9,9
2021-09-15,United States,Georgia,9,9,9,9,9,9,9,9
2021-09-15,United States,Hawaii,9,9,9,9,9,9,9,9
2021-09-15,United States,Idaho,9,9,9,9,9,9,9,9
2021-09-15,United States,Illinois,9,9,9,9,9,9,9,9
2021-09-15,United States,Indiana,9,9,9,9,9,9,9,9
2021-09-15,United States,Iowa,9,9,9,9,9,9,9,9
2021-09-15,United States,Kansas,9,9,9,9,9,9,9,9
2021-09-15,United States,Kentucky,9,9,9,9,9,9,9,9
2021-09-15,United States,Louisiana,9,9,9,9,9,9,9,9
2021-09-15,United States,Maine,9,9,9,9,9,9,9,9
2021-09-15,United States,Maryland,9,9,9,9,9,9,9,9
2021-09-15,United States,Massachusetts,9,9,9,9,9,9,9,9
2021-09-15,United States,Michigan,9,9,9,9,9,9,9,9
2021-09-15,United States,Minnesota,9,9,9,9,9,9,9,9
2021-09-15,United States,Mississippi,9,9,9,9,9,9,9,9
2021-09-15,United States,Missouri,9,9,9,9,9,9,9,9
2021-09-15,United States,Montana,9,9,9,9,9,9,9,9
2021-09-15,United States,Nebraska,9,9,9,9,9,9,9,9
2021-09-15,United States,Nevada,9,9,9,9,9,9,9,9
2021-09-15,United States,New Hampshire,9,9,9,9,9,9,9,9
2021-09-15,United States,New Jersey,9,9,9,9,9,9,9,9
2021-09-15,United States,New Mexico,9,9,9,9,9,9,9,9
2021-09-15,United States,New York,9,9,9,9,9,9,9,9
2021-09-15,United States,North Carolina,9,9,9,9,9,9,9,9
2021-09-15,United States,North Dakota,9,9,9,9,9,9,9,9
2021-09-15,United States,Ohio,9,9,9,9,9,9,9,9
2021-09-15,United States,Oklahoma,9,9,9,9,9,9,9,9
2021-09-15,United States,Oregon,9,9,9,9,9,9,9,9
2021-09-15,United States,Pennsylvania,9,9,9,9,9,9,9,9
2021-09-15,United States,Rhode Island,9,9,9,9,9,9,9,9
2021-09-15,United States,South Carolina,9,9,9,9,9,9,9,9
2021-09-15,United States,South Dakota,9,9,9,9,9,9,9,9
2021-09-15,United States,Tennessee,9,9,9,9,9,9,9,9
2021-09-15,United States,Texas,9,9,9,9,9,9,9,9
2021-09-15,United States,Utah,9,9,9,9,9,9,9,9
2021-09-15,United States,Vermont,9,9,9,9,9,9,9,9
2021-09-15,United States,Virginia,9,9,9,9,9,9,9,9
2021-09-15,United States,Washington,9,9,9,9,9,9,9,9
2021-09-15,United States,Washington DC,9,9,9,9,9,9,9,9
2021-09-15,United States,West Virginia,9,9,9,9,9,9,9,9
2021-09-15,United States,Wisconsin,9,9,9,9,9,9,9,9
2021-09-15,United States,Wyoming,9,9,9,9,9,9,9,9
