tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-04-16,Australia,,2,2,2,4,0,2,2,4
2020-04-16,Austria,,2,2,2,4,1,2,2,3
2020-04-16,Belgium,,2,3,2,4,0,2,2,4
2020-04-16,Canada,,3,3,2,4,0,1,2,4
2020-04-16,Canada,Alberta,3,3,2,3,1,1,1,4
2020-04-16,Canada,British Columbia,3,3,2,3,0,1,2,4
2020-04-16,Canada,Manitoba,2,3,2,3,0,1,1,4
2020-04-16,Canada,New Brunswick,3,3,2,4,1,2,2,4
2020-04-16,Canada,Newfoundland and Labrador,2,3,2,4,1,1,2,4
2020-04-16,Canada,Northwest Territories,2,3,2,4,0,1,2,4
2020-04-16,Canada,Nova Scotia,3,2,2,4,0,2,2,4
2020-04-16,Canada,Nunavut,1,2,1,0,0,2,2,4
2020-04-16,Canada,Ontario,3,3,2,4,1,1,0,4
2020-04-16,Canada,Prince Edward Island,3,3,2,4,0,1,2,4
2020-04-16,Canada,Quebec,3,3,2,4,0,2,2,4
2020-04-16,Canada,Saskatchewan,3,3,2,4,0,1,0,9
2020-04-16,Canada,Yukon,3,2,2,4,1,0,2,9
2020-04-16,Chile,,3,2,2,3,0,2,2,3
2020-04-16,China,,3,2,2,4,0,1,1,3
2020-04-16,China,Anhui,2,2,1,3,1,0,1,4
2020-04-16,China,Beijing,3,2,2,0,1,2,2,4
2020-04-16,China,Chongqing,3,2,1,3,1,1,1,4
2020-04-16,China,Fujian,2,2,2,4,1,1,1,4
2020-04-16,China,Gansu,2,2,1,4,1,1,1,4
2020-04-16,China,Guangdong,3,2,2,4,1,2,1,4
2020-04-16,China,Guangxi,2,2,1,4,1,0,1,4
2020-04-16,China,Guizhou,2,3,2,4,1,3,1,4
2020-04-16,China,Hainan,2,2,1,0,1,0,1,4
2020-04-16,China,Hebei,3,3,2,2,1,2,0,9
2020-04-16,China,Heilongjiang,2,2,2,4,1,3,1,4
2020-04-16,China,Henan,2,2,2,4,1,1,1,4
2020-04-16,China,Hubei,3,2,2,4,2,2,1,4
2020-04-16,China,Hunan,2,2,2,0,0,0,1,4
