Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-12-02,Australia,,3,3,2,4,1,2,2,3
2021-12-02,Austria,,2,2,2,4,1,2,1,3
2021-12-02,Belgium,,1,3,2,3,0,0,0,3
2021-12-02,Canada,,2,3,2,4,1,1,2,3
2021-12-02,Canada,Alberta,9,9,9,9,9,9,9,9
2021-12-02,Canada,British Columbia,9,9,9,9,9,9,9,9
2021-12-02,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-12-02,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-12-02,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2021-12-02,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-12-02,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-12-02,Canada,Nunavut,9,9,9,9,9,9,9,9
2021-12-02,Canada,Ontario,9,9,9,9,9,9,9,9
2021-12-02,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-12-02,Canada,Quebec,9,9,9,9,9,9,9,9
2021-12-02,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-12-02,Canada,Yukon,9,9,9,9,9,9,9,9
2021-12-02,Chile,,1,1,1,3,0,0,2,4
2021-12-02,China,,1,3,1,4,1,3,2,4
2021-12-02,China,Anhui,9,9,9,9,9,9,9,9
2021-12-02,China,Beijing,9,9,9,9,9,9,9,9
2021-12-02,China,Chongqing,9,9,9,9,9,9,9,9
2021-12-02,China,Fujian,9,9,9,9,9,9,9,9
2021-12-02,China,Gansu,9,9,9,9,9,9,9,9
2021-12-02,China,Guangdong,9,9,9,9,9,9,9,9
2021-12-02,China,Guangxi,9,9,9,9,9,9,9,9
2021-12-02,China,Guizhou,9,9,9,9,9,9,9,9
2021-12-02,China,Hainan,9,9,9,9,9,9,9,9
2021-12-02,China,Hebei,9,9,9,9,9,9,9,9
2021-12-02,China,Heilongjiang,9,9,9,9,9,9,9,9
2021-12-02,China,Henan,9,9,9,9,9,9,9,9
2021-12-02,China,Hubei,9,9,9,9,9,9,9,9
2021-12-02,China,Hunan,9,9,9,9,9,9,9,9
2021-12-02,China,Inner Mongolia,9,9,9,9,9,9,9,9
2021-12-02,China,Jiangsu,9,9,9,9,9,9,9,9
2021-12-02,China,Jiangxi,9,9,9,9,9,9,9,9
