tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-12-12,Australia,,0,1,2,4,1,0,2,3
2021-12-12,Austria,,2,2,2,3,1,2,0,3
2021-12-12,Belgium,,1,3,1,3,0,0,0,3
2021-12-12,Canada,,2,2,2,4,1,0,2,3
2021-12-12,Canada,Alberta,9,9,9,9,9,9,9,9
2021-12-12,Canada,British Columbia,9,9,9,9,9,9,9,9
2021-12-12,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-12-12,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-12-12,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2021-12-12,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-12-12,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-12-12,Canada,Nunavut,9,9,9,9,9,9,9,9
2021-12-12,Canada,Ontario,9,9,9,9,9,9,9,9
2021-12-12,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-12-12,Canada,Quebec,9,9,9,9,9,9,9,9
2021-12-12,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-12-12,Canada,Yukon,9,9,9,9,9,9,9,9
2021-12-12,Chile,,1,1,1,2,0,0,2,4
2021-12-12,China,,3,3,2,4,1,3,2,2
2021-12-12,China,Anhui,9,9,9,9,9,9,9,9
2021-12-12,China,Beijing,1,2,2,4,1,1,2,3
2021-12-12,China,Chongqing,1,2,2,3,1,1,2,3
2021-12-12,China,Fujian,1,1,1,1,1,1,2,3
2021-12-12,China,Gansu,1,1,1,0,0,1,2,3
2021-12-12,China,Guangdong,1,1,1,1,2,1,2,3
2021-12-12,China,Guangxi,9,9,9,9,9,9,9,9
2021-12-12,China,Guizhou,1,2,2,3,0,0,2,3
2021-12-12,China,Hainan,1,1,1,0,0,1,1,3
2021-12-12,China,Hebei,1,1,1,4,1,1,2,3
2021-12-12,China,Heilongjiang,2,3,2,3,1,2,1,3
2021-12-12,China,Henan,1,2,2,0,0,1,1,3
2021-12-12,China,Hubei,1,1,1,1,0,1,2,3
2021-12-12,China,Hunan,1,1,0,1,1,0,2,3
2021-12-12,China,Inner Mongolia,3,3,2,4,2,3,2,3
2021-12-12,China,Jiangsu,1,2,1,1,0,1,1,3
2021-12-12,China,Jiangxi,1,1,1,2,0,0,2,3
2021-12-12,China,Jilin,1,1,1,2,0,1,1,3
2021-12-12,China,Liaoning,1,1,1,2,0,0,2,3
2021-12-12,China,Ningxia,1,2,2,2,1,2,2,3
2021-12-12,China,Qinghai,9,9,9,9,9,9,9,9
2021-12-12,China,Shaanxi,1,1,1,3,0,3,2,3
2021-12-12,China,Shandong,1,2,2,4,0,0,2,3
2021-12-12,China,Shanghai,9,9,9,9,9,9,9,9
2021-12-12,China,Shanxi,1,2,2,3,1,1,2,3
2021-12-12,China,Sichuan,1,1,2,1,1,0,2,3
2021-12-12,China,Tianjin,9,9,9,9,9,9,9,9
2021-12-12,China,Tibet,1,1,1,2,0,0,1,3
2021-12-12,China,Xinjiang,1,1,1,1,1,1,2,3
2021-12-12,China,Yunnan,2,3,2,4,1,1,2,3
2021-12-12,China,Zhejiang,2,3,2,4,2,3,2,3
2021-12-12,Colombia,,1,1,2,3,1,1,0,1
2021-12-12,Costa Rica,,9,9,9,9,9,9,9,9
2021-12-12,Czechia,,1,1,1,3,0,0,0,1
2021-12-12,Denmark,,1,2,1,2,0,0,0,2
2021-12-12,Estonia,,0,1,2,4,0,0,0,2
2021-12-12,Finland,,1,1,1,3,0,0,0,3
2021-12-12,France,,9,9,9,9,9,9,9,9
2021-12-12,Germany,,9,9,9,9,9,9,9,9
2021-12-12,Greece,,2,2,2,4,2,2,2,3
2021-12-12,Hungary,,9,9,9,9,9,9,9,9
2021-12-12,Iceland,,9,9,9,9,9,9,9,9
2021-12-12,Ireland,,9,9,9,9,9,9,9,9
2021-12-12,Israel,,2,2,2,3,0,0,0,4
2021-12-12,Italy,,9,9,9,9,9,9,9,9
2021-12-12,Japan,,1,1,1,1,0,1,1,4
2021-12-12,Latvia,,9,9,9,9,9,9,9,9
2021-12-12,Lithuania,,9,9,9,9,9,9,9,9
2021-12-12,Luxembourg,,1,1,1,3,1,0,0,3
2021-12-12,Mexico,,9,9,9,9,9,9,9,9
2021-12-12,Netherlands,,9,9,9,9,9,9,9,9
2021-12-12,New Zealand,,3,1,1,3,2,2,2,4
2021-12-12,Norway,,9,9,9,9,9,9,9,9
2021-12-12,Poland,,1,1,1,3,0,1,0,3
2021-12-12,Portugal,,9,9,9,9,9,9,9,9
2021-12-12,Slovakia,,2,3,2,4,0,2,0,2
2021-12-12,Slovenia,,9,9,9,9,9,9,9,9
2021-12-12,South Korea,,0,2,1,4,0,0,0,3
2021-12-12,Spain,,9,9,9,9,9,9,9,9
2021-12-12,Sweden,,9,9,9,9,9,9,9,9
2021-12-12,Switzerland,,9,9,9,9,9,9,9,9
2021-12-12,Taiwan,,1,0,0,0,0,0,0,2
2021-12-12,Turkey,,0,2,2,0,2,0,2,1
2021-12-12,United Kingdom,,1,2,2,3,1,0,0,3
2021-12-12,United Kingdom,England,1,0,0,0,0,0,0,3
2021-12-12,United Kingdom,Northern Ireland,1,2,1,3,1,0,0,3
2021-12-12,United Kingdom,Scotland,1,2,2,0,0,0,0,3
2021-12-12,United Kingdom,Wales,1,2,2,0,0,0,0,3
2021-12-12,United States,,2,2,1,3,1,1,1,3
2021-12-12,United States,Alabama,1,0,0,0,0,0,1,3
