Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-08-15,Australia,,2,3,2,4,1,2,2,4
2021-08-15,Austria,,2,2,1,2,1,0,2,3
2021-08-15,Belgium,,1,2,1,4,0,0,0,3
2021-08-15,Canada,,2,2,1,4,1,1,2,4
2021-08-15,Canada,Alberta,1,0,1,0,0,1,0,4
2021-08-15,Canada,British Columbia,1,1,1,3,0,1,2,4
2021-08-15,Canada,Manitoba,2,0,1,1,0,1,2,4
2021-08-15,Canada,New Brunswick,0,0,1,0,0,1,0,4
2021-08-15,Canada,Newfoundland and Labrador,1,1,1,2,1,1,2,4
2021-08-15,Canada,Northwest Territories,3,2,2,4,1,1,2,4
2021-08-15,Canada,Nova Scotia,1,1,1,3,0,1,2,4
2021-08-15,Canada,Nunavut,2,1,1,3,0,1,2,9
2021-08-15,Canada,Ontario,9,9,9,9,9,9,9,9
2021-08-15,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-08-15,Canada,Quebec,1,1,1,4,0,1,0,4
2021-08-15,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-08-15,Canada,Yukon,1,1,1,4,0,1,0,9
2021-08-15,Chile,,2,3,2,3,1,2,2,2
2021-08-15,China,,9,9,9,9,9,9,9,9
2021-08-15,China,Anhui,2,2,2,4,1,1,2,3
2021-08-15,China,Beijing,1,2,2,2,1,1,2,3
2021-08-15,China,Chongqing,1,2,1,1,1,1,1,3
2021-08-15,China,Fujian,1,2,2,3,0,0,1,3
2021-08-15,China,Gansu,1,2,2,3,0,0,1,3
2021-08-15,China,Guangdong,1,2,2,3,2,1,1,3
2021-08-15,China,Guangxi,1,1,2,0,2,0,2,3
2021-08-15,China,Guizhou,1,2,1,4,0,1,1,3
2021-08-15,China,Hainan,1,2,2,3,1,1,2,3
2021-08-15,China,Hebei,2,2,2,4,2,0,2,3
2021-08-15,China,Heilongjiang,1,2,2,3,1,1,1,3
2021-08-15,China,Henan,2,3,2,4,2,2,2,3
2021-08-15,China,Hubei,2,2,2,4,2,3,2,3
2021-08-15,China,Hunan,1,3,2,4,2,3,2,3
2021-08-15,China,Inner Mongolia,1,2,2,4,1,1,2,3
2021-08-15,China,Jiangsu,2,2,2,4,2,3,2,3
2021-08-15,China,Jiangxi,2,2,2,4,0,1,2,3
2021-08-15,China,Jilin,1,2,2,4,1,1,2,3
2021-08-15,China,Liaoning,1,2,2,3,0,0,2,3
2021-08-15,China,Ningxia,2,2,2,2,0,0,2,3
2021-08-15,China,Qinghai,1,1,1,1,1,1,2,3
2021-08-15,China,Shaanxi,1,2,2,4,0,1,2,3
2021-08-15,China,Shandong,1,2,2,4,0,0,1,3
2021-08-15,China,Shanghai,1,2,1,4,1,1,2,3
2021-08-15,China,Shanxi,1,1,1,3,1,1,2,3
2021-08-15,China,Sichuan,1,1,1,1,1,0,2,3
2021-08-15,China,Tianjin,1,1,1,1,1,0,1,3
2021-08-15,China,Tibet,1,1,1,2,1,1,1,3
2021-08-15,China,Xinjiang,1,1,1,1,0,0,1,3
2021-08-15,China,Yunnan,1,2,2,4,1,1,2,3
2021-08-15,China,Zhejiang,1,2,2,4,1,1,2,3
2021-08-15,Colombia,,3,1,1,0,2,2,0,1
2021-08-15,Costa Rica,,2,2,2,3,0,1,1,1
2021-08-15,Czechia,,2,1,0,1,0,0,0,2
2021-08-15,Denmark,,1,2,1,2,0,0,0,2
2021-08-15,Estonia,,1,0,0,1,0,0,0,2
2021-08-15,Finland,,1,1,1,4,0,1,0,2
2021-08-15,France,,1,2,2,3,1,0,2,3
2021-08-15,Germany,,1,2,2,4,1,1,0,2
2021-08-15,Greece,,1,1,1,4,1,1,2,1
2021-08-15,Hungary,,0,0,0,3,0,0,0,3
2021-08-15,Iceland,,2,1,1,2,0,0,0,3
2021-08-15,Ireland,,1,2,1,3,0,1,0,3
2021-08-15,Israel,,1,2,2,3,0,0,0,4
2021-08-15,Italy,,1,2,1,1,1,0,1,3
2021-08-15,Japan,,1,2,1,2,0,1,1,4
2021-08-15,Latvia,,2,1,1,3,0,0,0,2
2021-08-15,Lithuania,,1,1,1,0,0,0,0,2
2021-08-15,Luxembourg,,1,1,1,2,0,0,0,3
2021-08-15,Mexico,,3,3,2,4,1,2,2,1
2021-08-15,Netherlands,,1,2,1,0,1,0,0,3
2021-08-15,New Zealand,,0,0,0,0,0,0,0,4
2021-08-15,Norway,,1,1,1,0,1,1,0,2
2021-08-15,Poland,,1,1,1,2,0,1,0,2
2021-08-15,Portugal,,1,2,2,4,1,0,0,3
2021-08-15,Slovakia,,9,9,9,9,0,0,0,2
2021-08-15,Slovenia,,1,1,1,1,0,0,0,1
2021-08-15,South Korea,,3,2,2,4,0,0,0,2
2021-08-15,Spain,,1,1,2,4,0,2,0,2
2021-08-15,Sweden,,0,0,1,3,0,1,0,3
2021-08-15,Switzerland,,1,1,1,3,0,1,0,3
2021-08-15,Taiwan,,2,2,1,3,0,0,1,4
2021-08-15,Turkey,,1,1,1,0,0,0,0,3
2021-08-15,United Kingdom,,1,2,1,4,1,0,0,3
2021-08-15,United Kingdom,England,1,0,0,0,0,0,0,3
2021-08-15,United Kingdom,Northern Ireland,1,2,1,4,1,0,0,3
2021-08-15,United Kingdom,Scotland,1,0,1,0,0,0,0,3
2021-08-15,United Kingdom,Wales,1,0,0,0,0,0,0,3
2021-08-15,United States,,2,2,1,4,1,1,2,3
2021-08-15,United States,Alabama,0,0,0,0,0,0,1,3
2021-08-15,United States,Alaska,1,1,1,3,0,1,1,3
