tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-05-13,Australia,,9,9,9,9,9,9,9,9
2022-05-13,Australia,Australian Capital Territory,9,9,9,9,9,9,9,9
2022-05-13,Australia,New South Wales,9,9,9,9,9,9,9,9
2022-05-13,Australia,Northern Territory,9,9,9,9,9,9,9,9
2022-05-13,Australia,Queensland,9,9,9,9,9,9,9,9
2022-05-13,Australia,South Australia,9,9,9,9,9,9,9,9
2022-05-13,Australia,Tasmania,9,9,9,9,9,9,9,9
2022-05-13,Australia,Victoria,9,9,9,9,9,9,9,9
2022-05-13,Australia,Western Australia,9,9,9,9,9,9,9,9
2022-05-13,Austria,,2,2,1,2,0,0,0,1
2022-05-13,Belgium,,0,1,0,0,0,0,0,3
2022-05-13,Canada,,2,0,0,0,0,1,2,4
2022-05-13,Canada,Alberta,9,9,9,9,9,9,9,9
2022-05-13,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-05-13,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-05-13,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-05-13,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-05-13,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-05-13,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-05-13,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-05-13,Canada,Ontario,9,9,9,9,9,9,9,9
2022-05-13,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-05-13,Canada,Quebec,9,9,9,9,9,9,9,9
2022-05-13,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-05-13,Canada,Yukon,9,9,9,9,9,9,9,9
2022-05-13,Chile,,1,1,1,2,0,0,0,2
2022-05-13,China,,9,9,9,9,9,9,9,9
2022-05-13,China,Anhui,9,9,9,9,9,9,9,9
2022-05-13,China,Beijing,9,9,9,9,9,9,9,9
2022-05-13,China,Chongqing,9,9,9,9,9,9,9,9
2022-05-13,China,Fujian,9,9,9,9,9,9,9,9
2022-05-13,China,Gansu,9,9,9,9,9,9,9,9
2022-05-13,China,Guangdong,9,9,9,9,9,9,9,9
2022-05-13,China,Guangxi,9,9,9,9,9,9,9,9
2022-05-13,China,Guizhou,9,9,9,9,9,9,9,9
2022-05-13,China,Hainan,9,9,9,9,9,9,9,9
2022-05-13,China,Hebei,9,9,9,9,9,9,9,9
2022-05-13,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-05-13,China,Henan,9,9,9,9,9,9,9,9
2022-05-13,China,Hubei,9,9,9,9,9,9,9,9
2022-05-13,China,Hunan,9,9,9,9,9,9,9,9
