Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-03-27,Australia,,3,2,2,4,0,1,2,4
2020-03-27,Austria,,2,3,2,4,1,2,2,3
2020-03-27,Belgium,,2,3,2,4,0,2,2,4
2020-03-27,Canada,,3,3,2,4,0,1,2,4
2020-03-27,Canada,Alberta,3,3,2,3,1,0,0,4
2020-03-27,Canada,British Columbia,3,3,2,3,0,1,2,4
2020-03-27,Canada,Manitoba,2,2,2,3,0,1,1,4
2020-03-27,Canada,New Brunswick,3,3,2,4,1,2,2,4
2020-03-27,Canada,Newfoundland and Labrador,2,3,2,4,1,1,2,4
2020-03-27,Canada,Northwest Territories,2,2,2,0,0,1,2,4
2020-03-27,Canada,Nova Scotia,3,2,2,4,0,2,2,4
2020-03-27,Canada,Nunavut,1,2,1,0,0,2,2,4
2020-03-27,Canada,Ontario,3,3,2,3,1,1,0,4
2020-03-27,Canada,Prince Edward Island,3,3,2,4,0,1,2,4
2020-03-27,Canada,Quebec,3,3,2,4,0,2,1,4
2020-03-27,Canada,Saskatchewan,3,3,2,4,0,1,0,9
2020-03-27,Canada,Yukon,3,2,2,4,1,0,2,9
2020-03-27,Chile,,3,2,2,3,0,2,2,3
2020-03-27,China,,3,3,2,4,2,3,2,3
2020-03-27,China,Anhui,3,2,1,3,1,0,1,2
2020-03-27,China,Beijing,3,2,2,0,1,2,2,2
2020-03-27,China,Chongqing,3,2,1,3,1,1,1,2
2020-03-27,China,Fujian,2,2,2,4,1,1,1,2
2020-03-27,China,Gansu,3,2,1,4,1,1,1,2
2020-03-27,China,Guangdong,3,2,2,4,1,2,1,2
2020-03-27,China,Guangxi,3,2,1,4,1,0,1,2
2020-03-27,China,Guizhou,2,3,2,4,1,3,1,2
2020-03-27,China,Hainan,3,2,1,0,1,0,1,1
2020-03-27,China,Hebei,3,3,2,2,1,2,1,9
2020-03-27,China,Heilongjiang,3,2,2,4,2,1,2,2
