tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-09-10,Australia,,3,3,2,4,1,2,2,4
2020-09-10,Austria,,1,1,1,2,0,0,0,3
2020-09-10,Belgium,,1,2,2,4,0,0,0,3
2020-09-10,Canada,,2,2,2,4,0,1,2,4
2020-09-10,Canada,Alberta,1,2,1,2,0,0,1,4
2020-09-10,Canada,British Columbia,1,2,2,3,0,0,1,4
2020-09-10,Canada,Manitoba,1,1,2,3,0,1,2,4
2020-09-10,Canada,New Brunswick,1,1,2,3,1,0,2,4
2020-09-10,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2020-09-10,Canada,Northwest Territories,0,2,2,3,0,0,2,4
2020-09-10,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2020-09-10,Canada,Nunavut,1,2,1,3,0,1,2,4
2020-09-10,Canada,Ontario,1,2,1,3,1,0,0,4
2020-09-10,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2020-09-10,Canada,Quebec,1,2,2,3,0,0,0,4
2020-09-10,Canada,Saskatchewan,2,2,1,3,0,1,0,9
2020-09-10,Canada,Yukon,1,1,1,3,1,0,2,9
2020-09-10,Chile,,3,3,2,3,2,3,2,4
2020-09-10,China,,2,1,2,4,0,0,0,3
2020-09-10,China,Anhui,1,1,1,2,1,0,1,4
2020-09-10,China,Beijing,1,1,1,0,1,1,1,4
2020-09-10,China,Chongqing,1,1,1,2,1,1,1,4
2020-09-10,China,Fujian,1,1,1,3,1,1,1,4
2020-09-10,China,Gansu,1,1,1,0,1,1,1,4
2020-09-10,China,Guangdong,1,2,1,4,1,1,1,4
2020-09-10,China,Guangxi,1,1,1,0,1,0,1,4
2020-09-10,China,Guizhou,1,1,1,0,0,0,1,4
2020-09-10,China,Hainan,1,0,0,0,1,0,1,4
2020-09-10,China,Hebei,1,1,1,0,1,0,0,9
2020-09-10,China,Heilongjiang,2,2,1,3,1,1,1,4
2020-09-10,China,Henan,1,1,2,3,1,1,1,4
2020-09-10,China,Hubei,1,1,1,3,1,1,1,4
2020-09-10,China,Hunan,1,1,1,0,0,0,1,4
2020-09-10,China,Inner Mongolia,1,1,1,0,1,1,1,4
2020-09-10,China,Jiangsu,1,1,1,1,1,1,1,4
2020-09-10,China,Jiangxi,1,2,1,1,0,1,1,4
2020-09-10,China,Jilin,1,1,1,2,1,1,1,4
2020-09-10,China,Liaoning,1,1,1,0,0,0,2,4
2020-09-10,China,Ningxia,1,0,2,3,1,1,1,4
2020-09-10,China,Qinghai,1,1,1,1,1,1,1,4
2020-09-10,China,Shaanxi,1,1,2,3,1,1,1,4
2020-09-10,China,Shandong,1,0,1,1,0,0,0,4
2020-09-10,China,Shanghai,1,1,1,3,1,1,1,4
2020-09-10,China,Shanxi,1,1,1,1,1,1,1,4
2020-09-10,China,Sichuan,1,1,1,0,1,1,1,4
2020-09-10,China,Tianjin,1,1,1,0,1,1,1,4
2020-09-10,China,Tibet,1,1,2,3,0,1,1,4
2020-09-10,China,Xinjiang,1,2,0,1,1,0,1,4
2020-09-10,China,Yunnan,1,1,1,1,1,1,1,4
2020-09-10,China,Zhejiang,1,1,1,1,1,1,1,4
2020-09-10,Colombia,,3,1,2,3,1,1,1,4
2020-09-10,Costa Rica,,3,2,2,3,0,1,0,3
2020-09-10,Czechia,,1,1,1,2,0,0,1,3
2020-09-10,Denmark,,1,2,1,3,1,1,0,3
2020-09-10,Estonia,,1,1,1,1,0,0,0,2
2020-09-10,Finland,,1,1,1,0,0,0,0,3
2020-09-10,France,,2,2,1,4,0,0,1,3
2020-09-10,Germany,,1,2,2,4,0,0,0,3
2020-09-10,Greece,,3,1,2,3,1,1,1,3
2020-09-10,Hungary,,1,1,1,2,0,1,1,4
2020-09-10,Iceland,,1,1,1,2,0,0,0,3
2020-09-10,Ireland,,2,3,2,3,1,1,2,2
2020-09-10,Israel,,1,1,0,3,1,0,0,2
2020-09-10,Italy,,3,2,2,2,0,0,0,3
2020-09-10,Japan,,1,0,1,0,0,1,1,3
2020-09-10,Latvia,,3,2,0,1,0,1,0,2
2020-09-10,Lithuania,,2,1,0,1,0,1,0,2
2020-09-10,Luxembourg,,1,1,1,4,0,1,0,3
2020-09-10,Mexico,,3,3,2,3,1,2,2,3
2020-09-10,Netherlands,,1,2,1,4,0,1,0,3
2020-09-10,New Zealand,,1,1,2,4,0,0,0,4
2020-09-10,Norway,,1,1,0,3,0,0,1,2
2020-09-10,Poland,,1,2,0,2,0,0,0,3
2020-09-10,Portugal,,2,2,2,4,1,0,0,3
2020-09-10,Slovakia,,1,0,1,2,0,0,0,2
2020-09-10,Slovenia,,1,2,2,3,0,0,0,3
2020-09-10,South Korea,,2,2,2,4,0,1,1,2
2020-09-10,Spain,,2,2,2,4,0,1,2,3
2020-09-10,Sweden,,1,1,2,3,1,1,0,3
2020-09-10,Switzerland,,0,2,2,3,0,0,0,3
2020-09-10,Taiwan,,1,0,0,0,0,0,0,3
2020-09-10,Turkey,,3,2,2,0,1,1,2,1
2020-09-10,United Kingdom,,1,2,2,4,1,1,2,2
2020-09-10,United Kingdom,England,1,2,2,4,1,0,2,2
2020-09-10,United Kingdom,Northern Ireland,0,2,2,4,1,0,0,2
2020-09-10,United Kingdom,Scotland,1,2,2,4,1,1,1,2
2020-09-10,United Kingdom,Wales,1,2,2,4,1,0,2,2
2020-09-10,United States,,3,2,2,4,1,1,2,3
2020-09-10,United States,Alabama,2,1,1,0,0,1,1,3
2020-09-10,United States,Alaska,3,1,1,3,0,1,2,3
2020-09-10,United States,Arizona,2,2,1,3,1,1,1,3
2020-09-10,United States,Arkansas,1,2,1,3,1,1,1,3
2020-09-10,United States,California,3,2,2,4,0,1,1,3
2020-09-10,United States,Colorado,2,2,1,4,1,1,1,3
2020-09-10,United States,Connecticut,2,2,1,3,1,1,2,3
2020-09-10,United States,Delaware,2,2,1,2,0,1,1,3
2020-09-10,United States,Florida,2,2,2,4,1,2,1,3
2020-09-10,United States,Georgia,2,1,2,3,1,2,1,3
2020-09-10,United States,Hawaii,2,2,2,4,1,2,2,3
2020-09-10,United States,Idaho,2,2,1,4,0,1,2,3
2020-09-10,United States,Illinois,3,1,1,3,0,1,2,3
2020-09-10,United States,Indiana,2,1,1,2,0,1,1,3
2020-09-10,United States,Iowa,2,2,1,0,0,1,1,3
2020-09-10,United States,Kansas,2,1,1,3,1,1,1,3
