Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-11-14,Australia,,1,2,2,4,1,0,2,3
2021-11-14,Austria,,2,2,1,3,1,0,0,2
2021-11-14,Belgium,,1,1,2,3,0,0,0,3
2021-11-14,Canada,,2,3,2,4,1,1,2,3
2021-11-14,Canada,Alberta,1,2,1,4,0,1,0,3
2021-11-14,Canada,British Columbia,0,1,1,4,9,1,0,3
2021-11-14,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-11-14,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-11-14,Canada,Newfoundland and Labrador,2,2,2,2,0,1,2,3
2021-11-14,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-11-14,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-11-14,Canada,Nunavut,1,1,1,4,0,1,0,9
2021-11-14,Canada,Ontario,1,1,1,3,0,1,0,3
2021-11-14,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-11-14,Canada,Quebec,9,9,9,9,9,9,9,9
2021-11-14,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-11-14,Canada,Yukon,9,9,9,9,9,9,9,9
2021-11-14,Chile,,9,9,9,9,9,9,9,9
2021-11-14,China,,9,9,9,9,9,9,9,9
2021-11-14,China,Anhui,9,9,9,9,9,9,9,9
2021-11-14,China,Beijing,2,2,2,4,1,3,2,3
2021-11-14,China,Chongqing,1,2,2,3,1,1,2,3
2021-11-14,China,Fujian,1,1,1,2,1,1,2,3
2021-11-14,China,Gansu,2,2,2,3,2,2,2,3
2021-11-14,China,Guangdong,1,2,1,2,1,1,1,3
2021-11-14,China,Guangxi,1,1,2,1,2,0,2,3
2021-11-14,China,Guizhou,1,2,2,3,1,1,2,3
2021-11-14,China,Hainan,1,1,1,0,0,0,1,3
2021-11-14,China,Hebei,3,3,2,4,2,3,2,3
2021-11-14,China,Heilongjiang,9,9,9,9,9,9,9,9
2021-11-14,China,Henan,1,1,0,0,0,1,1,3
2021-11-14,China,Hubei,1,1,1,1,1,1,1,3
2021-11-14,China,Hunan,9,9,9,9,9,9,9,9
2021-11-14,China,Inner Mongolia,3,2,2,4,2,3,2,3
2021-11-14,China,Jiangsu,2,2,1,4,1,1,2,3
2021-11-14,China,Jiangxi,1,2,1,4,0,0,2,3
2021-11-14,China,Jilin,1,2,2,3,0,1,1,3
2021-11-14,China,Liaoning,3,3,2,4,2,3,2,3
2021-11-14,China,Ningxia,2,1,2,2,1,1,2,3
2021-11-14,China,Qinghai,2,2,2,0,2,0,2,4
2021-11-14,China,Shaanxi,1,1,1,2,0,1,2,3
2021-11-14,China,Shandong,9,9,9,9,9,9,9,9
2021-11-14,China,Shanghai,9,9,9,9,9,9,9,9
2021-11-14,China,Shanxi,1,2,2,3,1,1,2,3
2021-11-14,China,Sichuan,9,9,9,9,9,9,9,9
2021-11-14,China,Tianjin,9,9,9,9,9,9,9,9
2021-11-14,China,Tibet,1,1,1,2,1,0,1,3
2021-11-14,China,Xinjiang,2,1,2,1,1,1,2,3
2021-11-14,China,Yunnan,2,3,2,4,1,1,2,3
2021-11-14,China,Zhejiang,1,1,1,4,0,1,2,3
2021-11-14,Colombia,,9,9,9,9,9,9,9,9
2021-11-14,Costa Rica,,2,2,2,2,9,1,9,1
2021-11-14,Czechia,,1,1,1,3,0,0,0,1
2021-11-14,Denmark,,1,1,0,0,0,0,0,2
2021-11-14,Estonia,,9,9,9,9,9,9,9,9
2021-11-14,Finland,,1,0,0,0,0,0,0,2
2021-11-14,France,,1,2,2,3,1,0,2,3
2021-11-14,Germany,,9,9,9,9,9,9,9,9
2021-11-14,Greece,,9,9,9,9,9,9,9,9
2021-11-14,Hungary,,9,9,9,9,9,9,9,9
2021-11-14,Iceland,,1,1,1,3,0,0,0,1
2021-11-14,Ireland,,1,2,2,1,0,1,0,3
2021-11-14,Israel,,2,2,2,2,0,0,0,4
2021-11-14,Italy,,9,9,9,9,9,9,9,9
2021-11-14,Japan,,1,1,1,1,0,1,1,4
2021-11-14,Latvia,,2,3,2,4,1,2,0,2
2021-11-14,Lithuania,,9,9,9,9,9,9,9,9
2021-11-14,Luxembourg,,1,1,1,3,1,0,0,3
2021-11-14,Mexico,,0,2,1,0,1,1,2,1
2021-11-14,Netherlands,,1,2,2,4,0,0,0,3
2021-11-14,New Zealand,,9,9,9,9,9,9,9,9
2021-11-14,Norway,,1,0,0,0,0,0,0,2
2021-11-14,Poland,,1,1,1,3,0,1,0,2
2021-11-14,Portugal,,9,9,9,9,9,9,9,9
2021-11-14,Slovakia,,9,9,9,4,9,9,9,9
2021-11-14,Slovenia,,1,2,2,4,0,1,0,2
2021-11-14,South Korea,,1,2,1,4,0,0,0,2
2021-11-14,Spain,,9,9,9,9,9,9,9,9
2021-11-14,Sweden,,0,0,0,0,0,0,0,3
2021-11-14,Switzerland,,9,9,9,9,9,9,9,9
2021-11-14,Taiwan,,9,9,9,9,9,9,9,9
2021-11-14,Turkey,,0,1,1,0,1,0,0,1
2021-11-14,United Kingdom,,9,9,9,9,9,9,9,9
2021-11-14,United Kingdom,England,1,0,0,0,0,0,0,3
2021-11-14,United Kingdom,Northern Ireland,1,2,1,3,1,0,0,3
2021-11-14,United Kingdom,Scotland,1,2,2,0,0,0,0,3
2021-11-14,United Kingdom,Wales,1,2,2,0,0,0,0,3
2021-11-14,United States,,2,2,1,4,1,1,1,1
2021-11-14,United States,Alabama,1,0,0,0,0,0,1,1
2021-11-14,United States,Alaska,9,9,9,9,9,9,9,9
2021-11-14,United States,Arizona,0,0,0,0,0,0,1,1
2021-11-14,United States,Arkansas,9,9,9,9,9,9,9,9
2021-11-14,United States,California,1,1,1,1,0,0,1,1
2021-11-14,United States,Colorado,2,1,1,1,1,0,1,1
2021-11-14,United States,Connecticut,1,0,0,0,0,0,1,1
2021-11-14,United States,Delaware,1,0,0,0,0,0,1,1
2021-11-14,United States,Florida,9,9,9,9,9,9,9,9
2021-11-14,United States,Georgia,1,0,0,0,0,0,1,1
2021-11-14,United States,Hawaii,1,1,1,4,0,0,1,1
2021-11-14,United States,Idaho,0,0,0,0,0,0,1,1
2021-11-14,United States,Illinois,0,0,0,0,0,0,1,1
2021-11-14,United States,Indiana,0,0,0,0,0,0,1,1
2021-11-14,United States,Iowa,2,0,0,0,0,0,1,1
2021-11-14,United States,Kansas,1,1,0,0,0,1,1,2
2021-11-14,United States,Kentucky,1,1,1,0,0,0,1,2
2021-11-14,United States,Louisiana,1,2,1,2,1,1,1,2
2021-11-14,United States,Maine,9,9,9,9,9,9,9,9
2021-11-14,United States,Maryland,9,9,9,9,9,9,9,9
2021-11-14,United States,Massachusetts,9,9,9,9,9,9,9,9
2021-11-14,United States,Michigan,1,0,0,0,0,0,1,1
2021-11-14,United States,Minnesota,9,9,9,9,9,9,9,9
2021-11-14,United States,Mississippi,1,0,0,0,0,0,1,1
2021-11-14,United States,Missouri,1,0,0,0,0,0,1,1
2021-11-14,United States,Montana,9,9,9,9,9,9,9,9
2021-11-14,United States,Nebraska,9,9,9,9,9,9,9,9
2021-11-14,United States,Nevada,0,0,9,1,0,0,1,1
2021-11-14,United States,New Hampshire,1,1,1,0,0,0,1,2
2021-11-14,United States,New Jersey,1,0,0,0,0,0,1,1
2021-11-14,United States,New Mexico,0,0,0,0,0,0,1,1
2021-11-14,United States,New York,1,2,1,1,0,0,1,1
2021-11-14,United States,North Carolina,0,1,1,0,1,0,1,1
2021-11-14,United States,North Dakota,1,0,1,1,0,0,1,2
2021-11-14,United States,Ohio,9,9,9,9,9,9,9,9
2021-11-14,United States,Oklahoma,1,1,1,0,1,0,1,1
2021-11-14,United States,Oregon,0,0,0,0,0,0,1,1
2021-11-14,United States,Pennsylvania,1,0,0,0,0,0,1,1
2021-11-14,United States,Rhode Island,1,0,0,0,0,0,1,1
2021-11-14,United States,South Carolina,1,1,0,0,0,0,1,1
2021-11-14,United States,South Dakota,1,0,0,0,0,0,1,1
2021-11-14,United States,Tennessee,0,0,0,0,0,0,1,1
2021-11-14,United States,Texas,2,0,0,0,0,0,1,1
2021-11-14,United States,Utah,9,9,9,9,9,9,9,9
2021-11-14,United States,Vermont,9,9,9,9,9,9,9,9
2021-11-14,United States,Virginia,0,0,0,0,0,0,1,1
2021-11-14,United States,Washington,9,9,9,9,9,9,9,9
2021-11-14,United States,Washington DC,1,2,0,0,0,0,1,1
2021-11-14,United States,West Virginia,2,0,0,0,0,0,1,1
2021-11-14,United States,Wisconsin,9,9,9,9,9,9,9,9
2021-11-14,United States,Wyoming,1,0,0,0,2,0,1,1
