Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-07-20,Australia,,2,2,2,4,1,2,2,4
2021-07-20,Austria,,2,2,1,2,1,0,0,3
2021-07-20,Belgium,,1,2,1,4,0,1,0,3
2021-07-20,Canada,,3,1,1,4,1,1,2,4
2021-07-20,Canada,Alberta,1,0,1,0,0,1,0,4
2021-07-20,Canada,British Columbia,1,1,1,0,0,1,2,4
2021-07-20,Canada,Manitoba,2,1,1,4,0,1,2,4
2021-07-20,Canada,New Brunswick,1,1,1,3,0,1,2,4
2021-07-20,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-07-20,Canada,Northwest Territories,1,1,1,2,1,1,2,4
2021-07-20,Canada,Nova Scotia,1,1,1,3,0,1,2,4
2021-07-20,Canada,Nunavut,2,1,1,3,0,1,2,9
2021-07-20,Canada,Ontario,3,1,1,3,0,1,0,4
2021-07-20,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-07-20,Canada,Quebec,1,1,1,4,0,1,0,4
2021-07-20,Canada,Saskatchewan,9,0,1,0,0,1,0,9
2021-07-20,Canada,Yukon,1,1,1,4,0,1,2,9
2021-07-20,Chile,,2,3,2,3,1,2,2,4
2021-07-20,China,,9,9,9,9,9,9,9,9
2021-07-20,China,Anhui,1,1,1,1,1,0,1,3
2021-07-20,China,Beijing,1,1,1,2,0,1,1,3
2021-07-20,China,Chongqing,1,1,1,1,1,1,1,3
2021-07-20,China,Fujian,1,1,1,1,0,0,1,3
2021-07-20,China,Gansu,1,1,2,0,0,0,1,3
2021-07-20,China,Guangdong,1,2,1,3,1,1,1,3
2021-07-20,China,Guangxi,1,1,1,1,1,0,1,3
2021-07-20,China,Guizhou,1,1,1,1,0,1,1,3
2021-07-20,China,Hainan,1,1,0,0,0,0,1,3
2021-07-20,China,Hebei,1,1,0,1,1,0,1,3
2021-07-20,China,Heilongjiang,1,1,1,0,1,1,1,3
2021-07-20,China,Henan,1,1,0,0,1,0,1,3
2021-07-20,China,Hubei,1,1,1,1,1,1,2,3
2021-07-20,China,Hunan,1,1,1,0,0,0,1,3
2021-07-20,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-07-20,China,Jiangsu,1,1,1,1,1,0,1,3
2021-07-20,China,Jiangxi,1,1,1,1,1,1,2,3
2021-07-20,China,Jilin,1,1,1,2,0,1,1,3
2021-07-20,China,Liaoning,1,1,1,0,0,0,0,3
2021-07-20,China,Ningxia,1,1,1,0,0,0,1,3
2021-07-20,China,Qinghai,1,1,1,1,1,1,2,3
2021-07-20,China,Shaanxi,1,1,1,0,1,1,1,3
2021-07-20,China,Shandong,1,1,1,1,0,0,1,3
2021-07-20,China,Shanghai,1,1,1,1,1,1,1,3
2021-07-20,China,Shanxi,1,1,1,1,1,1,1,3
2021-07-20,China,Sichuan,1,1,1,1,1,0,2,3
2021-07-20,China,Tianjin,1,1,1,1,1,0,1,3
2021-07-20,China,Tibet,1,1,1,2,0,0,1,3
2021-07-20,China,Xinjiang,1,1,1,1,0,0,0,3
2021-07-20,China,Yunnan,1,2,2,4,1,1,2,3
2021-07-20,China,Zhejiang,1,1,1,1,1,1,2,3
2021-07-20,Colombia,,3,2,2,3,2,2,0,1
2021-07-20,Costa Rica,,2,2,2,3,0,1,1,1
2021-07-20,Czechia,,1,1,1,1,0,0,0,3
2021-07-20,Denmark,,1,2,2,2,0,0,0,3
2021-07-20,Estonia,,1,0,0,1,0,0,0,2
2021-07-20,Finland,,1,1,1,4,0,1,0,3
2021-07-20,France,,1,2,2,3,0,0,0,3
2021-07-20,Germany,,1,2,2,4,1,1,1,3
2021-07-20,Greece,,1,1,1,4,1,1,1,1
2021-07-20,Hungary,,0,0,0,3,0,0,0,3
2021-07-20,Iceland,,2,0,0,0,0,0,0,3
2021-07-20,Ireland,,1,2,1,3,0,1,0,3
2021-07-20,Israel,,1,1,1,0,0,0,0,4
2021-07-20,Italy,,3,3,2,4,1,2,2,3
2021-07-20,Japan,,1,2,1,2,0,1,1,4
2021-07-20,Latvia,,2,1,1,3,0,0,0,2
2021-07-20,Lithuania,,1,1,1,0,0,0,0,2
2021-07-20,Luxembourg,,1,1,1,2,0,0,0,3
2021-07-20,Mexico,,3,2,1,0,1,1,2,1
2021-07-20,Netherlands,,1,2,1,0,1,0,0,3
2021-07-20,New Zealand,,0,0,0,0,0,0,0,4
2021-07-20,Norway,,1,1,1,3,1,1,0,2
2021-07-20,Poland,,1,1,1,2,0,1,1,2
2021-07-20,Portugal,,1,2,2,4,1,2,0,3
2021-07-20,Slovakia,,2,1,2,4,0,0,0,2
2021-07-20,Slovenia,,1,0,1,1,0,0,0,1
2021-07-20,South Korea,,3,1,2,4,0,0,0,2
2021-07-20,Spain,,1,1,2,4,0,2,0,2
2021-07-20,Sweden,,0,0,1,3,0,1,0,3
2021-07-20,Switzerland,,1,2,1,3,0,1,0,3
2021-07-20,Taiwan,,3,2,2,4,0,2,1,4
2021-07-20,Turkey,,1,1,1,3,1,1,1,1
2021-07-20,United Kingdom,,1,2,1,4,1,0,0,3
2021-07-20,United Kingdom,England,1,0,0,0,0,0,0,3
2021-07-20,United Kingdom,Northern Ireland,1,2,1,4,1,0,0,3
2021-07-20,United Kingdom,Scotland,1,2,1,4,1,0,0,3
2021-07-20,United Kingdom,Wales,1,2,1,3,1,0,0,3
2021-07-20,United States,,2,1,1,3,1,1,2,3
2021-07-20,United States,Alabama,0,0,1,0,0,0,1,3
2021-07-20,United States,Alaska,1,0,1,3,0,1,1,3
2021-07-20,United States,Arizona,0,1,1,0,0,0,1,3
2021-07-20,United States,Arkansas,1,1,1,0,1,0,1,3
2021-07-20,United States,California,2,0,1,1,0,0,1,3
2021-07-20,United States,Colorado,1,1,1,1,1,0,1,3
