tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-01-09,Australia,,9,9,9,9,9,9,9,9
2022-01-09,Austria,,2,2,2,3,1,2,0,3
2022-01-09,Belgium,,1,3,1,3,0,0,0,3
2022-01-09,Canada,,3,3,2,4,1,2,2,3
2022-01-09,Canada,Alberta,9,9,9,9,9,9,9,9
2022-01-09,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-01-09,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-01-09,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-01-09,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-01-09,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-01-09,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-01-09,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-01-09,Canada,Ontario,9,9,9,9,9,9,9,9
2022-01-09,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-01-09,Canada,Quebec,9,9,9,9,9,9,9,9
2022-01-09,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-01-09,Canada,Yukon,9,9,9,9,9,9,9,9
2022-01-09,Chile,,9,9,9,9,9,9,9,9
2022-01-09,China,,9,9,9,9,9,9,9,9
2022-01-09,China,Anhui,9,9,9,9,9,9,9,9
2022-01-09,China,Beijing,1,2,2,4,0,1,2,3
2022-01-09,China,Chongqing,1,2,2,4,0,1,2,3
2022-01-09,China,Fujian,1,1,1,4,1,1,1,3
2022-01-09,China,Gansu,1,2,2,4,0,1,2,3
2022-01-09,China,Guangdong,1,2,2,3,2,2,2,3
2022-01-09,China,Guangxi,1,1,2,1,2,0,2,3
2022-01-09,China,Guizhou,1,2,2,3,0,0,2,3
2022-01-09,China,Hainan,1,1,1,0,0,1,1,3
2022-01-09,China,Hebei,1,1,1,3,1,1,1,3
2022-01-09,China,Heilongjiang,3,1,1,0,1,0,1,3
2022-01-09,China,Henan,2,2,2,4,2,2,2,3
2022-01-09,China,Hubei,1,1,1,1,0,1,2,3
2022-01-09,China,Hunan,1,1,2,4,0,0,2,3
2022-01-09,China,Inner Mongolia,2,2,1,3,1,1,1,3
2022-01-09,China,Jiangsu,1,1,1,1,0,1,1,3
2022-01-09,China,Jiangxi,1,1,1,1,0,0,1,3
2022-01-09,China,Jilin,1,1,1,4,0,1,1,3
2022-01-09,China,Liaoning,1,1,1,0,0,0,2,3
2022-01-09,China,Ningxia,1,2,2,2,1,0,2,3
2022-01-09,China,Qinghai,1,1,0,0,0,0,0,4
2022-01-09,China,Shaanxi,3,3,2,4,2,3,2,3
2022-01-09,China,Shandong,1,2,2,4,0,0,2,3
2022-01-09,China,Shanghai,1,2,1,1,0,0,2,3
2022-01-09,China,Shanxi,1,2,2,3,0,1,2,3
2022-01-09,China,Sichuan,1,1,2,3,0,0,2,3
2022-01-09,China,Tianjin,3,1,1,1,0,9,9,9
2022-01-09,China,Tibet,9,9,9,9,9,9,9,9
2022-01-09,China,Xinjiang,1,1,1,1,1,1,2,3
2022-01-09,China,Yunnan,2,2,2,4,1,1,2,3
2022-01-09,China,Zhejiang,2,2,2,4,1,1,2,3
2022-01-09,Colombia,,9,9,9,9,9,9,9,9
2022-01-09,Costa Rica,,9,9,9,9,9,9,9,9
2022-01-09,Czechia,,9,9,9,9,9,9,9,9
2022-01-09,Denmark,,1,1,1,2,0,0,0,2
2022-01-09,Estonia,,9,9,9,9,9,9,9,9
2022-01-09,Finland,,1,1,1,4,0,0,0,2
2022-01-09,France,,9,9,9,9,9,9,9,9
2022-01-09,Germany,,9,9,9,9,9,9,9,9
2022-01-09,Greece,,1,2,2,4,2,2,2,2
2022-01-09,Hungary,,0,0,0,2,0,0,0,2
2022-01-09,Iceland,,1,1,1,3,0,0,0,2
2022-01-09,Ireland,,9,9,9,9,9,9,9,9
2022-01-09,Israel,,2,2,2,3,0,0,0,4
2022-01-09,Italy,,9,9,9,9,9,9,9,9
2022-01-09,Japan,,9,9,9,9,9,9,9,9
2022-01-09,Latvia,,1,1,1,3,0,0,0,1
2022-01-09,Lithuania,,2,1,2,4,0,0,0,2
2022-01-09,Luxembourg,,1,1,1,3,1,0,0,3
2022-01-09,Mexico,,0,1,1,0,1,1,2,1
2022-01-09,Netherlands,,9,9,9,9,9,9,9,9
2022-01-09,New Zealand,,9,9,9,9,9,9,9,9
2022-01-09,Norway,,9,9,9,9,9,9,9,9
2022-01-09,Poland,,2,1,2,3,0,0,0,2
2022-01-09,Portugal,,9,9,9,9,9,9,9,9
2022-01-09,Slovakia,,9,9,9,9,9,9,9,9
2022-01-09,Slovenia,,9,9,9,9,9,9,9,9
2022-01-09,South Korea,,9,9,9,9,9,9,9,9
2022-01-09,Spain,,1,1,1,4,0,0,0,3
2022-01-09,Sweden,,9,9,9,9,9,9,9,9
2022-01-09,Switzerland,,9,9,9,9,9,9,9,9
2022-01-09,Taiwan,,9,9,9,9,9,9,9,9
2022-01-09,Turkey,,0,2,2,0,1,0,2,1
2022-01-09,United Kingdom,,9,9,9,9,9,9,9,9
2022-01-09,United Kingdom,England,1,2,2,0,0,0,0,2
2022-01-09,United Kingdom,Northern Ireland,1,2,2,3,1,0,0,2
2022-01-09,United Kingdom,Scotland,1,2,2,2,0,0,0,2
2022-01-09,United Kingdom,Wales,1,2,2,3,0,0,0,2
2022-01-09,United States,,2,2,1,4,1,1,2,3
2022-01-09,United States,Alabama,1,1,1,3,0,1,1,3
2022-01-09,United States,Alaska,1,1,1,3,0,0,1,3
2022-01-09,United States,Arizona,9,9,9,9,9,9,9,9
2022-01-09,United States,Arkansas,1,0,0,0,0,0,1,3
2022-01-09,United States,California,2,1,1,1,0,0,1,3
2022-01-09,United States,Colorado,2,1,1,1,1,0,1,3
2022-01-09,United States,Connecticut,1,0,1,0,0,0,1,3
2022-01-09,United States,Delaware,1,0,0,0,0,0,1,3
2022-01-09,United States,Florida,2,0,0,0,0,0,1,3
2022-01-09,United States,Georgia,1,0,0,0,0,0,1,3
2022-01-09,United States,Hawaii,9,9,9,4,9,9,9,9
2022-01-09,United States,Idaho,9,9,9,9,9,9,9,9
2022-01-09,United States,Illinois,0,0,0,0,0,0,1,3
2022-01-09,United States,Indiana,0,0,0,0,0,0,1,3
2022-01-09,United States,Iowa,1,0,0,0,0,0,1,3
2022-01-09,United States,Kansas,1,1,0,0,0,0,1,3
2022-01-09,United States,Kentucky,1,0,1,0,0,0,1,3
2022-01-09,United States,Louisiana,9,9,9,9,9,9,9,9
2022-01-09,United States,Maine,9,9,9,9,9,9,9,9
2022-01-09,United States,Maryland,1,0,0,0,0,0,1,3
2022-01-09,United States,Massachusetts,1,0,0,0,1,0,1,3
2022-01-09,United States,Michigan,9,9,9,9,9,9,9,9
2022-01-09,United States,Minnesota,9,9,9,9,9,9,9,9
2022-01-09,United States,Mississippi,1,0,0,0,0,0,1,3
2022-01-09,United States,Missouri,0,0,0,0,0,0,1,3
2022-01-09,United States,Montana,1,0,0,0,0,0,1,3
2022-01-09,United States,Nebraska,1,0,0,0,1,0,1,3
2022-01-09,United States,Nevada,0,0,0,0,0,0,1,3
2022-01-09,United States,New Hampshire,1,1,1,0,0,9,1,3
2022-01-09,United States,New Jersey,1,0,0,0,0,0,1,3
2022-01-09,United States,New Mexico,9,9,9,9,9,9,9,9
2022-01-09,United States,New York,9,9,9,9,9,9,9,9
2022-01-09,United States,North Carolina,0,0,0,0,1,0,1,3
2022-01-09,United States,North Dakota,9,9,9,9,9,9,9,9
2022-01-09,United States,Ohio,0,0,0,0,0,0,1,3
2022-01-09,United States,Oklahoma,1,1,1,0,0,1,1,3
2022-01-09,United States,Oregon,0,0,0,0,0,0,1,3
2022-01-09,United States,Pennsylvania,2,0,0,0,0,0,1,3
2022-01-09,United States,Rhode Island,1,0,0,0,0,0,1,3
2022-01-09,United States,South Carolina,9,9,9,9,9,9,9,9
2022-01-09,United States,South Dakota,9,9,9,9,9,9,9,9
2022-01-09,United States,Tennessee,9,9,9,9,9,9,9,9
2022-01-09,United States,Texas,0,0,0,0,0,0,1,3
2022-01-09,United States,Utah,9,9,9,9,9,9,9,9
2022-01-09,United States,Vermont,1,0,0,0,0,0,1,3
2022-01-09,United States,Virginia,0,0,0,0,0,0,1,3
2022-01-09,United States,Washington,1,0,0,0,0,0,1,3
2022-01-09,United States,Washington DC,2,1,1,0,0,0,1,3
2022-01-09,United States,West Virginia,1,0,0,0,0,0,1,3
2022-01-09,United States,Wisconsin,1,0,0,0,0,0,1,3
2022-01-09,United States,Wyoming,1,0,0,0,2,0,1,3
