Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-08-02,Australia,,2,2,2,4,1,2,2,4
2021-08-02,Austria,,2,2,1,2,1,0,0,3
2021-08-02,Belgium,,1,2,1,4,0,0,0,3
2021-08-02,Canada,,3,1,1,4,1,1,2,4
2021-08-02,Canada,Alberta,1,0,1,0,0,1,0,4
2021-08-02,Canada,British Columbia,1,1,1,0,0,1,2,4
2021-08-02,Canada,Manitoba,2,1,1,4,0,1,2,4
2021-08-02,Canada,New Brunswick,0,0,1,0,0,1,0,4
2021-08-02,Canada,Newfoundland and Labrador,1,1,1,2,1,1,2,4
2021-08-02,Canada,Northwest Territories,1,1,1,2,1,1,2,4
2021-08-02,Canada,Nova Scotia,1,1,1,3,0,1,2,4
2021-08-02,Canada,Nunavut,2,1,1,3,0,1,2,9
2021-08-02,Canada,Ontario,9,9,9,9,9,9,9,9
2021-08-02,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-08-02,Canada,Quebec,1,1,1,4,0,1,0,4
2021-08-02,Canada,Saskatchewan,9,0,1,0,0,1,0,9
2021-08-02,Canada,Yukon,1,1,1,4,0,1,2,9
2021-08-02,Chile,,2,3,2,3,1,2,2,2
2021-08-02,China,,9,9,9,9,9,9,9,9
2021-08-02,China,Anhui,1,1,1,1,1,0,2,3
2021-08-02,China,Beijing,1,2,2,2,1,1,2,3
2021-08-02,China,Chongqing,1,1,1,1,1,1,1,3
2021-08-02,China,Fujian,1,2,2,3,1,0,1,3
2021-08-02,China,Gansu,1,1,2,0,0,0,1,3
2021-08-02,China,Guangdong,1,2,1,3,1,1,1,3
2021-08-02,China,Guangxi,1,1,1,1,1,0,1,3
2021-08-02,China,Guizhou,1,1,1,1,0,1,1,3
2021-08-02,China,Hainan,1,2,2,0,0,1,2,3
2021-08-02,China,Hebei,1,2,2,1,1,0,2,3
2021-08-02,China,Heilongjiang,1,1,1,0,1,1,1,3
2021-08-02,China,Henan,2,2,1,0,1,0,2,3
2021-08-02,China,Hubei,2,2,2,1,1,1,2,3
2021-08-02,China,Hunan,1,3,2,4,2,3,2,3
2021-08-02,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-08-02,China,Jiangsu,1,2,2,4,2,1,2,3
2021-08-02,China,Jiangxi,3,1,2,4,0,1,2,3
2021-08-02,China,Jilin,1,1,1,2,0,1,1,3
2021-08-02,China,Liaoning,1,1,1,0,0,0,1,3
2021-08-02,China,Ningxia,2,2,1,0,0,0,2,3
2021-08-02,China,Qinghai,1,1,1,1,1,1,2,3
2021-08-02,China,Shaanxi,1,1,1,3,0,1,1,3
2021-08-02,China,Shandong,1,2,2,1,0,0,1,3
2021-08-02,China,Shanghai,1,1,1,1,1,1,1,3
2021-08-02,China,Shanxi,1,1,1,1,1,1,2,3
2021-08-02,China,Sichuan,1,1,1,1,1,0,2,3
2021-08-02,China,Tianjin,1,1,1,1,1,0,1,3
2021-08-02,China,Tibet,1,1,1,2,0,0,1,3
2021-08-02,China,Xinjiang,1,1,1,1,0,0,0,3
2021-08-02,China,Yunnan,1,2,2,4,1,1,2,3
2021-08-02,China,Zhejiang,1,1,1,1,1,1,2,3
2021-08-02,Colombia,,3,1,1,0,2,2,0,1
2021-08-02,Costa Rica,,2,2,2,3,0,1,1,1
2021-08-02,Czechia,,2,1,1,1,0,0,0,3
2021-08-02,Denmark,,1,2,1,2,0,0,0,2
2021-08-02,Estonia,,1,0,0,1,0,0,0,2
2021-08-02,Finland,,1,1,1,4,0,1,0,2
2021-08-02,France,,1,2,2,3,0,0,0,3
2021-08-02,Germany,,1,2,2,4,1,1,1,2
2021-08-02,Greece,,1,1,1,4,1,1,1,1
2021-08-02,Hungary,,0,0,0,3,0,0,0,3
2021-08-02,Iceland,,2,1,1,2,0,0,0,3
2021-08-02,Ireland,,1,2,1,3,0,1,0,3
2021-08-02,Israel,,1,1,1,0,0,0,0,4
2021-08-02,Italy,,1,2,1,1,1,0,1,3
2021-08-02,Japan,,1,2,1,2,0,1,1,4
2021-08-02,Latvia,,2,1,1,3,0,0,0,2
2021-08-02,Lithuania,,1,1,1,0,0,0,0,2
2021-08-02,Luxembourg,,1,1,1,2,0,0,0,3
2021-08-02,Mexico,,3,3,2,4,1,2,2,1
2021-08-02,Netherlands,,1,2,1,0,1,0,0,3
2021-08-02,New Zealand,,0,0,0,0,0,0,0,4
2021-08-02,Norway,,1,1,1,3,1,1,0,2
2021-08-02,Poland,,1,1,1,2,0,1,0,2
2021-08-02,Portugal,,1,2,2,4,1,0,0,3
2021-08-02,Slovakia,,2,1,2,4,0,0,0,2
2021-08-02,Slovenia,,1,0,1,1,0,0,0,1
2021-08-02,South Korea,,3,1,2,4,0,0,0,2
2021-08-02,Spain,,1,1,2,4,0,2,0,2
2021-08-02,Sweden,,0,0,1,3,0,1,0,3
2021-08-02,Switzerland,,1,1,1,3,0,1,0,3
2021-08-02,Taiwan,,2,2,1,3,0,0,1,4
2021-08-02,Turkey,,1,1,1,3,1,1,1,1
2021-08-02,United Kingdom,,1,2,1,4,1,0,0,3
2021-08-02,United Kingdom,England,1,0,0,0,0,0,0,3
2021-08-02,United Kingdom,Northern Ireland,1,2,1,4,1,0,0,3
2021-08-02,United Kingdom,Scotland,1,2,1,4,1,0,0,3
2021-08-02,United Kingdom,Wales,1,2,1,3,1,0,0,3
2021-08-02,United States,,2,1,1,3,1,1,2,3
2021-08-02,United States,Alabama,0,0,1,0,0,0,1,3
2021-08-02,United States,Alaska,1,0,1,3,0,1,1,3
2021-08-02,United States,Arizona,0,1,1,0,0,0,1,3
