Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-09-18,Australia,,2,3,2,4,1,2,2,4
2021-09-18,Austria,,2,2,1,3,1,0,0,3
2021-09-18,Belgium,,1,2,1,4,0,0,0,3
2021-09-18,Canada,,3,3,2,4,0,1,2,3
2021-09-18,Canada,Alberta,9,9,9,9,9,9,9,9
2021-09-18,Canada,British Columbia,9,9,9,9,9,9,9,9
2021-09-18,Canada,Manitoba,9,9,9,9,9,9,9,9
2021-09-18,Canada,New Brunswick,9,9,9,9,9,9,9,9
2021-09-18,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2021-09-18,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2021-09-18,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2021-09-18,Canada,Nunavut,9,9,9,9,9,9,9,9
2021-09-18,Canada,Ontario,9,9,9,9,9,9,9,9
2021-09-18,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2021-09-18,Canada,Quebec,9,9,9,9,9,9,9,9
2021-09-18,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2021-09-18,Canada,Yukon,9,9,9,9,9,9,9,9
2021-09-18,Chile,,9,9,9,9,9,9,9,9
2021-09-18,China,,9,9,9,9,9,9,9,9
2021-09-18,China,Anhui,1,2,1,4,1,1,2,3
2021-09-18,China,Beijing,1,1,1,2,1,1,2,3
2021-09-18,China,Chongqing,1,1,1,1,1,1,1,3
2021-09-18,China,Fujian,3,3,2,4,2,3,2,3
2021-09-18,China,Gansu,9,9,9,9,9,9,9,9
2021-09-18,China,Guangdong,1,2,1,3,2,1,1,3
2021-09-18,China,Guangxi,1,1,2,0,2,0,2,3
2021-09-18,China,Guizhou,1,9,9,9,9,9,9,9
2021-09-18,China,Hainan,1,1,1,0,1,0,2,3
2021-09-18,China,Hebei,1,1,1,1,1,0,1,3
2021-09-18,China,Heilongjiang,1,1,1,0,1,1,1,3
2021-09-18,China,Henan,9,9,9,9,9,9,9,9
2021-09-18,China,Hubei,1,1,1,1,1,1,1,3
2021-09-18,China,Hunan,1,1,1,0,0,1,0,3
2021-09-18,China,Inner Mongolia,1,1,1,0,1,1,1,3
2021-09-18,China,Jiangsu,1,1,1,1,0,1,1,3
2021-09-18,China,Jiangxi,2,2,1,4,0,0,2,3
2021-09-18,China,Jilin,9,9,9,9,9,9,9,9
2021-09-18,China,Liaoning,9,9,9,9,9,9,9,9
2021-09-18,China,Ningxia,2,2,2,2,0,0,2,3
2021-09-18,China,Qinghai,1,1,1,1,1,1,1,3
2021-09-18,China,Shaanxi,9,9,9,9,9,9,9,9
2021-09-18,China,Shandong,1,2,2,4,0,0,1,3
2021-09-18,China,Shanghai,1,2,1,4,1,1,2,9
2021-09-18,China,Shanxi,9,9,9,9,9,9,9,9
2021-09-18,China,Sichuan,1,1,1,1,1,0,2,3
2021-09-18,China,Tianjin,1,1,1,1,0,0,2,3
2021-09-18,China,Tibet,1,1,1,2,1,0,1,3
2021-09-18,China,Xinjiang,1,1,1,1,1,0,1,3
2021-09-18,China,Yunnan,1,2,2,4,1,1,2,3
2021-09-18,China,Zhejiang,1,2,2,3,1,1,2,3
2021-09-18,Colombia,,9,9,9,9,9,9,9,9
2021-09-18,Costa Rica,,9,9,9,9,9,9,9,9
2021-09-18,Czechia,,1,1,1,1,0,0,0,2
2021-09-18,Denmark,,1,1,0,0,0,0,0,2
2021-09-18,Estonia,,1,0,1,1,0,0,0,2
2021-09-18,Finland,,1,1,1,4,0,1,0,2
2021-09-18,France,,9,9,9,9,9,9,9,9
2021-09-18,Germany,,1,2,2,3,1,1,0,2
2021-09-18,Greece,,1,1,2,9,9,9,9,9
2021-09-18,Hungary,,0,0,1,3,0,0,0,1
2021-09-18,Iceland,,9,9,9,9,9,9,9,9
2021-09-18,Ireland,,1,2,1,3,0,1,0,3
2021-09-18,Israel,,2,2,2,3,0,0,0,4
2021-09-18,Italy,,9,9,9,9,9,9,9,9
2021-09-18,Japan,,1,2,1,2,0,1,1,4
2021-09-18,Latvia,,1,1,1,3,0,0,0,2
2021-09-18,Lithuania,,9,9,9,9,9,9,9,9
2021-09-18,Luxembourg,,1,1,1,2,0,0,0,3
2021-09-18,Mexico,,0,2,1,0,1,1,1,1
2021-09-18,Netherlands,,9,9,9,9,9,9,9,9
2021-09-18,New Zealand,,9,9,9,9,9,9,9,9
2021-09-18,Norway,,9,9,9,9,9,9,9,9
2021-09-18,Poland,,9,9,9,9,9,9,9,9
2021-09-18,Portugal,,9,9,9,9,9,9,9,9
2021-09-18,Slovakia,,1,1,1,3,0,0,0,9
2021-09-18,Slovenia,,1,1,1,3,0,0,0,1
2021-09-18,South Korea,,2,2,2,4,0,0,0,2
2021-09-18,Spain,,1,1,2,4,0,0,0,2
2021-09-18,Sweden,,0,0,1,3,0,1,0,3
2021-09-18,Switzerland,,1,1,1,3,0,1,0,3
2021-09-18,Taiwan,,0,2,1,4,0,0,1,2
2021-09-18,Turkey,,9,9,9,9,9,9,9,9
2021-09-18,United Kingdom,,9,9,9,9,9,9,9,9
2021-09-18,United Kingdom,England,1,0,0,0,0,0,0,3
2021-09-18,United Kingdom,Northern Ireland,1,2,1,3,1,0,0,3
2021-09-18,United Kingdom,Scotland,9,9,9,9,9,9,9,9
2021-09-18,United Kingdom,Wales,1,0,0,0,0,0,0,3
2021-09-18,United States,,2,2,2,4,1,1,2,3
2021-09-18,United States,Alabama,0,0,0,0,0,0,1,3
2021-09-18,United States,Alaska,1,1,1,3,0,1,1,3
2021-09-18,United States,Arizona,0,0,0,0,0,0,1,3
2021-09-18,United States,Arkansas,1,1,0,0,0,0,1,3
2021-09-18,United States,California,1,0,1,1,0,0,1,3
2021-09-18,United States,Colorado,1,1,1,1,1,0,1,3
2021-09-18,United States,Connecticut,1,0,0,0,0,0,1,3
2021-09-18,United States,Delaware,2,0,0,0,0,0,1,3
2021-09-18,United States,Florida,0,0,0,0,0,0,1,3
2021-09-18,United States,Georgia,1,0,0,0,0,0,1,3
2021-09-18,United States,Hawaii,1,2,1,4,0,0,1,3
2021-09-18,United States,Idaho,9,9,9,9,9,9,9,9
2021-09-18,United States,Illinois,0,0,0,0,0,0,1,3
2021-09-18,United States,Indiana,9,9,9,9,9,9,9,9
2021-09-18,United States,Iowa,1,0,0,0,0,0,1,3
2021-09-18,United States,Kansas,9,9,9,9,9,9,9,9
2021-09-18,United States,Kentucky,9,9,9,9,9,9,9,9
2021-09-18,United States,Louisiana,1,2,2,2,1,1,1,3
2021-09-18,United States,Maine,1,0,0,0,0,0,1,3
2021-09-18,United States,Maryland,1,0,0,0,0,0,1,3
2021-09-18,United States,Massachusetts,9,9,9,9,9,9,9,9
2021-09-18,United States,Michigan,9,9,9,9,9,9,9,9
2021-09-18,United States,Minnesota,9,9,9,9,9,9,9,9
2021-09-18,United States,Mississippi,1,1,1,0,0,0,1,3
2021-09-18,United States,Missouri,1,0,0,0,0,0,1,3
2021-09-18,United States,Montana,1,1,1,0,0,0,1,3
2021-09-18,United States,Nebraska,0,0,0,0,0,0,1,3
2021-09-18,United States,Nevada,9,9,9,9,9,9,9,9
2021-09-18,United States,New Hampshire,9,9,9,9,9,9,9,9
2021-09-18,United States,New Jersey,0,0,0,0,0,0,1,3
2021-09-18,United States,New Mexico,1,1,0,0,0,0,1,3
2021-09-18,United States,New York,1,2,1,1,0,0,1,3
