Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-07-15,Australia,,2,2,2,4,1,2,2,4
2021-07-15,Austria,,2,2,1,2,1,0,0,3
2021-07-15,Belgium,,1,2,1,4,0,1,0,3
2021-07-15,Canada,,3,2,2,4,1,1,2,4
2021-07-15,Canada,Alberta,1,0,1,0,0,1,0,4
2021-07-15,Canada,British Columbia,1,1,1,0,0,1,2,4
2021-07-15,Canada,Manitoba,2,1,1,4,0,1,2,4
2021-07-15,Canada,New Brunswick,1,1,1,3,0,1,2,4
2021-07-15,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-07-15,Canada,Northwest Territories,1,1,1,2,1,1,2,4
2021-07-15,Canada,Nova Scotia,1,1,1,3,0,1,2,4
2021-07-15,Canada,Nunavut,2,1,1,3,0,1,2,9
2021-07-15,Canada,Ontario,3,1,1,4,0,1,0,4
2021-07-15,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-07-15,Canada,Quebec,1,1,1,4,0,1,0,4
2021-07-15,Canada,Saskatchewan,9,0,1,0,0,1,0,9
2021-07-15,Canada,Yukon,1,1,1,4,0,1,2,9
2021-07-15,Chile,,3,3,2,4,2,3,2,4
2021-07-15,China,,3,3,2,4,1,3,2,3
2021-07-15,China,Anhui,1,1,1,1,1,0,1,3
2021-07-15,China,Beijing,1,1,1,2,0,1,1,3
2021-07-15,China,Chongqing,1,1,1,1,1,1,1,3
2021-07-15,China,Fujian,1,1,1,1,0,0,1,3
2021-07-15,China,Gansu,1,1,2,0,0,0,1,3
2021-07-15,China,Guangdong,1,2,1,3,1,1,1,3
2021-07-15,China,Guangxi,1,1,1,1,1,0,1,3
2021-07-15,China,Guizhou,1,1,1,1,0,1,1,3
2021-07-15,China,Hainan,1,1,0,0,0,0,1,3
2021-07-15,China,Hebei,1,1,0,1,1,0,1,3
2021-07-15,China,Heilongjiang,1,1,1,0,1,1,1,3
2021-07-15,China,Henan,1,1,0,0,1,0,1,3
2021-07-15,China,Hubei,1,1,1,1,0,0,1,3
2021-07-15,China,Hunan,1,1,1,0,0,0,1,3
2021-07-15,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-07-15,China,Jiangsu,1,1,1,1,1,0,1,3
2021-07-15,China,Jiangxi,1,1,1,1,1,1,2,3
2021-07-15,China,Jilin,1,1,1,2,0,1,1,3
2021-07-15,China,Liaoning,1,1,1,0,0,0,0,3
2021-07-15,China,Ningxia,1,1,1,0,0,0,1,3
2021-07-15,China,Qinghai,1,1,1,1,1,1,1,3
2021-07-15,China,Shaanxi,1,1,1,0,1,1,1,3
2021-07-15,China,Shandong,1,1,1,1,0,0,1,3
2021-07-15,China,Shanghai,1,1,1,1,1,1,1,3
2021-07-15,China,Shanxi,1,1,1,1,1,1,1,3
2021-07-15,China,Sichuan,1,1,1,1,1,0,2,3
2021-07-15,China,Tianjin,1,1,1,1,1,0,1,3
2021-07-15,China,Tibet,1,1,1,2,0,0,1,3
2021-07-15,China,Xinjiang,1,1,1,1,0,0,0,3
2021-07-15,China,Yunnan,1,2,2,4,1,1,2,3
2021-07-15,China,Zhejiang,1,1,1,1,1,1,2,3
2021-07-15,Colombia,,3,2,2,3,2,2,0,1
2021-07-15,Costa Rica,,2,2,2,3,0,1,1,1
2021-07-15,Czechia,,1,1,1,1,0,0,0,3
2021-07-15,Denmark,,1,2,2,2,0,0,0,3
2021-07-15,Estonia,,1,0,0,1,0,0,0,2
2021-07-15,Finland,,1,1,1,4,0,1,0,3
2021-07-15,France,,1,2,2,3,0,0,0,3
2021-07-15,Germany,,1,2,2,4,1,1,1,3
2021-07-15,Greece,,1,1,1,4,1,1,1,3
2021-07-15,Hungary,,0,0,0,3,0,0,0,3
2021-07-15,Iceland,,2,0,0,0,0,0,0,3
2021-07-15,Ireland,,1,2,1,3,0,1,0,3
2021-07-15,Israel,,1,1,0,0,0,0,0,4
2021-07-15,Italy,,3,3,2,4,1,2,2,3
