tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-11-07,Australia,,9,9,9,9,9,9,9,9
2022-11-07,Austria,,2,2,1,2,0,0,0,0
2022-11-07,Belgium,,9,9,9,9,9,9,9,9
2022-11-07,Canada,,0,0,0,0,0,0,0,0
2022-11-07,Chile,,9,9,9,9,9,9,9,9
2022-11-07,China,,9,9,9,9,9,9,9,9
2022-11-07,Colombia,,9,9,9,9,9,9,9,9
2022-11-07,Costa Rica,,9,9,9,9,9,9,9,9
2022-11-07,Czechia,,9,9,9,9,9,9,9,9
2022-11-07,Denmark,,9,9,9,9,9,9,9,9
2022-11-07,Estonia,,9,9,9,9,9,9,9,9
2022-11-07,Finland,,9,9,9,9,9,9,9,9
2022-11-07,France,,9,9,9,9,9,9,9,9
2022-11-07,Germany,,9,9,9,9,9,9,9,9
2022-11-07,Greece,,9,9,9,9,9,9,9,9
2022-11-07,Hungary,,0,0,0,0,0,0,0,0
2022-11-07,Iceland,,9,9,9,9,9,9,9,9
2022-11-07,Ireland,,9,9,9,9,9,9,9,9
2022-11-07,Israel,,1,0,0,0,0,0,0,0
2022-11-07,Italy,,0,1,0,0,0,0,0,0
2022-11-07,Japan,,1,1,1,1,0,1,1,1
2022-11-07,Latvia,,9,9,9,9,9,9,9,9
2022-11-07,Lithuania,,9,9,9,9,9,9,9,9
2022-11-07,Luxembourg,,0,0,0,0,0,0,0,0
2022-11-07,Mexico,,9,9,9,9,9,9,9,9
2022-11-07,Netherlands,,9,9,9,9,9,9,9,9
2022-11-07,New Zealand,,9,9,9,9,9,9,9,9
2022-11-07,Norway,,9,9,9,9,9,9,9,9
2022-11-07,Poland,,9,9,9,9,9,9,9,9
2022-11-07,Portugal,,9,9,9,9,9,9,9,9
2022-11-07,Slovakia,,9,9,9,9,9,9,9,9
2022-11-07,Slovenia,,9,9,9,9,9,9,9,9
2022-11-07,South Korea,,9,9,9,9,9,9,9,9
2022-11-07,Spain,,9,9,9,9,9,9,9,9
2022-11-07,Sweden,,9,9,9,9,9,9,9,9
2022-11-07,Switzerland,,9,9,9,9,9,9,9,9
2022-11-07,Taiwan,,9,9,9,9,9,9,9,9
2022-11-07,Turkey,,9,9,9,9,9,9,9,9
2022-11-07,United Kingdom,,9,9,9,9,9,9,9,9
2022-11-07,United States,,9,9,9,9,9,9,9,9
