tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-01-14,Australia,,0,0,0,4,1,2,2,3
2022-01-14,Austria,,2,2,2,3,1,2,0,3
2022-01-14,Belgium,,1,3,1,3,0,0,0,3
2022-01-14,Canada,,3,3,2,4,1,2,2,3
2022-01-14,Canada,Alberta,2,2,1,4,0,1,0,3
2022-01-14,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-01-14,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-01-14,Canada,New Brunswick,3,2,2,3,0,1,0,3
2022-01-14,Canada,Newfoundland and Labrador,3,2,2,3,1,1,2,3
2022-01-14,Canada,Northwest Territories,3,2,1,4,1,1,2,3
2022-01-14,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-01-14,Canada,Nunavut,3,3,2,4,1,1,2,9
2022-01-14,Canada,Ontario,9,9,9,9,9,9,9,9
2022-01-14,Canada,Prince Edward Island,2,1,2,3,0,1,2,3
2022-01-14,Canada,Quebec,9,9,9,9,9,9,9,9
2022-01-14,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-01-14,Canada,Yukon,9,9,9,9,9,9,9,9
2022-01-14,Chile,,1,1,1,2,0,0,2,2
2022-01-14,China,,3,3,2,4,2,3,2,2
2022-01-14,China,Anhui,1,1,1,4,1,1,2,3
2022-01-14,China,Beijing,9,9,9,9,9,9,9,9
2022-01-14,China,Chongqing,9,9,9,9,9,9,9,9
2022-01-14,China,Fujian,9,9,1,9,9,9,2,9
2022-01-14,China,Gansu,9,9,9,9,9,9,9,9
2022-01-14,China,Guangdong,9,9,9,9,9,9,9,9
2022-01-14,China,Guangxi,9,9,9,9,9,9,9,9
2022-01-14,China,Guizhou,9,9,9,9,9,9,9,9
2022-01-14,China,Hainan,9,9,9,9,9,9,9,9
2022-01-14,China,Hebei,9,9,9,9,9,9,9,9
2022-01-14,China,Heilongjiang,9,9,9,4,9,9,9,9
2022-01-14,China,Henan,9,9,9,9,9,9,9,9
2022-01-14,China,Hubei,1,1,1,1,0,1,2,3
2022-01-14,China,Hunan,9,9,9,9,9,9,9,9
2022-01-14,China,Inner Mongolia,9,9,9,9,9,9,9,9
2022-01-14,China,Jiangsu,9,9,9,9,9,9,9,9
2022-01-14,China,Jiangxi,9,9,9,9,9,9,9,9
2022-01-14,China,Jilin,9,9,9,9,9,9,9,9
2022-01-14,China,Liaoning,9,9,9,9,9,9,9,9
2022-01-14,China,Ningxia,9,9,9,9,9,9,9,9
2022-01-14,China,Qinghai,9,9,9,9,9,9,9,9
2022-01-14,China,Shaanxi,3,3,2,4,2,3,2,3
2022-01-14,China,Shandong,1,2,2,4,0,0,2,3
2022-01-14,China,Shanghai,1,2,1,1,0,0,2,3
2022-01-14,China,Shanxi,1,2,2,3,0,2,2,3
2022-01-14,China,Sichuan,1,1,2,3,0,0,2,3
2022-01-14,China,Tianjin,3,2,2,4,0,0,2,3
2022-01-14,China,Tibet,1,1,1,2,0,0,1,3
2022-01-14,China,Xinjiang,9,9,9,9,9,9,9,9
2022-01-14,China,Yunnan,9,2,2,4,9,9,9,9
2022-01-14,China,Zhejiang,9,9,9,9,9,9,9,9
2022-01-14,Colombia,,1,2,2,1,1,1,0,3
2022-01-14,Costa Rica,,2,2,2,2,0,1,1,1
2022-01-14,Czechia,,1,1,1,3,0,0,0,2
2022-01-14,Denmark,,1,2,1,2,0,0,0,2
2022-01-14,Estonia,,0,1,2,4,0,0,0,2
2022-01-14,Finland,,1,1,1,4,0,0,0,2
2022-01-14,France,,1,2,2,2,2,0,2,3
2022-01-14,Germany,,2,3,2,4,2,1,2,3
2022-01-14,Greece,,1,2,2,4,2,2,2,2
2022-01-14,Hungary,,9,9,9,9,9,9,9,9
2022-01-14,Iceland,,1,1,1,4,0,0,0,2
2022-01-14,Ireland,,1,2,2,4,0,0,0,3
2022-01-14,Israel,,2,2,2,3,0,0,0,4
2022-01-14,Italy,,2,3,2,1,2,2,2,3
2022-01-14,Japan,,1,1,1,1,0,1,1,4
2022-01-14,Latvia,,1,1,1,3,0,0,0,1
2022-01-14,Lithuania,,9,9,9,9,9,9,9,9
2022-01-14,Luxembourg,,1,1,1,3,1,0,0,3
2022-01-14,Mexico,,9,9,9,9,9,9,9,9
2022-01-14,Netherlands,,2,2,2,4,0,1,1,3
2022-01-14,New Zealand,,1,1,1,3,0,0,2,4
2022-01-14,Norway,,2,2,1,4,0,1,0,2
2022-01-14,Poland,,1,1,2,3,0,0,0,2
2022-01-14,Portugal,,0,2,2,2,0,0,0,2
2022-01-14,Slovakia,,1,3,2,4,0,2,0,2
2022-01-14,Slovenia,,1,1,1,3,0,1,0,2
2022-01-14,South Korea,,1,2,1,4,0,0,0,3
2022-01-14,Spain,,9,9,9,9,9,9,9,9
2022-01-14,Sweden,,1,1,2,4,0,1,0,3
2022-01-14,Switzerland,,1,2,2,3,0,0,0,1
2022-01-14,Taiwan,,1,0,0,0,0,0,0,2
2022-01-14,Turkey,,9,9,9,9,9,9,9,9
2022-01-14,United Kingdom,,1,2,2,3,1,0,0,2
2022-01-14,United Kingdom,England,9,9,9,9,9,9,9,9
2022-01-14,United Kingdom,Northern Ireland,9,9,9,9,9,9,9,9
2022-01-14,United Kingdom,Scotland,9,9,9,9,9,9,9,9
