Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-01-02,Australia,,1,3,2,4,1,2,2,4
2021-01-02,Austria,,3,3,2,4,1,2,1,3
2021-01-02,Belgium,,1,2,2,4,0,2,0,3
2021-01-02,Canada,,3,3,2,4,0,1,2,4
2021-01-02,Canada,Alberta,2,2,2,4,0,1,1,4
2021-01-02,Canada,British Columbia,1,2,2,4,0,1,1,4
2021-01-02,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-01-02,Canada,New Brunswick,1,1,2,3,0,0,2,4
2021-01-02,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2021-01-02,Canada,Northwest Territories,1,2,2,3,1,0,2,4
2021-01-02,Canada,Nova Scotia,2,2,1,3,0,0,2,4
2021-01-02,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-01-02,Canada,Ontario,3,3,2,4,1,2,1,4
2021-01-02,Canada,Prince Edward Island,2,1,1,3,0,1,2,4
2021-01-02,Canada,Quebec,2,2,2,4,0,1,1,4
2021-01-02,Canada,Saskatchewan,3,2,2,4,0,1,1,9
2021-01-02,Canada,Yukon,1,1,1,3,1,0,2,9
2021-01-02,Chile,,3,3,2,4,1,3,2,3
2021-01-02,China,,3,2,2,4,2,3,2,3
2021-01-02,China,Anhui,1,1,1,4,1,0,1,3
2021-01-02,China,Beijing,1,2,2,2,1,0,1,3
2021-01-02,China,Chongqing,1,1,1,2,1,1,1,3
2021-01-02,China,Fujian,1,1,1,3,1,1,1,3
2021-01-02,China,Gansu,1,1,1,0,1,1,1,3
2021-01-02,China,Guangdong,1,1,1,1,1,1,1,3
2021-01-02,China,Guangxi,1,1,1,0,1,0,1,3
2021-01-02,China,Guizhou,1,1,2,4,0,0,1,3
2021-01-02,China,Hainan,1,0,2,1,1,0,1,3
2021-01-02,China,Hebei,1,1,2,3,1,1,2,3
2021-01-02,China,Heilongjiang,2,2,2,3,1,1,1,3
2021-01-02,China,Henan,1,1,2,3,1,1,1,3
