Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-03-08,Australia,,1,2,1,3,1,0,2,4
2021-03-08,Austria,,2,2,2,4,1,2,2,3
2021-03-08,Belgium,,1,2,2,4,0,2,0,4
2021-03-08,Canada,,3,3,2,4,1,2,2,4
2021-03-08,Canada,Alberta,1,2,2,4,0,0,1,4
2021-03-08,Canada,British Columbia,1,1,2,4,0,1,1,4
2021-03-08,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-03-08,Canada,New Brunswick,1,1,1,3,0,0,2,4
2021-03-08,Canada,Newfoundland and Labrador,3,3,2,4,1,2,2,4
2021-03-08,Canada,Northwest Territories,1,2,1,3,1,0,2,4
2021-03-08,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2021-03-08,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-03-08,Canada,Ontario,2,3,2,4,1,1,1,4
2021-03-08,Canada,Prince Edward Island,1,2,2,3,0,1,2,4
2021-03-08,Canada,Quebec,1,2,2,4,0,2,1,4
2021-03-08,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-03-08,Canada,Yukon,1,1,1,3,0,0,2,9
2021-03-08,Chile,,3,3,2,4,1,3,2,3
2021-03-08,China,,1,2,2,4,1,1,1,3
2021-03-08,China,Anhui,1,1,1,1,1,0,1,3
2021-03-08,China,Beijing,1,2,2,2,1,1,1,3
2021-03-08,China,Chongqing,1,1,1,2,1,1,1,3
2021-03-08,China,Fujian,1,1,2,4,1,1,1,3
2021-03-08,China,Gansu,1,1,1,1,1,1,1,3
2021-03-08,China,Guangdong,1,1,1,1,1,1,1,3
2021-03-08,China,Guangxi,1,1,1,3,1,0,1,3
2021-03-08,China,Guizhou,1,1,1,0,0,0,1,3
2021-03-08,China,Hainan,1,1,1,1,1,0,1,3
2021-03-08,China,Hebei,1,1,0,0,0,0,0,3
2021-03-08,China,Heilongjiang,2,2,2,4,1,3,2,3
2021-03-08,China,Henan,1,1,2,3,1,1,1,3
2021-03-08,China,Hubei,1,1,1,3,1,1,1,3
2021-03-08,China,Hunan,1,1,1,0,0,0,1,3
2021-03-08,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-03-08,China,Jiangsu,1,1,1,1,1,1,1,3
2021-03-08,China,Jiangxi,1,1,1,1,0,1,1,3
2021-03-08,China,Jilin,1,1,1,2,1,1,1,3
2021-03-08,China,Liaoning,1,1,1,0,0,0,0,3
2021-03-08,China,Ningxia,1,1,2,3,1,1,1,3
2021-03-08,China,Qinghai,1,1,1,4,1,1,1,3
