tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-12-03,Australia,,9,9,9,9,9,9,9,9
2022-12-03,Austria,,9,9,9,9,9,9,9,9
2022-12-03,Belgium,,9,9,9,9,9,9,9,9
2022-12-03,Canada,,9,9,9,9,9,9,9,9
2022-12-03,Chile,,9,9,9,9,9,9,9,9
2022-12-03,China,,0,9,1,4,1,9,2,2
2022-12-03,Colombia,,9,9,9,9,9,9,9,9
2022-12-03,Costa Rica,,9,9,9,9,9,9,9,9
2022-12-03,Czechia,,0,0,0,0,0,0,0,0
2022-12-03,Denmark,,9,9,9,9,9,9,9,9
2022-12-03,Estonia,,9,9,9,9,9,9,9,9
2022-12-03,Finland,,9,9,9,9,9,9,9,9
2022-12-03,France,,9,9,9,9,9,9,9,9
2022-12-03,Germany,,9,9,9,9,9,9,9,9
2022-12-03,Greece,,9,9,9,9,9,9,9,9
2022-12-03,Hungary,,9,9,9,9,9,9,9,9
2022-12-03,Iceland,,9,9,9,9,9,9,9,9
2022-12-03,Ireland,,0,0,0,0,0,0,0,0
2022-12-03,Israel,,9,9,9,9,9,9,9,9
2022-12-03,Italy,,9,9,9,9,9,9,9,9
2022-12-03,Japan,,9,9,9,9,9,9,9,9
2022-12-03,Latvia,,9,9,9,9,9,9,9,9
2022-12-03,Lithuania,,9,9,9,9,9,9,9,9
2022-12-03,Luxembourg,,0,0,0,0,0,0,0,0
2022-12-03,Mexico,,9,9,9,9,9,9,9,9
2022-12-03,Netherlands,,9,9,9,9,9,9,9,9
2022-12-03,New Zealand,,9,9,9,9,9,9,9,9
2022-12-03,Norway,,9,9,9,9,9,9,9,9
2022-12-03,Poland,,9,9,9,9,9,9,9,9
2022-12-03,Portugal,,9,9,9,9,9,9,9,9
2022-12-03,Slovakia,,9,9,9,9,9,9,9,9
2022-12-03,Slovenia,,9,9,9,9,9,9,9,9
2022-12-03,South Korea,,9,9,9,9,9,9,9,9
2022-12-03,Spain,,9,9,9,9,9,9,9,9
2022-12-03,Sweden,,9,9,9,9,9,9,9,9
2022-12-03,Switzerland,,9,9,9,9,9,9,9,9
2022-12-03,Taiwan,,1,1,0,0,0,0,0,1
2022-12-03,Turkey,,9,9,9,9,9,9,9,9
2022-12-03,United Kingdom,,9,9,9,9,9,9,9,9
2022-12-03,United States,,9,9,9,9,9,9,9,9
