Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-04-26,Australia,,3,3,2,4,1,2,2,4
2021-04-26,Austria,,2,3,2,4,1,2,2,3
2021-04-26,Belgium,,1,2,2,4,0,2,0,3
2021-04-26,Canada,,3,3,2,4,1,2,2,4
2021-04-26,Canada,Alberta,2,2,2,4,0,1,1,4
2021-04-26,Canada,British Columbia,1,2,2,4,0,1,1,4
2021-04-26,Canada,Manitoba,2,3,2,3,0,2,2,4
2021-04-26,Canada,New Brunswick,3,3,2,4,0,2,2,4
2021-04-26,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-04-26,Canada,Northwest Territories,1,2,1,3,1,1,2,4
2021-04-26,Canada,Nova Scotia,2,2,2,4,0,1,2,4
2021-04-26,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-04-26,Canada,Ontario,3,3,2,4,1,2,2,4
2021-04-26,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-04-26,Canada,Quebec,2,2,2,4,0,2,2,4
2021-04-26,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-04-26,Canada,Yukon,1,1,1,3,0,1,2,9
2021-04-26,Chile,,3,3,2,4,2,3,2,4
2021-04-26,China,,3,2,2,4,2,3,2,3
2021-04-26,China,Anhui,1,1,1,1,1,0,1,3
2021-04-26,China,Beijing,1,1,1,2,0,1,1,3
2021-04-26,China,Chongqing,1,1,1,2,1,1,1,3
2021-04-26,China,Fujian,1,1,1,4,1,1,1,3
2021-04-26,China,Gansu,1,1,1,1,1,1,1,3
2021-04-26,China,Guangdong,1,1,1,1,1,0,0,3
2021-04-26,China,Guangxi,1,1,1,1,1,0,1,3
2021-04-26,China,Guizhou,1,1,1,0,0,0,1,3
2021-04-26,China,Hainan,1,1,0,0,1,0,1,3
2021-04-26,China,Hebei,1,1,0,0,0,0,0,3
2021-04-26,China,Heilongjiang,1,1,1,3,1,1,1,3
2021-04-26,China,Henan,1,1,0,3,1,1,1,3
2021-04-26,China,Hubei,1,1,1,0,0,0,0,3
2021-04-26,China,Hunan,1,1,1,0,0,0,1,3
2021-04-26,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-04-26,China,Jiangsu,1,1,1,1,1,1,1,3
2021-04-26,China,Jiangxi,1,1,1,1,0,1,1,3
2021-04-26,China,Jilin,1,1,1,2,1,1,1,3
2021-04-26,China,Liaoning,1,1,1,0,0,0,0,3
2021-04-26,China,Ningxia,1,1,2,0,0,0,1,3
2021-04-26,China,Qinghai,1,1,1,1,1,1,1,3
2021-04-26,China,Shaanxi,1,1,1,3,1,1,1,3
2021-04-26,China,Shandong,1,1,1,1,0,0,0,3
2021-04-26,China,Shanghai,1,1,1,1,1,1,1,3
2021-04-26,China,Shanxi,1,1,1,1,1,1,0,3
2021-04-26,China,Sichuan,1,1,1,1,1,0,2,3
2021-04-26,China,Tianjin,1,1,1,1,1,0,1,3
2021-04-26,China,Tibet,1,1,1,2,0,0,1,3
2021-04-26,China,Xinjiang,1,1,1,1,1,0,1,3
2021-04-26,China,Yunnan,3,3,2,4,1,3,2,3
2021-04-26,China,Zhejiang,1,1,2,4,1,1,1,3
2021-04-26,Colombia,,2,3,2,3,2,3,2,4
2021-04-26,Costa Rica,,1,2,2,3,1,1,2,1
2021-04-26,Czechia,,2,2,2,4,0,0,0,3
2021-04-26,Denmark,,3,2,2,4,0,1,0,3
2021-04-26,Estonia,,2,3,2,4,0,1,0,2
2021-04-26,Finland,,2,2,2,4,0,1,0,3
2021-04-26,France,,2,2,2,4,0,2,2,3
2021-04-26,Germany,,3,2,2,4,1,2,1,3
2021-04-26,Greece,,1,3,2,4,1,1,2,1
2021-04-26,Hungary,,2,2,2,4,0,2,0,4
2021-04-26,Iceland,,1,2,1,3,1,0,0,3
2021-04-26,Ireland,,1,3,2,4,1,2,2,3
2021-04-26,Israel,,1,2,2,3,1,0,0,4
2021-04-26,Italy,,2,3,2,4,1,2,2,3
2021-04-26,Japan,,1,2,1,1,0,1,1,4
2021-04-26,Latvia,,2,2,2,4,0,0,0,3
2021-04-26,Lithuania,,2,1,1,4,0,0,0,2
2021-04-26,Luxembourg,,1,1,1,3,0,2,0,3
2021-04-26,Mexico,,3,2,1,0,1,1,2,1
2021-04-26,Netherlands,,1,2,2,4,1,2,1,3
2021-04-26,New Zealand,,0,0,0,0,0,0,0,4
2021-04-26,Norway,,2,3,2,4,1,1,1,3
2021-04-26,Poland,,2,3,2,4,1,1,1,2
2021-04-26,Portugal,,1,2,2,4,1,1,2,3
2021-04-26,Slovakia,,2,2,2,4,0,2,2,2
2021-04-26,Slovenia,,1,2,1,3,1,1,1,2
2021-04-26,South Korea,,1,1,2,4,0,1,1,3
2021-04-26,Spain,,1,2,2,4,0,2,2,3
2021-04-26,Sweden,,1,2,2,4,1,1,1,3
2021-04-26,Switzerland,,1,2,1,4,0,1,0,3
2021-04-26,Taiwan,,0,0,1,0,0,0,0,3
2021-04-26,Turkey,,2,3,2,3,2,2,2,3
2021-04-26,United Kingdom,,1,2,2,4,1,0,1,3
2021-04-26,United Kingdom,England,1,2,2,4,1,0,1,3
